UniqueIdentifier,Date,Amount
bri-a297ee4af0e55a9f26729c68f7bd5e45,2024-12-01,38400
bri-eedc66dd8eea7b6887b562761f26d872,2024-12-01,93300
bri-42013892bc142fc66a86afc8733696a1,2024-12-01,69100
bri-0a2860dbc33f301625dab5fd69832664,2024-12-01,76200
bri-b3f341f79cc6d68f1491735fbe7ff462,2024-12-01,95900
bri-d8738a0143038963393ae207d15cce11,2024-12-01,36200
bri-3b7ecdf6161fcf1745a6ba544f6765cb,2024-12-01,84000
bri-5f56ba0736e6c03362c82292eafc2d41,2024-12-01,85400
bri-c7d950f64649f395da16889e213f2633,2024-12-01,4300
bri-67bcd0ea24fa90e01b9c67475b101dd9,2024-12-01,-64700
bri-7b64810e515f588aeac2dd1757a31c42,2024-12-01,67200
bri-69cd9b87f2d7d739fe2014ce36f052d2,2024-12-01,63000
bri-a8efec30c3fd7d6b03f4d4f0a6185b3b,2024-12-01,39600
bri-ef3f3484a0e0445a6e47aeb0db742914,2024-12-01,62500
bri-5953378a2d3c91d3f8dc93b105ed2f71,2024-12-01,9700
bri-7db12bb7c5fc212a8ed8db1bbde6e41f,2024-12-01,61800
bri-a9857fb7df1adb0739fd61ed8f1276af,2024-12-01,33300
bri-ab34005c41d152b0fd772e8711b12ddd,2024-12-01,47000
bri-bad09d4bc5096742f98e71e2e2b9935b,2024-12-01,3800
bri-97a1024c167a6ba9db779c1aab250fb9,2024-12-01,-31900
bri-33ab3212c69126cccc23d651d3a90099,2024-12-01,15000
bri-744d034b99757f99871e2528f5a0e41e,2024-12-01,25700
bri-41c7952904d3d1f601a70a7a80aa2c99,2024-12-01,26200
bri-45b4a5c5252983b7f4a122f429ff375e,2024-12-01,68500
bri-5862acbbb9c1a7fae3369bbcfb33ff6b,2024-12-01,72200
bri-f4295b9efe23db257ce63f93ce90ca24,2024-12-01,61200
bri-8661fb9e32b79e65c59d9175028dfaeb,2024-12-01,36400
bri-c829deb7103e5ead4fd52e0d32c3d3a3,2024-12-01,-27100
bri-eb9d0276d0b96f1c3f7885c3156cec9a,2024-12-01,-20300
bri-699cb4a6720d862d16cd1a9a048c9aa4,2024-12-01,82200
bri-4c08ed2aa0a3170c6f41862ebb993be3,2024-12-01,-3900
