UniqueIdentifier,Date,Amount
bri-5fa82ce53e1b6a72bb2f7bd431fb8eb6,2024-12-02,29500
bri-fb690f65aeb3acada64fc75ad45ff48c,2024-12-02,55500
bri-9af749f04ee366197caf055696cda93d,2024-12-02,-97100
bri-132cc2e4b92ea3cfe924313740b9f56c,2024-12-02,63200
bri-10a55d5a2f3976cf1578e8b799ae86d7,2024-12-02,12100
bri-8d5e315b1ff784ead9581d2b1117d4b9,2024-12-02,50900
bri-94efc8b5c0026f2f4ed30c5125328bfa,2024-12-02,86300
bri-fdc4c8a750beec9ffc26d00f12e4c865,2024-12-02,50800
bri-3dc13f341984050f7401cae1a43565d7,2024-12-02,39600
bri-78c5fe4b48a37b250df2d8d9847c7ef9,2024-12-02,61300
bri-763214873ab9fac133b8fe33a6ff8b7f,2024-12-02,68100
bri-d7a92dea4d9ce5c6e49513da26b58cb2,2024-12-02,57600
bri-1c08c139db85631941585621325806c2,2024-12-02,16800
bri-818b56e2c44d1dad21aaed4d2e720572,2024-12-02,25900
bri-5d6ea84ef4c50625b2c373187ead3e21,2024-12-02,97300
bri-a4d48a9770b223cb7829430cfde0a197,2024-12-02,73300
bri-00db26f6777c2a4e916f34c2d345ea86,2024-12-02,28900
bri-d153da5ec515e9d33ad10752d8d6842d,2024-12-02,75500
bri-0921957806fbd90abfb7da35cab0eeae,2024-12-02,23900
bri-483d8971bb8a4eff994694026b279cb1,2024-12-02,-93700
bri-79c0201c4f92fcb4250020030d1dd653,2024-12-02,41100
bri-c459b44fe08fb87728bd7c96b006b4ab,2024-12-02,80000
bri-7ff89621541f24b238d0652bb5d08aeb,2024-12-02,97700
bri-f8fa4f102c54ce03278944a5d36842c5,2024-12-02,-79600
bri-7a153804e2265b70a3260ce187abb71c,2024-12-02,97000
bri-3b655532e8dc80ed6529c272a07bb19b,2024-12-02,16000
bri-10bb3e0347799405ce0e417700c458fb,2024-12-02,68000
bri-bab8bffe0081c939d738c2a1db869a44,2024-12-02,14500
bri-54126e4be3dc87d41be3f7103692904d,2024-12-02,40700
bri-bd4ab4a59c5ea0f21b63faa536b8761d,2024-12-02,3300
bri-fab0b5601727ba38a7ad4743c9110094,2024-12-02,3900
bri-8af77fa56a76fa5e1160601f6ba2c6e5,2024-12-02,-24400
bri-cf00823f9a1023f6bb12be29ea024f67,2024-12-02,38800
bri-cf601de92383793c1fc1f8af16335595,2024-12-02,58300
