UniqueIdentifier,Date,Amount
bri-6c41961a98fb1c5b26bcda8faa2b6095,2024-12-11,94400
bri-c53b5047dd96675af695921a1738e9af,2024-12-15,-78400
bri-488375f7537d92d6ac73262a91bae7e2,2024-12-02,-62200
bri-c5ddba263f458744a7b0e5aa7b17aa0a,2024-11-30,-42200
bri-9eec32cae9d32cbe00baef4976784180,2024-12-04,85500
bri-12bc84839c461dd67397bd05f67c2bad,2024-11-24,81900
bri-6c738a9b35e44eb6015c2cabc57de439,2024-12-05,97000
bri-6aef911275ae3dfc284e1a1fe3caec89,2024-11-24,-25900
bri-1733efd5ff5513182cbb50015a584acb,2024-12-02,59900
bri-913833616095a5bd97057b9880e8067e,2024-12-15,2400
bri-f07493ed0c4fc64d6e5344992a6894c3,2024-11-26,66300
bri-b5a09c8293e7a114c895712ea851ffc6,2024-11-27,61500
bri-cf65b1a0294a325dab79aebc9364be85,2024-12-16,40800
bri-e35b1f2c6c0834b5f9e3f44f23690381,2024-12-14,53200
bri-09d0e361b4f818d7d068908f8c799bb4,2024-12-13,31900
bri-b133c679a486799b26004f8b8d7afed3,2024-11-27,80500
bri-4ec8c4992ca89395ea706930ae2e2671,2024-12-03,56600
bri-e0bfc8a38ac84829ab9769651453c41c,2024-12-17,-85100
bri-c238a7ac4c0617e5b71ca6a1bcd61ddc,2024-12-11,47600
bri-299ba3f0dcff86123cb7a527a3d3dbe1,2024-12-14,58700
bri-8da24fe880e5b3d8e55f5f9ddb737e89,2024-12-15,55600
bri-35ae0f83fa09418fec8ae6dd07a625b7,2024-11-24,1800
bri-351e956d07167210dbd9a3fc4edaf86f,2024-12-01,3400
bri-2807f605b712c5e04714ae34add735a7,2024-12-08,-47900
bri-14a585d16f6400b126ad32cd296f3c55,2024-11-30,72300
bri-d67ec792e746a73ddd36966e9259d682,2024-12-16,-31400
bri-8f6ffeb2c0e8d58d199aa0ebac4709c3,2024-12-16,-72700
bri-96d88ebb8bf77a6c9490a90dc61f0231,2024-12-05,-42400
bri-739214fb6cc6e1212bea7682e77fa18e,2024-11-25,56000
bri-a43e587933b70e2d57d2ccccdba62441,2024-12-04,12200
bri-b8925e5939b7bc1934f69503feabef81,2024-12-12,90200
bri-f951940c626a66d85fd7373ec42b1640,2024-12-22,15000
bri-d501d959cf7fed756f01b0469ae566a4,2024-12-07,23500
bri-a8f84e1031051415d8a25d33834f852a,2024-11-29,13100
bri-77b0b8227be5beb7ff52bfc6cee7d447,2024-12-15,85600
bri-3cbc8bff0b48b855ecb44ea3db671bc1,2024-12-04,-20900
bri-734e70469046314bc658611f05acf0d0,2024-12-08,17500
bri-97f6b2ad3a8e48e282cf09f93bc2fb11,2024-12-01,3600
bri-fdef1d8e8ed26a7c1932f78a6ecbc711,2024-12-07,40900
bri-8f4c56115d35c8271787c0c229a9f716,2024-12-10,51000
bri-4e63256535f6b351e08497bc4cee1f33,2024-12-15,-40600
bri-38fb610047c8eee550d88b81f7a33790,2024-12-06,6000
bri-63bd5fc523b7685082788f7b4b6308c8,2024-12-02,82800
bri-c00d81c7f57ace170e6e1cfad6cbb0a5,2024-12-10,84100
bri-849c9f78eddd98b647a41316a11bbfe2,2024-12-22,26800
bri-b5de1870fbf41dfb1483d5d838eaa50e,2024-12-22,4400
bri-490edda685706dfb076b0be55f74bd3a,2024-12-16,-93900
bri-0cb07e8b0145e4cf8fb823435f3710bf,2024-12-01,40400
bri-d4a58ee675161f4163c8c1121823481c,2024-11-24,88800
bri-94bdffcef946fb646190d560b6352bd5,2024-11-25,39600
bri-d3a878696303c95ac48002d8b3c3ee52,2024-12-18,7600
bri-d304a1772e0dd9eea073a122f68cc55c,2024-12-15,56700
bri-32670aeadd2510204b168cda3776999b,2024-12-18,16100
bri-a5e0e4c420e18509de4cad6fc9393df5,2024-12-14,91400
bri-83d7e2a2ecb257e7b5473b18953a7579,2024-12-22,24200
bri-11fdbe1d6b038df6e5596868b1d18f5c,2024-11-30,47100
bri-39bafd81bcfcf2a981fde5b5099bdc30,2024-12-19,98500
bri-66c53df1f725b336a74dcbd43ef82fb3,2024-12-01,5300
bri-26e889fb4906c86401ba6a9e80be496c,2024-12-16,-91100
bri-749c56b1ddcb78033cd248475cdae40a,2024-12-02,-75100
bri-b7bc3569968dabea3e660421f21526c1,2024-12-03,32100
bri-84e2942f647a321378fcf7ea59ee1217,2024-12-16,50700
bri-355e96905fd328acd450aa4da4d5db99,2024-11-28,-85100
bri-892c2917430e3bf41927efadafa9aba4,2024-12-08,24600
bri-1363d04adbbe6461a9b5257da0f9bc25,2024-11-27,56800
bri-0f1c326fdf6bec6b849b60dcea7fc370,2024-11-27,48300
bri-c766a4a3f0b7403fcc20393ecb8ddb06,2024-12-10,93500
bri-07ebf7bf7e95811c6fec4167c9df9298,2024-12-10,74300
bri-44420f37dd370d1b77ab5a8c348b6b7a,2024-12-02,22700
bri-2728ab7853bb87dd9a9c00f49cec9048,2024-12-04,-80900
bri-e08a3c4c459a59d3cca20362d7459386,2024-12-11,6100
bri-f67120119aaf408cf60cdb126698f826,2024-12-04,22600
bri-ed8ab4e34eee5b5d5c4a1b1a1964b841,2024-12-04,-40800
bri-95f363462e55005a3f91c299cd87698c,2024-12-13,23200
bri-70a6dd90add2f845c9e3c23d62fb57aa,2024-12-02,96200
bri-6f1bfd9742f98ee19567c2cb826c0b3c,2024-12-15,41700
bri-2786091b23f07fb23b973859c5314aeb,2024-12-13,46500
bri-33d18fb23e967903d8b60f519bd1981a,2024-11-25,46600
bri-1ceeafa6fd77a4db9712b65ec2d4d8e1,2024-12-01,47700
bri-66cbaa1e3d332810a1bddab7f7f20569,2024-12-19,4100
bri-d7fd3b1ffc66b254c4155c71509dcd6b,2024-12-22,45000
bri-5b347dde8f0d2ce4b4b1863c66af5869,2024-12-15,-5400
bri-76c51da30c91b728eadab0b1e4fe0838,2024-11-29,80900
bri-fb2dbdbb81c8d44b74bfc3df3396021e,2024-12-05,40300
bri-1d8dbdc9e49ecc97c9e9ff8465aca7e6,2024-12-04,65800
bri-e56baad285b6f3e4b725a851a998c6d7,2024-12-17,73800
bri-e422b7cd5e3b69eb4a9ab6b4095ac74e,2024-12-06,60300
bri-7d01c0a5b033fb33b20a9bb170503523,2024-12-02,26500
bri-ab51337f1915c566ed3424e9ddb07072,2024-12-13,87100
bri-9bed5cc6cf3d974947d258b928aba27d,2024-11-26,49300
bri-e3ac69987e4d643e75cc84322f5264b8,2024-12-22,-22300
bri-51383324b282919253d54acf2167bb7e,2024-11-23,91100
bri-3a7e32361d75ba519396091c0b0ea524,2024-12-21,67900
