UniqueIdentifier,Date,Amount
bri-8a778b19e9f11a13baffa0eef4f163cc,2024-12-19,-71000
bri-6d1cbdce4f7a91af3647a2688d6a8e00,2024-12-19,60200
bri-9811e0d3f54596687880fba851d52955,2024-12-20,-21200
bri-cca30d0c21ef987adb22cb0872fa354d,2024-12-19,68200
bri-7d20e75a663b24e4ef3b9bd37fc9ed5a,2024-12-19,61900
bri-dde280396c6efbced91ce05b0abfb3f1,2024-12-20,54800
bri-264476eca10f93b35e8259aca9a7ec7e,2024-12-19,-45900
bri-3aeb1575afc5e4824a12c1f0cedff2a3,2024-12-19,-13800
bri-e72a5a91074f52c5314697333ecaa297,2024-12-19,21300
bri-44ac48fdea5553b066354c4a48a717d8,2024-12-19,7200
bri-7aa5268d0d0b03b34909531f9514dbbe,2024-12-19,88600
bri-ff45a5c657927378ae1438cb4efb3168,2024-12-19,35200
bri-6ed2c95ea9ddda74ae4e88362b31df69,2024-12-20,83100
bri-9fdc023be4344cbf6c2675a4d965e7bb,2024-12-20,-80300
bri-8eb407b73b618e0275901773669280ec,2024-12-20,-63400
bri-039ed2359c7508a3a2987a8b327c351f,2024-12-20,7000
bri-224fe24a7c40828649a2c8eae0777679,2024-12-19,32000
bri-b8d4180cba118c0cd8e7c836ae1baff2,2024-12-20,-61000
bri-35deba6669454260a10cd702cca58694,2024-12-20,34400
bri-0f786e1b62a0a66903e83253de707ea0,2024-12-20,58300
bri-ca05874e09dfce4daefb9a1f23167983,2024-12-20,-30900
bri-e512bf3bb49d61ccd0cb83ef378fd388,2024-12-20,89100
bri-c9471a3e540334e181fcf0c063e65c13,2024-12-19,61600
bri-d06e295ff0c7e69e7df360001244d728,2024-12-19,93700
bri-5038a3f072ae3005164f87f9065dafe1,2024-12-19,-85300
bri-7323cfd57067a8ccec39918d1b858b8a,2024-12-19,54500
bri-4ba5cf2bf06d1ca9fedc93b6b420062e,2024-12-19,51800
bri-15f82288475ce8de2142b0e601996d14,2024-12-20,73500
bri-da375d025fa1288ff1f6851f16ca5ae8,2024-12-20,67000
bri-801d1e62fe881a0957b5506ad2a076f1,2024-12-20,4400
bri-7f83fd90fb281696f66c6bd0cf5b0686,2024-12-20,79000
bri-e3e53db802a45dc1d46872bf23fde017,2024-12-20,85700
bri-1d522f311a9226d16f6c35f6c673423e,2024-12-20,16900
bri-3f74782492e8668b6e8931427f3b66fe,2024-12-20,40900
bri-e077fa77d3729d3de4cd8701bb9f844c,2024-12-19,55600
bri-16cadbcb3cc14b4498ca908f6bdb3309,2024-12-19,-80200
bri-75f32e36b141f440ceb39cb64c28d330,2024-12-19,-24100
bri-0457cd41acdcce8e5e0c42b455917604,2024-12-19,70300
bri-003797d70e9058c3eb9a9a343586cfc7,2024-12-20,48600
bri-94af3db006baee96adb38d26ecce76ac,2024-12-19,67600
bri-63613d800a7dc36bbf3080a527f97f83,2024-12-19,72500
bri-5f0eb8abd0a5c5512095161ac4f2663e,2024-12-19,14200
bri-bf4051e0fa5c1c7a4086663a53f031d6,2024-12-19,29300
bri-e9b8306a81cc75e314dbe78a70e1de66,2024-12-19,27000
bri-f2ef5eba27a6a3d68546e6a87495fff9,2024-12-19,-23000
bri-03bd1f86b7e04a78c302e26b2f70862c,2024-12-19,25800
bri-fb90ba6d45f16e3a324e16c381c61f70,2024-12-19,73400
bri-52d73c74ce78a25dc6731836e76c1702,2024-12-20,98000
bri-9bc28f23c3f0913878389e38f3ea590c,2024-12-19,-62100
bri-dad55431d2c08dedfc56a3e028b8e742,2024-12-19,92300
bri-b3d3d2573fee48624499ba278467afa0,2024-12-19,98700
bri-90d5522ea69b02ba985e73d457ea6173,2024-12-19,65200
bri-cfc890057babedf991855ef6ec06231d,2024-12-19,38700
bri-a2ffeb15bb9bf2a1d5d39d8e9398965f,2024-12-19,-87200
bri-235f4ac28b8b17e1d413578850dfa1eb,2024-12-20,73600
bri-10c3d9a1af413a54d9fbddcb4e0e1e5f,2024-12-20,89400
bri-1ddbe7b0535771f0b0a3c9bdcec6e04d,2024-12-20,1800
bri-dd600d45a17a00f854efc9ae3e4c3da9,2024-12-20,-5200
bri-c7f9b9d3ece2077483d2c113fad6e694,2024-12-19,17900
bri-91182619f79c460b91c30f896d2fe236,2024-12-20,49500
bri-8ddcb26f93dc1ae52e3ff125bb0ee7ab,2024-12-20,30700
bri-12eab020240c0efcb1dff4f97cf59cee,2024-12-19,-25000
bri-a6e662fe94016f53685a9565ec405201,2024-12-20,61500
bri-6971330d9178c83b1b27ccb567ae1397,2024-12-20,-82300
bri-90b6733b1b5089c00580e8f043779521,2024-12-20,54300
bri-2baa7f696e4fe05673880bc97b7b7446,2024-12-19,40400
bri-673a587cfee570d1051d4b7f24fe530b,2024-12-19,84000
bri-f2693374c6877ece9605cce9f63aa84a,2024-12-19,35300
bri-53ee1de866149e69e50408b06260e03b,2024-12-20,87000
bri-3889a6eb7612f533e16fe00a8a2d49cb,2024-12-20,-33100
bri-f92bdcd399c8ed51a1a1437c156a58de,2024-12-20,86900
bri-6d937409271aff5d31ff66ae9341b9c3,2024-12-20,84500
bri-5d2e534dddda7f1ad0c32a1e7ce42c42,2024-12-19,4100
bri-2cce9e5097fd07ce7e2446694f7e9104,2024-12-20,42400
bri-dea223d14cd6f5a1a047dfcb5590cb15,2024-12-20,82400
