UniqueIdentifier,Date,Amount
bri-672c5e81f93ab594dafe064a3c7e0f51,2024-11-29,-22600
bri-bb44cbd02ceec3ae5649735410b50f65,2024-12-17,64700
bri-533c5535c4f444ab273778e38fc9b191,2024-12-06,25100
bri-a77942236f60cc983bd97f23fe3120d0,2024-12-05,-4100
bri-09551d1de4dff00953b3344da452d63b,2024-12-12,67200
bri-a95b8c2309c5b86ab71cbe1659988e2c,2024-11-29,88600
bri-aba1f2ce1f857cfa8a33f47ba2f2dac9,2024-12-01,-28700
bri-1d0be9073c1dcc72c6f9192eb5032e69,2024-11-26,36800
bri-63a7835ba6afd2e90e7dabe9d4357265,2024-12-09,41500
bri-2515369d426111d68b9b4730a20f673a,2024-12-19,19700
bri-58b3a9ab81331fbfce8f6a3c25fd317a,2024-12-13,-23800
bri-6cb4df2f6ec3aa6b607d481117eb00dc,2024-12-13,32400
bri-16e1be1197f5a6198046ed1b56afe846,2024-12-22,18000
bri-77e03d59f22ab8dfdc027d7bb228460a,2024-11-29,91100
bri-99d99aa744bee4068809a4eb5f978f6b,2024-12-14,8600
bri-496088ed5d88e1900b6d3d5ec5893e31,2024-12-18,65300
bri-c9122db78a6f7ac3ecf41114fedcb799,2024-12-03,12300
bri-57d9e66aa428937751a5d124b51a9fca,2024-12-11,31800
bri-b76e2db0d359aae70df6e98e9a69abda,2024-12-23,42400
bri-8f5122c29b827fcf702b618e1c75cb71,2024-12-04,37800
bri-85530f1df53aa07f1bd77c02d3c67d5d,2024-12-23,34200
bri-d2daf614f555140cdab8beb3dda8b99b,2024-12-18,-83200
bri-e30479b23d4d7739d50869ce6eb42cc0,2024-12-07,25200
bri-bec9ff1c3d4f64e2c5c94c2625b14630,2024-11-26,-65000
bri-ef9762fb23ec95862ce6e8255d85b107,2024-12-08,-52000
bri-f1ee732f775f4f9fe58b17fe72dd58b5,2024-11-27,-32900
bri-dba135b979c45e5d0a3a78cb591798c8,2024-12-18,67400
