UniqueIdentifier,Date,Amount
bri-5df7ae9c8106256fb702d32160f8c655,2024-12-02,21200
bri-380c74f983359c80e4cb9273021edbb6,2024-12-02,-7300
bri-94eaa0a209072695c58692905ef9b7de,2024-12-02,-35900
bri-88e76390837b825c1ddbc9e9ee98bcd0,2024-12-02,83400
bri-e57e40f80f0adbbb2ff361b0d2c1568a,2024-12-02,1200
bri-4a9a1a1c83025b7059aedbc85d90d457,2024-12-02,14700
bri-7dcfebe07b32946c5e188f25ad6a0270,2024-12-02,96300
bri-f66bdecede0cfd49474137d52ff95c09,2024-12-02,-92700
bri-5182b545d77b9664fc3521ca0a138579,2024-12-02,39500
bri-6feb0cc26af311ea815b6a63d4cab4ef,2024-12-02,67500
bri-0a11eaaa99b4900377bd1716a276eac2,2024-12-02,77800
bri-46be1b5a7bf7f91c63ee12b352429d81,2024-12-02,6400
bri-8ab1ab567b04f5f6804ee7347b88a997,2024-12-02,18100
bri-43145e99268daa910eb7c93011fd97d8,2024-12-02,13200
bri-2ed70979bea30785dc20d19f4dec6c86,2024-12-02,66600
bri-77c997c56e048161413868f57f0f9020,2024-12-02,-38800
bri-bef7e87b45041434e794b5c722ee7819,2024-12-02,-39900
bri-2e0c4a0607f31053aff9e99beddb6b17,2024-12-02,42300
bri-d23abdd2664cff6b1f11c35ba0d31539,2024-12-02,63000
bri-7a2ce409fa3a1160eab2e8901ecfd0ed,2024-12-02,-49700
bri-293b29b432cc47b134c7d18d3b24034c,2024-12-02,35600
bri-c605d5d41d12ee714413df06d6f3950d,2024-12-02,81800
bri-c1f63c3a787338c5a24a3182c2265abb,2024-12-02,5000
bri-923e09825915d5254fde7e9299a64b4c,2024-12-02,13100
bri-01e740a56930ee9da0e938971ab598ed,2024-12-02,-11900
bri-f0380f8361b49419d0b543093b47efd9,2024-12-02,91600
bri-e048c7795b88d69945ed13eb7d5ce832,2024-12-02,-94600
bri-54e89f053dc1f3f71a1beafaf6d3a5e1,2024-12-02,43200
bri-da57b6e6142351595702c68a403a433e,2024-12-02,-25700
bri-d018b8c1e2e06d83908b74adeef99eb9,2024-12-02,52100
bri-a3d5fbacd392c5ee060666073efe327d,2024-12-02,23300
bri-da016f20f39e121e5169d01f764f4e68,2024-12-02,72200
bri-9dddf5de9579363a379904d314124825,2024-12-02,8600
bri-5c5ffa48838bb26c61d515e23afb6728,2024-12-02,52200
bri-f73312a769a090bb7d3b96fa8a8fb010,2024-12-02,80300
bri-e71556533dc604150316424a97b8ceba,2024-12-02,55500
bri-f8ed830046aaa36c7c3491ff92ecd711,2024-12-02,-21700
bri-8a5c76a0208f93878a2c1aece533db85,2024-12-02,26900
bri-ffc2a53f7d40b98770f59ea5dc264a7a,2024-12-02,68400
bri-11150ea430555a232e05b24105003801,2024-12-02,59100
bri-fed720ce4b2f3b23ff61bbd79ea2f0e0,2024-12-02,35500
bri-afbd059ef6377604cabcde8dfa8405ee,2024-12-02,38400
bri-5dc2d5dd599b1d14794e009ab88b19f8,2024-12-02,-10700
bri-c2072b20c4ea83a78fd2a15f5737c832,2024-12-02,-64600
bri-40edd6ab95669379c16f58735783af66,2024-12-02,52000
bri-9dda9f5f16320e8b199fd27d81edf820,2024-12-02,-5700
bri-69fdeaacdd3af38a38500e03d919347a,2024-12-02,-97000
bri-769cc4099006f8949ecd54983703c218,2024-12-02,46600
bri-554cb2ed68d4d51739298c8ffdfd5f27,2024-12-02,31000
bri-577f219feac3ef904401e6e433c25e21,2024-12-02,-28400
bri-1235a2d370d20822b903d5f111f868a4,2024-12-02,-1100
bri-054bb257280b17bb62a17c01cedd3235,2024-12-02,53200
bri-827dc42252f4234b87a931fed139d573,2024-12-02,-3800
bri-30ca4160650f0cdde5f90ca8677d3f80,2024-12-02,87600
bri-9ef26b723105c8573f34fab893c308da,2024-12-02,8000
bri-1f59d5a903d43c4d7c914c48307515c6,2024-12-02,96700
bri-e88aa088c441dd6badd9dbf81d95ee18,2024-12-02,65700
bri-fcba85a978271e2fbbeb052663325e43,2024-12-02,12400
bri-c94b09b40f91af09bd02dfd7deb7fb2f,2024-12-02,53600
bri-0cb12a4e408dfcdcf74a0a00ef46e61d,2024-12-02,72000
bri-79bd95628e303fd37ca12de55e7d9d64,2024-12-02,4800
bri-d16b4049b48cede8117846d65dc2fe27,2024-12-02,-46700
bri-00cb8603b31b8b257180917152b4f48c,2024-12-02,46600
bri-4940ba3eed1a3660f816de22c6549fa0,2024-12-02,38500
bri-3bf9f2085290bb543804782d79cea8cd,2024-12-02,63000
bri-95f663ddcdc207a557e380c8edf09682,2024-12-02,42400
