UniqueIdentifier,Date,Amount
bri-45eb72bf2b7902472caf2e60207e2674,2024-12-01,98500
bri-6d217ce80fd3f8f003d42b991c2a70f8,2024-12-01,14000
bri-1b12cb94820a2eac10b4480c37b613f1,2024-12-01,34100
bri-abbf09d7d77eaca249dcab2f3f256ff8,2024-12-01,21700
bri-3234b57b37bbea7bfd4a4d8e6271c093,2024-12-01,94100
bri-f1be942a515d45bd405115f6e586afe9,2024-12-01,-34400
bri-55cd2f6804bbdefd2474d01f3cf7244b,2024-12-01,87100
bri-e392203399269cff7cf903fc93cae6e1,2024-12-01,35100
bri-418d56e7206c569ae3534116e7baa037,2024-12-01,17300
bri-f6ee47a7aeb5a261cb8c0490cd68a5cf,2024-12-01,-75700
bri-25827a3c370502a325c54573a7a5ec7f,2024-12-01,61000
bri-4ef507b4407d817fc253d1b1e9f798c2,2024-12-01,50500
bri-6caa6ac59cefed509cd0e6b1a47130e7,2024-12-01,-31100
bri-953807521afc3e6a958d97976ae643fd,2024-12-01,10500
bri-338eef4b4429760b76d49f53f09b09d9,2024-12-01,-60500
bri-40ed305b6d567cbd988aa11225e4e3eb,2024-12-01,51300
bri-7e2de2f33e046a6f5fcd0bc6fc1b7851,2024-12-01,-13100
bri-24e8e248035eb5157043d1a634069c5e,2024-12-01,38800
bri-6b795c905108e221980ce44342a0eeea,2024-12-01,92900
bri-905e592204f704e5be490637edd77546,2024-12-01,46500
bri-65b50414a319f4a00a9203998bd5da8d,2024-12-01,18800
bri-ab620df5f216e2b871fe222dbbf9a1d5,2024-12-01,-85200
bri-a3c1aa1f4a7d436e216ad292666c3e75,2024-12-01,24100
bri-a080fa56cdb06c9aeef36ad492cdd74f,2024-12-01,9600
bri-cde5a2d68b18f2b97f69cb3622127b44,2024-12-01,70600
bri-ba01f67088b8ff1fa7f00c83286e3dc0,2024-12-01,38600
bri-11b623018b1cf55b609746771ad8ca24,2024-12-01,14100
bri-53a1c933c7581442e9ab8122b1f54ddb,2024-12-01,93500
