UniqueIdentifier,Date,Amount
bri-3b56ddecd1e3cb6d789e10950aebe73c,2024-12-19,61400
bri-028ea96e67e6db0ab30e5bda681b8a99,2024-12-19,-36500
bri-dca644ea1b73aa2ac78f89689071c922,2024-12-20,10000
bri-e8c5a9bc04bb57c6c0fd5e67d4f51dbf,2024-12-20,-69100
bri-242c3b0e33744e24d8fcbadc64b6e688,2024-12-19,85800
bri-cb9762b016ccbf46d1633d866cf61f9a,2024-12-20,63100
bri-297c246caa3ba26e96f5ebfe7a9639fd,2024-12-19,58000
bri-75b47688b533198aff06cfb2826f6687,2024-12-19,26500
bri-05cf4a7f9b5a34fb0ef6277f405d04c7,2024-12-19,-55100
bri-6afcfc1293a5ebcfe8d21e6c80f94fe9,2024-12-20,35600
bri-22bf2b6e1b12e1eb99ceb017f07fee60,2024-12-20,-87000
bri-f14c96fd93410fdcea5cf2ca487bf388,2024-12-20,-35900
bri-c629e0687b5bec3fe27b4977af2f8e55,2024-12-19,7800
bri-0537378a80ce3720ea43bfb11fd365a5,2024-12-20,46500
bri-55cb8e3eb773c62842d2be4d325e551e,2024-12-19,77300
bri-9f0b6e9306e478f11168cbd105638812,2024-12-20,-37700
bri-11f34a2b60d4723ba2e9fe7ca4da15af,2024-12-19,2200
bri-5d313bb2fe149be0e25d097756778e25,2024-12-19,63700
bri-26f571d22a14bc4afffe7d4c08072d88,2024-12-19,-23600
bri-14b25fadb1f97dcf8a2f9fe6b79f6c8a,2024-12-20,57600
bri-e63706d258101d8c43047002805f88cb,2024-12-20,76200
bri-f06438d8f1c1c28e7fe7cdb9cafefa26,2024-12-19,27600
bri-af84e365afa489841b9116de86faa0d5,2024-12-19,2700
bri-0fe0250d1841327f2d46ce8df70861c3,2024-12-19,5700
bri-476a42d7d7efbef559a39be2397673b2,2024-12-19,95000
bri-72c75e26ab78471f8c3e10ce03cbba53,2024-12-19,51400
bri-f43755fb22b1e34af0851626d4705b11,2024-12-19,62300
bri-bd4cd940b0bd69183834066c4193f079,2024-12-20,56800
bri-7b6db372b9867c85b75426056e142f21,2024-12-19,44200
bri-07fe272571175c6c7d89aff13ded4c73,2024-12-19,-48900
bri-ee7a6960048ad7ff1d2fb08457bd59e6,2024-12-19,-89700
bri-a2edb4265899711372ea0112389248cb,2024-12-20,-62400
bri-c24f4c8be3e0098af7c4d3cf95983f99,2024-12-20,43400
bri-a1b8a13a2c66b02f68c4d834a0c5ad82,2024-12-19,-68600
bri-ee1b81e823add0f514a41ca49b36340a,2024-12-19,11900
bri-a7f256168ba5be82146b2b4e9c306086,2024-12-19,20200
bri-664834c992f1bf70f3681b4e7a52791e,2024-12-20,13600
bri-fef8f3443b260d83ae820393bd42b1bc,2024-12-19,-37800
bri-e125cead10fa160fb88afefada30d457,2024-12-20,-38200
bri-d92f30056298caf3e91662b97e6865aa,2024-12-20,11300
bri-dd54b017078505bb8fd2faab92701b41,2024-12-19,68800
bri-367ea7eaf35af0886feeaa737456722e,2024-12-20,71200
bri-cdc39683e39e195431569336d83a5a6e,2024-12-19,67000
bri-2517cdeb80caf5a858af4b7329e7d70e,2024-12-19,75500
bri-4035b9e0e7e9d95cbd07ca3387ae2b47,2024-12-19,47100
bri-96ca363c9e8e9ed9a0362ae0087635a0,2024-12-20,61500
bri-41434f0abb14a6c5a15d8bfd62a3082c,2024-12-19,71100
bri-6117966e489576dfe6b58808369d0dc6,2024-12-20,68700
bri-f4f95568f8550ab141505b05b9307aa8,2024-12-19,37000
bri-b752ab5403a413069102b9d746c41c90,2024-12-19,-54900
bri-c67fff8d691f2d64e0972f484a503e6f,2024-12-20,36800
bri-7939a90c9af9e6000b50e73bbbcf39dd,2024-12-20,72600
bri-c5aafafc128c792a9f79ddb4fc27447c,2024-12-20,54800
bri-73e2cc1b7a77868069c9c10b082368ec,2024-12-19,11000
bri-49d13084b8252dca3607ac45ece7e0d2,2024-12-19,-51300
bri-3773f6702f4b79d46c2c5c7de7aa28b1,2024-12-19,9000
bri-07793c3dee52e6ef6ac6a997269012d2,2024-12-20,37600
bri-1496b938c4b8cf658faf67b5b77806b8,2024-12-20,69600
bri-fc7b3421106f8ee2e29c0a703f751a4c,2024-12-19,29100
bri-b36e89335b60918ef4ac045cf002555a,2024-12-20,2900
bri-3242874d639a22da6bd99eb394dba37a,2024-12-20,-68000
bri-694566325797129b8a4796557f60dbbd,2024-12-19,28600
bri-b8a2a10753b8eeff33e4ddda3fd3d37c,2024-12-19,24900
bri-177e10b08a05b52009ab87da6547f348,2024-12-20,-11000
bri-ebe386e0fb5e8f8c9357087348cc04df,2024-12-19,6400
bri-1cbe12019cb98709e3ad33333f8ff551,2024-12-19,1000
bri-6e0e4bbca7ffcd3768c6c37315d303f0,2024-12-20,55600
bri-8cbc8012bff6dbd3fcf312576f865451,2024-12-19,18800
bri-e2cb5dc97f677e675ca773d4d7e59682,2024-12-19,35700
bri-fccc04df203ee9a411dbe4b6a44c4e46,2024-12-20,51700
bri-4bef00d999df03841372950ee5d37c31,2024-12-19,68600
bri-17902c8efa4999483fad18cb364c3d9b,2024-12-20,69300
bri-3bfa82338e7ccc643c880acf2ad68a0a,2024-12-20,-90700
bri-145ef90fd8963a5a9b8f5c9445d93066,2024-12-20,2300
bri-30bb53dc177767de5636b9a775cace4a,2024-12-19,-96000
bri-4db8316b605ffca3e7fd5da906891942,2024-12-20,44800
bri-2761223600bebed2fde95f783c2e7551,2024-12-19,27200
bri-ca94981b52a25a77aea7525030c76b45,2024-12-19,75000
bri-e390cdc7bfbd9793d8dfc6bf7252c076,2024-12-20,-57200
bri-94b00fc5d8a1d3b7cc01d4eb84df0ecd,2024-12-19,-29200
bri-c7b8eeb7c52ffef75e25054fc7829a3c,2024-12-20,56800
bri-bf8414cff1213b8b5979ed8a14b0d9d9,2024-12-20,72900
bri-c7a56dbc3a8c312ceb2c41d3631c2ea4,2024-12-19,-74400
bri-fb975189ca7f8ef8ca0fbe1d6ce205ef,2024-12-20,9100
bri-6213f78f6149561c57023a908fc212ce,2024-12-20,-9500
bri-f419965618434e1b406ad9694fcc4067,2024-12-20,36000
bri-4260a70fbff6c9cbbdac7f957551eda9,2024-12-20,36200
bri-76a8ceafa5f782e2b971f19f1fa29359,2024-12-20,77900
bri-c0a1755ea9d5aa8abbcc55b478661677,2024-12-19,98600
bri-01266e80016d6b79ac381b9490350b15,2024-12-19,56800
bri-c7471dee4724083e60b777d065c54cf1,2024-12-19,9700
bri-d1ec57cf40e03a12e38b301f2a67d100,2024-12-19,69600
bri-45d7a05bff8d176e52feba0e74a2b333,2024-12-20,30800
bri-54c90e30b83afe6846d0d050a2e1de3d,2024-12-20,83100
