UniqueIdentifier,Date,Amount
bri-6697f73bb468132bfeb43b247c86b1f9,2024-12-02,24300
bri-2d2bcb6800a7e2c2715a3e97dbb6213b,2024-12-02,56300
bri-28c29215eea711ca8f5bd5ef99a75abe,2024-12-02,5800
bri-a6a7f1283b0ca83bc7c8ade860647437,2024-12-02,83700
bri-d4f9ca3f5e6421206d83b8cb4b45b777,2024-12-02,-91700
bri-5450cd739a7dfa88d043f68fc4ef4486,2024-12-02,-71700
bri-93098e1c50486d5ea4504a379029eb0b,2024-12-02,-51500
bri-35e16940c4cd19f3a3cfff633be7cd33,2024-12-02,22700
bri-0e3c42e0f25422af9e3bf8efcd8aad45,2024-12-02,-86500
bri-461973f1dd6d1428a0cbbde11e8673e8,2024-12-02,64500
bri-a1884793ff348ed4bd1bdcc3188d2887,2024-12-02,10600
bri-24384d4214d74ed370b6f93f20fd389c,2024-12-02,-42900
bri-3fbb19e113d61bc11ab5eb02f4dfb199,2024-12-02,4200
bri-1f9eb5eee816cd27fd0e251ced5d2a19,2024-12-02,6900
bri-0a796ce361a8eab0e2c4c0dfaa82e518,2024-12-02,-46900
bri-302ab0d80d304c2e63553f4eb6ae07b4,2024-12-02,-88400
bri-db1a0ab184432ed940ab822ad4fd52bc,2024-12-02,51900
bri-06b3fede16580d16aded77a7bd3b0de6,2024-12-02,42100
bri-e3c1ccf0092ca190185f7459a96762d5,2024-12-02,84300
bri-5ea267c7c0533c0f3a22ddb06b389a89,2024-12-02,40600
bri-11fe81a14a27c2b9c72abb8ea8ddecc1,2024-12-02,64000
bri-bf46a00d0971aca010be3012716e9722,2024-12-02,87400
bri-c038e4fec7799e4b072918040aa3ff7d,2024-12-02,46100
bri-efd5e2f7ab02819970f0ace6872b4e6e,2024-12-02,17200
bri-a8ba6bf6b4bb79753f263630446fbc5d,2024-12-02,82500
bri-b520903aca18ef5e198f82576f35de71,2024-12-02,45900
bri-529b08b6870e33861b5bd28bb6029625,2024-12-02,85500
bri-355e2d4fe07edcc5a063c6cf183b8891,2024-12-02,77400
bri-08ba7b2db6149b8387b5e64c5d59d5f9,2024-12-02,-62600
bri-eb05eb3808e88630155eb28c4666f2ba,2024-12-02,15200
bri-7e99dc903bcc5b92e9cb9f6f948003ef,2024-12-02,91800
bri-e1dac2581f629f69d9bb288b0199e8ac,2024-12-02,-74800
bri-a26beb61464010232b806c9fd1728b76,2024-12-02,59000
bri-c4abe3badecbeacf11e1b7c4c1382a4d,2024-12-02,91200
bri-735f71bf1bccabaf6a0ebac610936d26,2024-12-02,34200
bri-e64edc9b2329bb51792e46f6a40c65b5,2024-12-02,55900
bri-3b8c18aeabfd6d3c2aa1853cf9a1f697,2024-12-02,-47400
bri-5d94041caf6b707ea2304f4a852fc048,2024-12-02,36100
bri-1405ea592c503ebadb637a0021e9c5ed,2024-12-02,59600
bri-7b57012c9d2c98c8dd34587b34d593ad,2024-12-02,-87800
bri-65cc909c794f830b4755802323842137,2024-12-02,81500
bri-8d56aebc36ad3d6b7768c99c497f8205,2024-12-02,97700
bri-e573573c32c8437d33434e558c297b5c,2024-12-02,13800
bri-45efbbe82c304b5a182c4ceacf6080ea,2024-12-02,91500
bri-20f1364d3c8247ae9440483187df4ad7,2024-12-02,-24700
bri-2b6aa21b1de780a5b934586d27197dcc,2024-12-02,38400
bri-c1e5bcdfaf419a00cec36549381f4a8c,2024-12-02,58000
bri-a59f7b4b7a92405dd35f1a96a63c3aa0,2024-12-02,59700
bri-f250a6c3f0b934e34f38b596b40bec9c,2024-12-02,21100
bri-0fe5c095237ad7362934d6e1cedd4b4f,2024-12-02,75100
bri-bbf5bca99d130de1ab4f28f8bb650338,2024-12-02,20900
bri-08f335fae6529ed314b3ddc95e33951a,2024-12-02,31200
bri-34f0c914f11d709f1e1490132d678c06,2024-12-02,3400
bri-f590bc16a0ee5dabc09bde93bb25e42f,2024-12-02,1100
