UniqueIdentifier,Date,Amount
bri-070091abaa0810f7066d72d46358e81b,2024-12-06,60500
bri-b3aaa1d3e5d3a7be0210592baf8b1d50,2024-11-01,6500
bri-d1f79d5213e0a0a792d2f050847f415a,2024-12-09,41400
bri-909dd21997f311f1024b321e0f9096fd,2025-02-15,68400
bri-6853c75141f1b6cadf5db2c9586ecbfc,2025-02-04,34000
bri-3a1a17bb04397ef1e2ac2dd09d99286f,2024-12-12,11500
bri-251649f1b07d5e1503d1e5ba39fdddb5,2024-11-20,11500
bri-97e545f0ff4c4a0a74012cfaf231aead,2024-11-07,60800
bri-fb94f0e1ae839b75ecde3afdda84ba82,2025-02-13,69000
bri-e193d89794a2a74198666b5212c980d7,2025-01-25,20700
bri-6971de2fde72a21d36164e239bc21415,2025-02-18,-86300
bri-185bf1d6425f7483eb7ac9a5c2afea2e,2025-02-11,47700
bri-913118c34e926be951686262abd16115,2024-11-03,46300
bri-69ebb67b0675a32ab6e522a8fac7cffd,2024-12-19,90500
bri-100b81c3a24c376826b8d05a775f288a,2025-01-16,45600
bri-bd89f86a21dcf7048095605ab2c401db,2025-01-02,43200
bri-bf4dd95394c572a1e44d79cf39800792,2024-10-23,60700
bri-3ca8eb142db884f012ff1f200f8ff9de,2025-01-04,30900
bri-2911869b441798263b715f999d11d9e1,2025-02-18,7500
bri-448d1dc69f4d212adee6c4fc9b84a71d,2024-10-30,86600
bri-aa66e939d3a9a505febcdb06d348f96d,2025-01-11,87600
bri-6a5ede247d68f92c088a57982be66d3d,2024-11-28,-23700
bri-bf04731a53ba9230ecbac1d023200e80,2025-01-14,55300
bri-323e2e53bf6a42f28d5f39da251ee05b,2024-12-26,-97600
bri-214460cd3f0a78ccff8ae54205cc3add,2024-10-24,6400
bri-dad17ba812f5227391e938299b25048a,2024-12-15,7300
bri-6dd307c2555230b8891aad9511369a7d,2024-12-20,-92500
bri-60690d0bac5e672251dc23c531a4599d,2025-02-09,-42800
bri-816edcac0a85361dcd70ecfafc25b4d9,2024-11-06,28900
bri-f0a3434a5e1ab88ad4cfec67c72ba5a2,2024-12-04,32900
bri-51d3fdd0415abd897a421e9095691648,2024-12-13,37400
bri-deab93e4d959faae0f7c6c9efb171e55,2025-01-30,86000
bri-498cf0f2f07f7dcc842336a7f10faa79,2024-11-18,53700
bri-0e3a5a74ee1390920ebc227c31e92ce6,2025-02-11,5600
bri-d71900bc810e4704e48927c96475f13f,2024-12-10,62800
bri-b512f399d0769642401dd72d8388bc29,2024-11-16,-76200
bri-259345e10bfca0c4b6fcfbe88413d5fb,2024-10-30,-84300
bri-3b9036efdf3d4b1d373913300d9607de,2024-12-12,52200
bri-fd7c8caf4b92dfb4580456c1dd9f5c4f,2024-12-12,-18200
bri-47ba66e0d9d40ce154e648fe742bd2be,2024-10-22,-87300
bri-0b941d9f0fc72b9274c74107583c5908,2024-12-02,12700
bri-7fb5aecd53d125d7ddb74397eacf5b50,2025-01-24,96000
bri-cdbbaeade13df12fd1b2e480c670e92b,2024-12-16,59100
bri-b757431d6c56f26389e9662e67a013d5,2024-11-24,92100
bri-1c233d7315aba2a9cc2fbb3621d8dbb2,2025-01-26,91900
bri-a92fd074d859c1dad880fbcc49c68244,2024-10-25,18300
bri-749da184152d6dbed943d890814d04ff,2024-11-15,99600
bri-dae71d61909c4f9d99d159eea739abd7,2024-12-26,25800
bri-75dfb4955b59b786ae34916ae680b5d7,2024-12-30,88100
bri-2628066a3f1fa8a2f3a762ae35aa5521,2024-12-30,61100
bri-ac476fe43b795565c9b5aca7c8602ce1,2024-10-23,-36000
bri-bc793ebb439d15a563f5af9302817045,2024-10-26,44700
bri-5cb6d9ef6d18b9b1a6c0c88a27a2f0f7,2024-10-28,60500
bri-bc1b78f8803ed0a0b35d0437f759025d,2024-11-17,1900
bri-a319558f89c9d3446c8790de82680deb,2024-11-15,41100
bri-aaa32a621a5e89ed6a7f73dd34869979,2024-11-29,54300
bri-f786571c88f2f13315aab618435fd0eb,2024-12-23,33400
bri-46d718dc552ea3a68d9bf21221db88bb,2024-11-19,14200
bri-96042086615b61b7dda4caaa6f0643cf,2025-01-12,83400
bri-0a50bd0053a448412f3b1455a47dbeff,2024-12-26,91600
bri-bd4cce38a4b8e7f82aa9a698a626b12f,2024-12-04,-45800
bri-c08791c278d2a7ff4075328152290054,2024-12-16,17100
bri-fe9a00620583b4574178098564fdb5de,2025-01-19,-56300
bri-69e369aff7bf00be0dc32d2af1fcf130,2024-11-20,-6600
bri-9a48d0cc4c1aac686e48a85ebb3ce230,2024-12-22,92300
bri-985122b94cf87491db970b6b1d3c0e43,2024-12-22,77800
bri-81cb03259f796f4877ce8cd1dff3ad0a,2024-11-07,65000
bri-0726bcd086f7d28375b2705e2c8544d5,2024-11-10,16500
bri-8444f9518ab83ca0ec3efd37a41e4ed4,2025-01-16,14400
bri-ae05fefb3a508487c09d10c76953c754,2024-11-09,12700
bri-129c132e6f15c88487cdb17a312a1f20,2025-02-01,97900
bri-8e45f0a2a73fe411e3b826a02c8f298e,2025-01-21,90500
bri-932e459b9d05240d683c687e9bbf4b0e,2024-12-04,43100
bri-0529fb3b901c1a35c5c7bcda9a61630f,2024-12-24,-47000
bri-934686ede279e1cca10db3bf39bca7f6,2025-01-15,24100
bri-247f59d0c81bb1b27d0949761dbde45b,2024-12-05,-63000
bri-7dd543625e14e8b85a3b3b173d83f532,2024-10-24,46800
bri-b6b7fd0cdaa136df71866e7948fdd129,2024-11-16,-12100
bri-9935431fd8de32eef2da4448c5179837,2025-02-06,-21100
bri-693fabfa56ab9206466ef8fac4058baa,2025-01-24,47200
bri-af955d987ec8d2c7959a428d00141aa0,2024-11-10,60600
bri-7ddd04f1fc8d2bd4d438b5eb726958f3,2024-12-30,64000
bri-14af948149c20fb408dccfb20631d4fc,2024-12-06,94300
bri-3e6c7d75df9a5b0d7f689722f85f9048,2024-10-30,6400
bri-1fb815c61855c116216d47f59c5ae33d,2024-11-03,7500
bri-2a8dd6394c6608d70f71a2bc0d378558,2025-01-14,47100
bri-f929b9163350f98dfddde8ba7a746c86,2025-01-15,21600
bri-d028be814aa28854c8f913548c847349,2024-12-11,37200
bri-2f6a251770a8c06499948c318ad55cda,2025-01-24,7100
bri-326f87af64daaf740f0ffc85b8cd006e,2024-11-08,69000
bri-a79a5a5d58f387513e9e98fd25984a7b,2024-12-12,78100
bri-9722962cb587730603ed2fa0f534e20f,2024-11-14,-27400
bri-ad8e68becfd27c9ba040d6472865a29b,2024-12-13,58100
bri-3245aa694c3db2ae561d212fc4b9fc19,2024-11-09,92000
bri-91c376ae8a8c38ffbcc770c9df3e7b6a,2024-12-07,69500
bri-dc8d872a121d1fa083c41b3375a0f832,2024-12-15,57800
bri-75627e7a3a51fac75bf61a2ddc462eda,2024-11-19,38100
bri-5ca1612f6d40c8c7ba60b023aee56d60,2025-01-13,49900
bri-4c9cdfe47ea8b19eda73027510a8f0d7,2024-11-11,67200
bri-27233b71959b776546cd9dd1508baac3,2024-12-04,94400
bri-93afea6b969de533fbe257c4a11c05ca,2025-02-09,61600
bri-a55c6389ae6edf5b5751913111c1167c,2024-10-31,-77900
bri-4f2a433cd31c0924bd0b5e7b1d41feb5,2025-02-07,27400
bri-d5ab35c159804958e7a0af0128b961ad,2025-01-06,82000
bri-c1df3f51ae987094f87efd2f81263ffc,2024-11-27,12900
bri-b5f1ee2a0a30c56747365d91b62247fd,2025-02-04,-2800
bri-1c6e8c8b2736060acf737ddccfe4be14,2024-10-30,-87900
bri-3bfe7ef4ee989f66865317d4fa00ff08,2024-10-26,15200
bri-491af4f15c4cc3ee2a77eed28de3691a,2025-01-31,25400
