UniqueIdentifier,Date,Amount
bri-019950b9e1645b15dec7dcf4988b7b7b,2024-12-05,-49200
bri-f20aa33b137b6bcf10e2be2e5dc04219,2024-12-09,31900
bri-003bb4e4357e1281ce84812464420dd0,2024-12-10,16500
bri-8d9dace34ea44cb5903220c65de1be64,2024-12-01,-7200
bri-682e037c0112ab319b10047428900e8c,2024-12-09,62100
bri-fa1a8a984b26b35e9a10bdde904927a4,2024-12-13,23700
bri-49010e0809b37d091570211df526d759,2024-12-13,7600
bri-a5c89fc51693d1a332f6a550e1d54ebe,2024-12-11,33400
bri-b80e0af6a4be1e185481144684978e5c,2024-12-08,41100
bri-ae3c0f9a48d295ce08cd41c0ee6b3546,2024-12-09,56100
bri-6bdcbc25c6b83e0949973059c5cce93c,2024-12-03,67600
bri-10c3c1d7a50e718b6c069c7f7bcd8560,2024-12-08,-33900
bri-4c0cecd978d7cb4bf332d533fb960636,2024-12-08,47500
bri-cc5f1565caeeb24704e8eaf5b0849a7b,2024-12-12,46400
bri-9fa1f3bcba66b41316f7287f70bc946d,2024-12-13,84600
bri-524b5dc58235c0fb54f842d469e23d5e,2024-12-14,-66400
bri-e0e80444993e958ca002620fe0c22b7d,2024-12-14,83300
bri-639cc5177eadc29794a9408597131534,2024-12-13,14500
bri-d5b385151f91b9aec8ede81f890eedcb,2024-12-13,1400
bri-61c9498327c8209f511295265506eaa9,2024-12-01,-18500
bri-fee82cbc67b309158ac368919864eb2a,2024-12-04,77800
bri-33a91b902ded6805ce52f12377513d6d,2024-12-02,30900
bri-e103e109fb9e088e02ca8bc7cc2e53f5,2024-12-04,53500
bri-b1123adce117adab0c021c37e0e0c31e,2024-12-05,77100
bri-c73c74a6b7780eac48c54a8488eeb617,2024-12-11,31300
bri-c50bf0cffbb02934d3f15a7df67b01b6,2024-12-13,74000
bri-daf0757df2652dc9e13c5b70076bdf12,2024-12-14,45100
bri-29018963eac65221e0d96c9cfba9f45f,2024-12-04,19400
bri-dfaff8abf18d387e69e44aececbe8f78,2024-12-07,25800
bri-7e1bcfa6a1af6e2dafc3bdcdda1c2590,2024-12-12,29500
bri-d094c038b57309d272a44245dfd2112d,2024-12-07,-90800
bri-71c393eb2bebaba14f6b0146908d8160,2024-12-02,3300
bri-0edb87b2bf338cdbfc15e378a9450a27,2024-12-07,75500
bri-87834456553e11662a4b70dc63a29895,2024-12-13,5100
bri-f89580900e6c2d5075735256ec817a64,2024-12-04,99500
bri-88d243eeebb3496c6b4daca6d0587add,2024-12-13,62100
bri-5a9e7c5f0bbf9f2ffbe91d841e377378,2024-12-08,60800
bri-76698d78b4789eee04383b4059b2e771,2024-12-06,-81900
bri-37bc914fa80c6f1faed630bf12311d05,2024-12-05,-77000
bri-1c3b8ec5319a263f5e985d0a2c4996e1,2024-12-06,25500
bri-358948aa957b2692caaf6ba4653092ef,2024-12-02,91700
bri-a1b5d6bf2cced962ad34a65ddef3f383,2024-12-14,-13600
bri-108e53d34cf28bfb4b416210253501ba,2024-12-12,89900
bri-cfa2e9e0ac1dc01fc0cfbe6231957de7,2024-12-12,33300
