UniqueIdentifier,Date,Amount
bri-edb402313a1bce3f0cc6e864c672b69e,2024-12-20,99400
bri-1bae902c4e2862c2362f1d83e0559d3e,2024-11-12,93300
bri-9db664372b897a818a6aa97a09dab815,2025-01-16,63200
bri-947dc0906c7715ddb6b9af98eb1be2f0,2024-12-25,20200
bri-efa92e1fcd9e89bce5d3b2ba4861b45d,2024-11-09,38400
bri-e08f95e6e96d7a40355f98fcb394c4c5,2025-01-10,85700
bri-b335adcd6f88c6e9648c8b742936d316,2024-12-04,19900
bri-534640451a3a4e06ef0ad5deb5e1428a,2025-01-23,88500
bri-f6f646178d9a56d87ce52c13f9c835f7,2025-01-14,12500
bri-011528d286d48cf59d7282ec153ac9e8,2024-11-18,44100
bri-ef5f0a43a520acbea7f88c42f629cb0e,2024-11-30,16400
bri-c5eb93a9aa26dd171ba8bbd7ff84bf0b,2024-12-16,45700
bri-c14109bce20c11a84ddc10f063d8d7ca,2024-11-16,-65200
bri-c6d02564490fe18cb2f44bfd547cab52,2025-01-01,30300
bri-e288e03630680814fb2836d7da175857,2024-10-31,-50300
bri-b2b17052b7aeee70ca7ca890dcf8e51d,2025-02-03,80800
bri-96f0ebe107cffa9e338802e849503c7b,2024-11-08,83800
bri-544108ae22442425beec59274da7c40b,2024-11-18,89500
bri-d72e6297af44c8f956143295d3a83a21,2024-10-30,34300
bri-75f76436c96efef28c7d5cdb2a3f4864,2024-11-09,-22000
bri-dba6f3121e2573f0510ce6e988379989,2025-01-07,-11300
bri-44a4c1df8cc16bf8f719bcbc349513b5,2025-02-01,36000
bri-b8e3a0b9bf69b93d5fc2eb88d1752ae1,2024-12-22,-24300
bri-209bf9c77cc84476948c941cacff98cc,2024-10-31,-19600
bri-3a1965d846ae62aba839b77cd9b27379,2024-11-08,9500
bri-2efff89dee55c35f9c900c21b09eb250,2025-01-03,2400
bri-7430ce62a9547997e01e31ee4604ae06,2024-11-15,51800
bri-8f5e4a493e6e8b2666b99e9f88d8c452,2024-12-13,67900
bri-928a05392bffbcf50c9891625c6ee0a6,2024-10-28,-94800
bri-71c0fa8c59d921672a815898bef99224,2024-10-25,-94700
bri-d5548d2f26b19bb9226482dfa784355d,2025-01-29,62000
bri-f9f4d3fc0197661f0929d21564701e86,2025-01-04,85100
bri-5095acb0aa6b0759b15e7f754bd844ae,2024-12-31,83000
bri-d285941565a2f4f5fdbe14c54917cbd0,2024-10-27,50000
bri-c3afd83f79f24399d0898b309cd632cb,2024-11-08,9100
bri-8d19e325c37328d0f2cd4970bcfbdb2b,2024-12-14,23000
bri-4fc8cafda83ce12875c65ef6061bf703,2025-01-02,-86600
bri-4e3b26713ff43755498fe18fae6681fc,2024-12-03,10800
bri-207f1576571445a5e982aecec5f6c15b,2024-12-04,-73400
bri-dbe6f749eceed17321cdae1154735a69,2025-02-03,87400
bri-55aeff08a63eef4d9626f26412f47bfb,2024-11-09,8300
bri-df9d3809346505cc1ecf31db85fd1811,2024-11-25,56800
bri-a29ef92cf62c3da0ec1d7107b70600dd,2025-02-15,66400
bri-81dd58b0851c5b85323c42f79f375d87,2025-02-01,-44900
bri-b861a802e8183a62a96ed96f0ab624ac,2024-11-04,38000
bri-6b5f7a4dbf9c9a136d48ea6a41e1395d,2025-02-03,87200
bri-51317dc4c2e7f5714f6c53fcebfac57a,2025-02-02,23700
bri-599359204628ed59896b85f86d615ea7,2024-10-28,-29900
bri-b13bddf010877424cd335f34703db254,2025-01-21,27500
bri-d3f054529815477140538b6b5e2014db,2025-01-03,13700
bri-27a6f638f61f03c2aae26442ede18716,2025-01-28,61700
bri-45a7dd2d6b789ed40f359c5fc10cfec5,2024-11-16,-58900
bri-7b2dc9cbb4d42866eb5704aefb0c150c,2025-01-24,99600
bri-1eeea79fe2c4be101b1f2ceaa1bf4675,2025-02-09,74800
bri-4981ad28ac9334c7319791ab1da21e3a,2025-01-01,37900
bri-0a61c17ec4903db9ec72a54f0b672aba,2025-02-13,54800
bri-e2e515f02ced32c7f1a3454ecf0822e6,2025-02-09,-25200
bri-cf0193cf6de1b58d219ea57ec7665013,2025-01-27,71900
bri-911f36c1cab21e2c4146d1fd41ad1d53,2024-12-18,-63100
bri-e88670a7fbfd9776f952e1e05a00a34d,2024-12-22,69400
bri-c1454d15495ca73c856e747e3107ebd3,2024-12-29,77000
bri-6c7878ce51050e72860a986f664f55da,2025-01-11,67700
bri-a328182ba4a772e2e87c62353f2127cf,2024-11-09,1900
bri-cbf688d1222aa1affc937c725840c476,2024-12-16,-15700
bri-3f805b7fda2feea7f14c8e86944638a9,2025-02-13,-79900
bri-46a0bd2bcd8ae65f4d5addf6fb33166b,2024-12-26,65700
bri-6c2b326fc8f8207169f3a0daf81b813f,2024-12-20,92200
bri-208f7f70b6df5233618c59d3d25133cc,2024-11-29,14800
bri-3bd0ca08758d77cbaa3ea1e4c93feeed,2025-01-24,60300
bri-04faaf0b1258ac25957d2f848ecf4323,2025-01-08,22100
bri-e58a28015ed6cb7f916a1a8866cd8dc3,2024-11-28,45500
bri-d119b4afebeb9624f1e29a9c4fa0e70c,2025-01-08,-23100
bri-620ab629a95725e79407a66eb36dd24d,2025-01-05,69100
bri-2400941723e63c278e719d7a121226ed,2024-12-20,-25100
bri-501562f227675652dfe31b26a4312e78,2025-01-22,68500
bri-60fb13d5f83aea77378a4bb43d6e3497,2024-11-04,42500
bri-84c6b6a6d7ab8e9aaf0c7f751ae618e1,2024-11-21,80100
bri-3063d5f9f3561631567a0d19d4f48493,2024-12-11,7700
bri-59aae4a648d3f32d1e00677fffa506e1,2024-12-11,-76800
bri-6e08ea7a88666ad1c33bc026c1ba7224,2024-11-09,28900
bri-b054f195bacb5e356ee88511d01e7fb7,2024-12-04,-99600
bri-b4cddd018e6c09e3d00568612b1a1349,2024-12-19,-67200
bri-814ed47fd0b4647fd9b87735e73b4555,2024-10-23,11900
bri-77cc8ba48404a9c324ee9ed55350f87e,2024-10-29,27500
bri-4ea32de6acea7e59ff7867578a87e597,2024-11-12,30900
bri-11875a293b3197860ace6a633cc5eee0,2024-10-22,35000
bri-7f6895bf826b4fbecc9e99ef3a9ab375,2024-11-26,30800
bri-3cf3d4459901c261e86de3a8ba6c2866,2025-01-19,-2700
bri-dd5197f28383fd32c3a62d315aa78370,2025-01-04,94900
bri-3e1d446d41a7f6cff0d4440641b82ddf,2024-10-28,33100
bri-52ad565a9ed3d9ae5c38152ff7be0581,2024-12-20,-21200
bri-2e29141e05e2f752fd88e14d921045cc,2024-11-07,79200
bri-fd2c1b833c02781c35cf6a653a0fb1f6,2024-12-05,-27000
bri-3432a0afdde77490270328acd519e678,2024-11-09,-87900
bri-5c4ce1c1c717824224cf2283282b3d0e,2025-02-17,2200
bri-06ef604329596b5ff947886c5998e53c,2025-01-19,31800
bri-c2ec56a60affb73bbf597617babd0c9f,2025-02-15,3300
bri-02eee754b4db067a066b4032ea4e6a26,2024-11-22,-74500
bri-ebad30d9c2eae0bdd3c012c9170838a5,2024-10-28,92700
bri-2585642f1a208e939fc813969e5211c4,2024-11-07,14800
bri-15b7bd7465f43853799ea3555fa4fbd8,2024-11-14,42100
bri-eee0981efa09ca5016b102aeaef68c16,2024-11-11,96300
bri-550f99d52dccc09aadf4c08fd780cbe5,2024-10-28,39600
bri-deb92ce0ca296342695e79b895382aa5,2024-10-28,42100
bri-2ee1eb3530109d655076aaade90b63b5,2025-01-05,87600
bri-8bd02189588eb5b4281656265158ba74,2025-01-26,55800
bri-9d6928e19fbbfbfc6fdc99e788e2900f,2024-11-04,40200
bri-cf06abb8b6495fdba000bb2cefc06324,2025-02-12,-90700
bri-5c9005351b42fa072ec7a8d2c0a4ce94,2024-12-21,-37600
bri-15c2955bafdcaacad51550be22551f0e,2024-11-22,68900
bri-e20e140e5376c8e0fc03e6cb54dd7cd8,2025-02-17,-79600
bri-54f2f7c5ac50dd024a8985fe934ad056,2024-11-22,6800
bri-21a62a44a05e6ea228778cb86d91a0af,2025-01-26,-41900
bri-a9bf30e08a5620a7f67fc122f8a6910b,2025-01-29,79800
bri-c99c3b3ff7d1a7d989a6e379bfe565db,2024-12-21,-94400
bri-ae4fdb4ac5aeb8bb7974acdb7220e990,2025-02-09,72500
bri-cf03149be860d063632dd87d1304484b,2025-01-07,79000
bri-fd2a295dd5d2c1cf40054b27af7ccfc7,2025-01-10,35300
bri-d5063fa6e62b0804d714a32f2c2dea07,2024-10-24,46100
bri-0d6b4cf3e9eb5d5c43647c6b1e01ea21,2025-02-10,56700
bri-8bfbe8c6c4639c0978cd553d82cd6cdc,2025-01-07,-61300
bri-fb448b96f86875ede673c9996f207490,2025-01-05,45600
bri-be91ca95ae7e52ffcd3eb8ea4fba0170,2024-11-15,-77000
bri-0f281ff4e930c213997d7ff2796d4439,2025-01-06,72000
bri-d5fe87ab408abe1620121fe42e6915a7,2025-01-18,-32900
bri-2fc90bb779ce48c0d0ce5368d940d6ed,2024-12-13,88500
bri-4816a1be88710d47a645d069da99e44e,2024-12-19,41900
bri-8f59911decd1cdd1c09281e2e0e6987b,2024-10-24,41600
bri-7da6c52415d143d92b6a8762203d0416,2025-02-19,61100
bri-ddff59bcc0e585b5d4587b67260a0e6f,2024-12-23,30100
bri-131bf000348e4709d354b7634c66c4a7,2024-10-27,25700
bri-ffc77f958273c2e446fe7408811f6264,2024-10-29,21700
bri-1be03a935f36f9496bf563418b6d1f45,2025-02-06,65700
bri-4083ff204533bc0c0bfbb6c619334b3b,2024-12-04,62400
bri-a4088101187eafec53433f144996a646,2025-01-12,25200
bri-fbff2824c0e8f716842edbea617dc5f0,2025-01-28,26100
bri-57a09e94464b0cdb5835ab5a2bbdd62e,2024-10-28,20800
bri-050cd51855edbc92d2f9f4327ab95f60,2025-01-04,44700
bri-856dbee2fa65f272f47f9697c2c232b3,2024-12-09,96400
