UniqueIdentifier,Date,Amount
bri-e7fbe6665d36c689ddf1889b7cf25bfc,2024-12-02,77300
bri-d9d7fb5114714360fa6ada6671556465,2024-12-02,-94100
bri-39486e1dc8195147ecb18a576abffabc,2024-12-02,9500
bri-64071d2621e7a13d6c39b1db8381a827,2024-12-02,89300
bri-8cdd5af832cb489f092876aa1e008659,2024-12-02,49200
bri-31a1b23372050dc19f1e76dbc1213e33,2024-12-02,-89700
bri-ca6e5f91f7961215430eccc88f618a28,2024-12-02,-1600
bri-713a6023c2bd176d898e74234793f5a1,2024-12-02,72600
bri-a3e5d1c6285f3d9ba65b38e3e3269b79,2024-12-02,97300
bri-82348714bccae9084e3646fb41792cc0,2024-12-02,-44500
bri-2fc162fdb27373e4e73a77c535bd4d82,2024-12-02,58800
bri-b12f8849bdc34f6bc25b5bb1c7855e92,2024-12-02,-17400
bri-57e71265e03d9f3390ce34d35462e195,2024-12-02,-10500
bri-a8e075a4517f20f102821250011d8854,2024-12-02,29900
bri-e96363eb3a1753a8586c009d327a317f,2024-12-02,62500
bri-efffe4767106192d19eac8448675bccb,2024-12-02,77300
bri-f1639f9d99914e2b5e41515d98297832,2024-12-02,68400
bri-67ddc42ef1acadb306b46b3ed20e4a35,2024-12-02,83300
bri-97b7f6246192f5e916292a259945a0d7,2024-12-02,70300
bri-c3d82bd16bc6c7a01d08a8685c7a1eaf,2024-12-02,-49900
bri-4370aa399fb9255cf66f86928e871c17,2024-12-02,32400
bri-0ac470c2f720be4185be16062ffa857a,2024-12-02,99100
bri-05725b57a4a9075d8aa419289a06a65b,2024-12-02,40200
bri-d525327464afc91a8e52a6518e000217,2024-12-02,7400
bri-11a2f29412ef9ee31cc9c35b5aef090b,2024-12-02,77100
bri-2c807b292588e0c18122e087387c3fac,2024-12-02,10100
bri-35b246484c6948c58eb80f493d4f72fe,2024-12-02,67600
bri-37bb046b20ce3159139f2689a7cf8762,2024-12-02,38900
bri-52de26bbdb96e372e53bbff1a1bacbbc,2024-12-02,-14600
bri-e0ce96fa6366365de0a24a45c5d371c2,2024-12-02,-61300
bri-fa6f476738418d906c883c86b920e195,2024-12-02,31800
bri-1253b98640be5394dc9189dc8cc18ea8,2024-12-02,-85100
bri-294f1fcb8486d13949f21bfb1606a19d,2024-12-02,67700
bri-91410cb5bbacd0ce5c43916ac8b2c1fe,2024-12-02,70800
bri-3ee6b6d3d0bace8cc2d171ebcf38201b,2024-12-02,67800
bri-356683fcee93619c99d6326f1e5763ca,2024-12-02,87600
bri-7679c68da097cfc5ac9f312c230bbde7,2024-12-02,12300
bri-72778f3a3f62affaa51867e88eacfd4c,2024-12-02,-28500
bri-38fbb080d898041ed951d8b5d5257d7f,2024-12-02,39900
bri-e524820c1a539ae34bab78bd06f6f591,2024-12-02,-56100
bri-b2d7ea1938f45be246eb7dbfbd7eb7c5,2024-12-02,73400
bri-c5e75555b64e1fa3b740192a0247496e,2024-12-02,65600
bri-f4b291156abe392f4abc894bf7156130,2024-12-02,54800
bri-3bcfdc3293c77ac2863ab378460cdb99,2024-12-02,57400
bri-dd228a02e9e235db9471ec2da2bb4e0b,2024-12-02,-46100
bri-9be2d62f9e725f160e37f998618dbee7,2024-12-02,-51200
bri-be2c58b4c786b00c395c843e2ae690fb,2024-12-02,41000
bri-44d0bcfaac5c064bcd133363ddc016d2,2024-12-02,74800
bri-ab157bd11e5b6484c6ea497d6b6e1a36,2024-12-02,43300
bri-ed72a60e49de2fec08188b239c3594ee,2024-12-02,-45300
bri-43f7049c7e839ea906890ed7537e2713,2024-12-02,-96400
bri-3f05e56a8a9e0b65e954076a1c4612f3,2024-12-02,34700
bri-ce40dbc890d8875e60f0c79eba2e12e7,2024-12-02,40500
bri-760a51dc949b2fe9b909ec7018bc08fa,2024-12-02,-42000
bri-b9f3b1f1c61f5e7931f455e0f1ccd13c,2024-12-02,49200
bri-b7bdfd6069bfe8e0c788ded7275e026d,2024-12-02,-6600
bri-df071546b52c94ce4cb05c84e2e87393,2024-12-02,95200
bri-7d2232301728f34f2764b239ddf2b436,2024-12-02,-25800
bri-c2971d1c013c34bfda31e33a21628424,2024-12-02,43000
bri-c87fa70517b29e9f437adcbd36ae2802,2024-12-02,91500
bri-78a6d87c0a21483ba76760dff88c5d96,2024-12-02,40400
bri-114f13f16625bac0e8e77b0d1996c602,2024-12-02,19300
bri-5b06f89fb2045c0693f5e63c4f0f0532,2024-12-02,87500
bri-b825ef0f6d5c2a165059cd43153a15d9,2024-12-02,79600
bri-b45048caa50a07d3c6f82350d7ac76b2,2024-12-02,61400
bri-fe273c6a140694b54c65d76d06aba59a,2024-12-02,63200
bri-fa6b71776bd0bea737cb3382116b8e58,2024-12-02,67900
bri-64c4f1101436b011b0f87e64ee53ef02,2024-12-02,41300
bri-5679109aa52265780201fbf417f83728,2024-12-02,-27600
bri-f2f4791bff02ddf77477e4019693a410,2024-12-02,-14300
bri-dd96d8d140ec8908748420e4950a8e6a,2024-12-02,51000
bri-fd91e265f9602de90fa9698d698e4693,2024-12-02,49400
bri-137678fa223537b11639d39c66ee18c8,2024-12-02,-96900
bri-cdf9b02f0256ac8b29e43474d62ccc79,2024-12-02,30600
bri-a5abd5e8ad2c9e92a2453655569ea5ec,2024-12-02,47200
bri-a9f97e46d665f6ab9086239e42d52a65,2024-12-02,46600
bri-a4f297d7ce61e11326d1a6f0d0d131d5,2024-12-02,-19900
bri-5f08b1fa6a92585434bc8dc34426d4b6,2024-12-02,-14300
bri-097b77702d6f69fca07c1476d4d63e45,2024-12-02,98500
bri-a2767854c9ef561aade476b2065ebaab,2024-12-02,44400
bri-e3bb681e9cbbd7fa42548baa7efab7bd,2024-12-02,44400
bri-9ae7d125186472c6004826ea35cb1f71,2024-12-02,72800
bri-975debba00706fec5e4c64cdafd16fb1,2024-12-02,22500
bri-6702ea60f95289052f90c58c61838173,2024-12-02,47000
bri-ba0125bda90231abcb6d716a97e4ae99,2024-12-02,2300
bri-aa47b07a0605e1306f9d5dabece02660,2024-12-02,96500
bri-8a3203d48bd0e8abb0c9064ce7c2faaf,2024-12-02,88200
bri-214fa4c2fe2f3bf59aecfee7ce64c646,2024-12-02,11300
bri-47b6fe359bc5715f0fa9774ced3c69ff,2024-12-02,-73200
bri-f0b9ef53d9b55db5828bf8ff5ab8183a,2024-12-02,-15200
bri-dd27cf28d0409391d0417094fabc4fd1,2024-12-02,86100
bri-3cbfac4182757283f7b9d04cfe6ef725,2024-12-02,-50000
bri-9fbae8fd4145ff85463c4f06a990d5a3,2024-12-02,-23000
bri-911c881fb0d33a1ef843681e7297148c,2024-12-02,68400
bri-b3a0ee9af9db012c881009c1c138ec2a,2024-12-02,73200
bri-26d0d15a099ee02c329ce1d9f02fd9ec,2024-12-02,-13200
bri-befa2638baff3378ba33fab783ee59e6,2024-12-02,28400
bri-7d6ca96eda2200325d1ee701963d31b9,2024-12-02,73500
bri-eadeb7231af57a324f21c790ae204d1c,2024-12-02,-73600
bri-25aab081c76151add8280b1e91343faf,2024-12-02,-76800
bri-6d5362dd8d88ddea6fa5f9ba44fe4cf7,2024-12-02,63500
bri-279c5da296580d8b7030b26e3d8ecb7c,2024-12-02,-63800
bri-a41878ef715c0a637462cf46a5b8bc02,2024-12-02,87800
bri-d6d2ca5b6fcf9c8ca87e1f83b636904f,2024-12-02,85800
bri-a050f2889fcb34f0e14ee3b9282fd730,2024-12-02,-84200
bri-49f535a1731a11c8ea2a7280b4d6f493,2024-12-02,-96500
bri-a3e88e95fd34763be92223c88f137752,2024-12-02,81400
bri-bb45db521a9ad095c0de635c3874c681,2024-12-02,-27500
bri-55eb5a253f0c29c506d018ceb10ff739,2024-12-02,64000
bri-767c6c2ce33e71fc9272e46e748785d4,2024-12-02,-86800
bri-7cb70393301b0ffb11b21387e2092298,2024-12-02,53500
bri-11f62e0a01b15499e98b4f79bdf9d316,2024-12-02,25600
bri-f1c09d455aef22aeaf1a6081980e9efe,2024-12-02,-64300
bri-bf7d73dcba819f72fd8b615aa03530e1,2024-12-02,-57700
bri-7d99c84067fdc4a05c6c3978fc2e971c,2024-12-02,90900
bri-0338bb7eeccaf702a2c7a4e9eb813692,2024-12-02,81600
bri-3567bfd9f9624928a2110370f7e4211f,2024-12-02,55000
bri-64e5239fe3b0ed085e31d27f2f8394b9,2024-12-02,-69400
bri-ddcb175e48edd7c90109898da32fa047,2024-12-02,21000
bri-98ecf289f3e4ec91bee235b855d0025b,2024-12-02,60900
bri-f035c17f68def9ab7f9dbc3e924f6b35,2024-12-02,-47900
bri-e02fbb73ea8aca342ab10e65b447e3cd,2024-12-02,15800
bri-f25f6d59f89fbaea2e676691f8a76fe5,2024-12-02,-98000
bri-6675dfb348fac7eeafe8b56ec0200bbb,2024-12-02,28400
bri-22232e9d4be3a631f4352f8930576abc,2024-12-02,15400
bri-c6281933a5291c95a63bc04dd58ee433,2024-12-02,-70200
bri-089f6f447a66f153a0fe9770841e6947,2024-12-02,5400
bri-34d85c45ebdaf9a20cae8d1d1c132aad,2024-12-02,-98900
bri-142ed2dbe0b04b913d61556bec24e76a,2024-12-02,67400
bri-f6d056c85967ab3ed360b1027124421a,2024-12-02,-3400
bri-7c127d02ad42ff82bf678de8a43adb65,2024-12-02,88100
bri-0db28df045887c16cae50053a9b6cf9e,2024-12-02,64200
bri-acfdf549430a2745dc8bef6dd19c97aa,2024-12-02,52500
bri-fc280296b420d1d397a7773191ca6626,2024-12-02,-2800
bri-80ecaf6fb577c78bb7b3a33186c8145f,2024-12-02,82800
bri-b1f701b1ed439d4d622514d44a65ccab,2024-12-02,18400
bri-46b952e6ad62089be05a4ebf06c21996,2024-12-02,12500
bri-f0dae612b6426159d142e9d23a6a23fb,2024-12-02,4000
bri-35b3aae114a186c9028ab273a91702e8,2024-12-02,26400
bri-473718572d74c577a19ad7e201bc4e99,2024-12-02,-25700
bri-e140931ecdb8d6097b41e98cfd4949b1,2024-12-02,21000
bri-f805b5a8da92964385be2ab0d9996ff4,2024-12-02,27000
bri-72bd30c8d4986fc466e2e9d4f8f9513d,2024-12-02,65900
bri-3ae40278f2aa91d925851288ece78264,2024-12-02,28700
bri-ed7bd08d909fe8f6d25797ed76811096,2024-12-02,57900
bri-2e1cbc8576aaad3b260c0fda6a99817d,2024-12-02,-12300
bri-6fc2289861aa6a5a4dd1fff0623d47ca,2024-12-02,62400
bri-b80f75aa5301fe72003004f727bc9f0b,2024-12-02,-52000
bri-bbafae78b2bea3ea3d3aab86f4c680c8,2024-12-02,89500
bri-86cdbd8f70637cebe9b12a582292a3b8,2024-12-02,21800
bri-81f6b4d8ac22e9c1eed5961f9a6a7096,2024-12-02,53500
bri-307a217365c7263059ef8ab957de760f,2024-12-02,60500
bri-edabc3087e15b9229a4891edbe2b1f63,2024-12-02,40300
bri-8fa29dfe1c938bcd2d6457a1aaaaefcb,2024-12-02,97900
bri-8e5b38d62ddd9359e6404ad90adf2bd6,2024-12-02,30600
bri-7a28e12dd53992ba8596a2154640d990,2024-12-02,64700
bri-433d67c2fa022a1065417ab9241f469d,2024-12-02,24500
bri-4a374ff3e2fddfbd4fb480e8ddc9c2cd,2024-12-02,-77000
bri-2544e57bb7dd436698f1639e0901865e,2024-12-02,46600
bri-a6dfb4b7533f8ae4e2c6d20b77af0a6d,2024-12-02,-86500
