UniqueIdentifier,Date,Amount
bri-ab4f6fa1ac5365be3494517c821a0d64,2024-12-21,41000
bri-fa0239da8427a98f1c9f88767f74fd28,2024-12-20,19200
bri-703d8bddc896797e20c2b93b0e773395,2024-12-12,76900
bri-a4e3d55a5ae9151e819772d3249366ad,2024-12-14,48700
bri-9219fa26e4ddbe5d8995e33e6b6bfaab,2024-12-12,29400
bri-6523887add7d965cab777d5d6d649d7f,2024-12-11,40400
bri-80e19a278bf188af4619b6d2f7c9e256,2024-12-12,42300
bri-d9a989bed79568a2ae667b3eaa0f203c,2024-12-17,50900
bri-73ce60d436bad2321b23aa2e6ffdd715,2024-12-13,-51900
bri-b353c52cc72b3534a7ffd0b0820d0d2e,2024-12-13,-75600
bri-296d76b2d0fbfd22270cac81f28094b7,2024-12-15,-30300
bri-97edcfe312d259813f3d51d69bd53905,2024-12-13,94700
bri-83e40b177bc24b35d231f7f9bfe97f41,2024-12-11,72500
bri-2b7475ca3b175d4b1755489fa9f369a0,2024-12-16,-78300
bri-42c4316d6a031b8b9fed93709b05bef9,2024-12-18,22500
bri-672671adc1dda71b3795b8f4ec75198f,2024-12-20,63500
bri-9893288f6cca4959fe37d6d2b1277357,2024-12-19,99600
bri-3f4a1fef4042a82d9cb8d11071240feb,2024-12-17,-74700
bri-e5579a95e03d252cd43278f0102a5d7f,2024-12-21,-35800
bri-d46467ef50556d9d8df2167a49c5da2b,2024-12-13,-54200
bri-3d15d8d585b6e7e058285b894a876540,2024-12-14,-11700
bri-575f11aafabfa35bfbdb4360dc86e6b5,2024-12-18,32800
bri-eafb1cf6ea5296caaad6310bdccb3725,2024-12-14,70200
bri-c3ee8b42635e348cdb463bea6795408e,2024-12-11,97500
bri-77ffc8d9eaa41b3850fa7e0aebe20603,2024-12-19,-69500
bri-280e734d417c5207f6c66212cc9b5dcd,2024-12-12,48900
bri-d4a3ba40affcd1af3ff46a569a8af606,2024-12-20,94000
bri-f21b50d6a93a49056edd64d68187e9eb,2024-12-14,92800
bri-927021ef1ee15716632970e9f55a3194,2024-12-20,50600
bri-24eebc5d686d439f8cb4dd0ae562e3af,2024-12-17,75900
bri-fc8413417962ce37d899dc61c6f8893a,2024-12-13,76400
bri-7a430e98802b1952298b86b0bf42d0e0,2024-12-20,96200
bri-718563ef0c34f57daf5e29b5a0aebbd0,2024-12-16,80000
bri-bd1b3c952d7878c6a67aca6d80ef15f5,2024-12-12,-94300
bri-74a965f6be4897b02e4f530f432ad2ed,2024-12-12,20900
bri-53dbdbb5b4a5eeb2f3ca4d1bfd2df7a2,2024-12-15,-21200
bri-86e9d7e8ff2f51e11ac13603cd73ec74,2024-12-20,57600
bri-4e40ab4770c94769e6ad963a29e4037e,2024-12-19,44600
bri-ed62dab720ba7751d6921502a046e1df,2024-12-15,56900
bri-9fa25b46e23986caa139844cb4fe1a34,2024-12-17,22000
bri-39ad6497b8635ccb6457ff95d4fe53fc,2024-12-21,-79800
bri-687c5637d9635c27ea720eb10c9e2c9f,2024-12-20,-96400
bri-d4d8fcb2243077ec5f217339d3aa29fe,2024-12-12,-26200
bri-87a85ce6d60769483f92b79f00f50583,2024-12-16,9200
