TrxID,Type,TransactionTime,Amount
00000ae50b4ed224021aad0bc3cbdf25,CREDIT,2024-12-02 11:48:57,34300
0000683e788da46c5068b12ce1291376,DEBIT,2024-12-02 10:54:01,33400
00012cb342281d010c26735304eca724,CREDIT,2024-12-02 05:54:28,29500
0001c3f71db618a58ff5e21c2de9324e,CREDIT,2024-12-02 18:12:09,25700
0002c5df4d6b14c528ca0cdab2e30766,CREDIT,2024-12-02 10:52:35,27900
0004ae79eb6f8e2f75005c28260a4226,CREDIT,2024-12-02 05:16:49,59400
000511009b3d7c4e1dca8a9b3c40e7db,CREDIT,2024-12-02 22:01:06,59400
0007e9de65987445091df086935298ca,CREDIT,2024-12-02 10:50:03,41300
000819c0a9916733e3ea6fe615ee1a16,CREDIT,2024-12-02 06:54:41,55500
0008628d15f90a5dd94353d2103aa126,DEBIT,2024-12-02 02:05:26,77300
0008901649d0d8336ea22506ff6b6d0b,DEBIT,2024-12-02 10:19:38,97100
0009f6ccef6cbd8f5bbe19090d5cc7f6,CREDIT,2024-12-02 18:06:44,75300
000d0abbb8951953669e817fd0ce3cda,CREDIT,2024-12-02 23:44:36,51400
00103c871d36d1decb091618e5a22194,CREDIT,2024-12-02 15:48:35,36800
001145a3b6abcfd21fcbc9cc3018587f,CREDIT,2024-12-02 15:34:10,63200
0011f8b366bc04ff00ca885a898776a5,CREDIT,2024-12-02 01:22:07,63000
0015ef811139528abeb6450fadb3c4ae,CREDIT,2024-12-02 01:31:14,12100
0015f5c90eafcac5f7e907a94aafda6f,CREDIT,2024-12-02 18:24:12,48000
00179639a94f31591a5051352a2a7baa,CREDIT,2024-12-02 06:49:56,29400
00198f187a02048ae6ea5f84d6f58d5e,CREDIT,2024-12-02 14:07:27,28400
001a3ae811231ccd3dd5fb99a911deb0,CREDIT,2024-12-02 09:07:46,86800
001d664f5f72664d3298513a694b38b2,CREDIT,2024-12-02 20:11:34,1600
001f3de2e4cdcbc1186ad2fcdf461d8a,CREDIT,2024-12-02 11:07:21,50900
0020a0c94b2d1786279d4927eec0c3d1,CREDIT,2024-12-02 15:00:05,86300
0024ba919f6333e8d4a07728254914f4,CREDIT,2024-12-02 04:32:46,50800
0026d6299a306a5376e09c77f69cf71e,CREDIT,2024-12-02 21:11:09,9700
002901403d50812a2e794013a87bf723,DEBIT,2024-12-02 23:47:47,48700
002bcf8797163e45bc46668118ee9245,CREDIT,2024-12-02 11:20:03,44200
002bf613a40f53c501ce775c694c78a4,CREDIT,2024-12-02 16:17:56,26400
002c9b4c6686d966546d1ca8e907b601,CREDIT,2024-12-02 00:28:33,13100
002cfd394023a8874ea045b4a7d41825,CREDIT,2024-12-02 23:01:45,88400
002dd412cce6cc20ec4833e9bf96158c,CREDIT,2024-12-02 11:56:49,16300
002e11da69b3399e7dd5e9f0f8f00960,DEBIT,2024-12-02 19:57:24,16100
002e24f76906be1b934f2c18ebf6bd53,CREDIT,2024-12-02 23:55:04,61200
002e8258c854bc8ec9a19851fa7b50d8,CREDIT,2024-12-02 18:45:36,23600
00300bb22eb523fa27155231e4938840,DEBIT,2024-12-02 18:07:45,83500
0030f63c62f2bfed0777b92f1811c2cb,CREDIT,2024-12-02 01:20:57,39600
003129a8452c76c073456058b9f068ee,CREDIT,2024-12-02 14:00:45,61300
0033dee6fba6e9d13f28b845f95ba5f9,CREDIT,2024-12-02 15:08:27,17900
0037e200f10ac9324ab93d14b301db70,CREDIT,2024-12-02 10:07:31,90100
00397ab36623b94c66f27816a863345c,CREDIT,2024-12-02 19:50:37,6800
0039b04406dc95d881be5433f9f24874,CREDIT,2024-12-02 12:19:29,95300
003a77eba9b2ab7a7f3fad7bfdc9f5c0,DEBIT,2024-12-02 22:58:26,31000
003b101238c035d603dee4e283fb794f,CREDIT,2024-12-02 20:45:31,61500
