TrxID,TransactionTime,Type,Amount
02bb729c05b616519285fed5d8604903,2024-12-16 10:01:03,CREDIT,4800
0357b70eb96744aff650942720e7e4b5,2024-12-16 20:08:57,CREDIT,25700
03c3822561c42fefd23833b088868a4c,2024-12-17 09:56:12,CREDIT,48900
041b55fc53974d4f13ce239b7c31c3b2,2024-12-17 06:15:30,CREDIT,26400
077bca3deded24dd1985af0aa6c981c5,2024-12-16 20:38:53,DEBIT,31800
0b2376aaf1394f5beff979db73a8773e,2024-12-17 14:09:31,CREDIT,94600
0dac088b62955176b705c4f969b5dedf,2024-12-16 02:11:19,CREDIT,75600
1050433b2e2452592639561f76dd2c2a,2024-12-17 09:04:24,DEBIT,29500
152f00c68edbf331341bd4c443ce452a,2024-12-17 05:33:34,CREDIT,80600
170dd28a30ad6743d228300dfbcdb53d,2024-12-16 22:30:14,CREDIT,69200
1a1492cae5ba3eff190033e0914206fd,2024-12-17 21:16:18,CREDIT,29500
1ddfd65dfe97e38dc62aef524b6810b1,2024-12-16 02:37:03,CREDIT,1300
20b944928b0d085adc500c50290e7fa2,2024-12-17 22:45:45,CREDIT,49300
220a96f0f6af389ad9cf59a360b73c33,2024-12-17 13:12:47,CREDIT,52000
2330bf0c84c5e9f65fa4793c72ed7613,2024-12-17 17:09:04,CREDIT,16200
286cae388a41fbfbf25eccc19e1c5fdb,2024-12-16 03:00:44,CREDIT,65600
291b8a171dd483f4d312cd31659d43cd,2024-12-16 14:00:23,CREDIT,27900
29bcea7f053e8011d6fa854c7f222507,2024-12-17 14:46:47,CREDIT,66800
2d66e3f659dd6e708088879ac0f5fd4e,2024-12-16 23:30:03,CREDIT,44900
2f0d75a39d2b9dc67240f7d56b9569bc,2024-12-17 07:36:54,CREDIT,37400
3a33caac47b8f118ba1038527091bae4,2024-12-16 23:56:53,CREDIT,83100
3b5f548d13df2a231820abd1aff9a133,2024-12-17 15:04:45,CREDIT,42100
3bc4acf865c37f33bad143314c3de871,2024-12-16 17:13:15,DEBIT,76100
3ccceb7f65eb115c2381cb1d64801109,2024-12-17 19:03:27,CREDIT,17700
4035afd3efbfd5c17c6e6442d686948e,2024-12-17 12:59:19,CREDIT,31600
40851fcde0793d451eccbd2edd7e841e,2024-12-16 18:03:34,CREDIT,31000
44736b4505814f02e1a5102cf0a19c0d,2024-12-16 03:09:19,CREDIT,6700
468270d202d833fb35b77abae999e904,2024-12-16 01:01:14,CREDIT,37300
490379198b7579fd212cacd6c23bd8a4,2024-12-16 05:59:44,DEBIT,50600
495b6f1447093ff58fc7c54cede5cb50,2024-12-16 11:17:43,CREDIT,86600
4c3e37599f254e77ed20d40e248eeb0d,2024-12-17 20:46:02,CREDIT,34400
4c52f488444ff50cfd53a60e036b7ae3,2024-12-17 03:21:52,CREDIT,56300
4ce52512a068c959c30cac9a9107c02e,2024-12-16 18:21:55,CREDIT,85500
55b0e8c74f58f03e461f8054a3bfdb83,2024-12-17 22:11:48,CREDIT,27500
568433d0508374a1c18cd91ae7a264ce,2024-12-17 15:20:59,CREDIT,99100
5cf304747c75ff1608e1155114c77f7b,2024-12-17 03:28:41,CREDIT,7900
6897d84f202383fd298e119dfefec462,2024-12-17 08:04:44,CREDIT,92700
6f51f9c0db84b49686ce7db16281f686,2024-12-16 11:11:47,CREDIT,33200
7248bc2be5221e539ce94fd7555add8c,2024-12-16 12:31:13,CREDIT,61600
77ae39c143bed2964e6ec3bac922f3b7,2024-12-17 09:57:48,CREDIT,32400
79f4ed79b09a006b4e8fc2f08dd5c8ed,2024-12-16 11:14:51,CREDIT,79600
7ca059962257ca9cbd4c210585dd6cb1,2024-12-16 05:20:33,CREDIT,26600
7fca71d57d5113ff70bb762e4676d4f4,2024-12-17 10:48:49,CREDIT,9100
814360a6d208e2f6dbb1dbfaef17800d,2024-12-16 14:52:31,CREDIT,98500
84874dc38da7cd00b9d92f3b15ec2104,2024-12-16 11:34:09,CREDIT,6100
8ae6a9a8be052aec504167f7a27de944,2024-12-17 19:33:42,DEBIT,85500
