TrxID,Type,TransactionTime,Amount
00000a479219ccdf00d4786c4a3ec651,CREDIT,2024-12-02 07:34:11,61600
00001ba4260b82c2560f0dcaa184f224,DEBIT,2024-12-02 05:21:35,68900
00032662561d1c25bfb274399bafadc9,CREDIT,2024-12-02 07:25:31,35300
00079f6233850a424c986f61a22d411c,CREDIT,2024-12-02 22:56:44,32500
000bd8e857f04ac0cf5e8655cc2966e6,DEBIT,2024-12-02 03:26:32,67500
0011e9c2dda7d76588afec39374ce875,DEBIT,2024-12-02 00:52:12,78900
0017570eb876f4d8e0dc8dc2b298bc5e,CREDIT,2024-12-02 22:35:53,65900
001c33823327daa478934d335164e18c,DEBIT,2024-12-02 23:18:29,33300
001f22b7cb4213dc1645de8d4ae368d6,DEBIT,2024-12-02 18:19:23,85600
001fa95fcc1b9e1c91a24385a0d5bb76,DEBIT,2024-12-02 17:17:12,80400
00215142ebb6f7ea89dc25547fc13ae1,CREDIT,2024-12-02 18:26:34,72000
00215a6bdc237435368e1ba5876b4c9b,CREDIT,2024-12-02 08:36:35,6900
00249295c2d721703339c34efc73cbc6,CREDIT,2024-12-02 11:59:42,42900
0027abf676178095129355091cd975d7,CREDIT,2024-12-02 10:51:48,50300
00288d1d03b5e0e3c3206f3234ab60e5,CREDIT,2024-12-02 17:49:00,1400
0029f19c58b0310b0d01b0e371d6ec16,CREDIT,2024-12-02 11:34:44,62500
002d4291a125f9053574c0dcd555ab70,CREDIT,2024-12-02 01:00:49,22200
0030d684e5f0bc532d0fa62dd94f6431,DEBIT,2024-12-02 05:15:31,27600
0036a1d4971ea5fdd6219984ccad90ea,CREDIT,2024-12-02 21:22:04,53400
00394f388e0eb0bb639c3acc6ff3e3ac,DEBIT,2024-12-02 02:35:40,86800
003d738d1a6ed0f722494edc9ec514f5,DEBIT,2024-12-02 12:34:53,8400
00421284f7edab82a533e23561a0b2ee,CREDIT,2024-12-02 18:05:14,62600
0046a4b382e0e8d8f2af70e5214f6af9,CREDIT,2024-12-02 11:43:30,1300
00471313fb650cdaec7bd4c6bf448cad,CREDIT,2024-12-02 16:31:22,44500
0054f5def5788a6965ac8baf48c6f06b,CREDIT,2024-12-02 08:54:32,37700
0055ce75c27e7ef125ba39515ca08044,CREDIT,2024-12-02 17:39:06,55200
005682c6bd60e9614d7e548835f7c655,CREDIT,2024-12-02 03:51:00,61500
0057c2a1145d75a8834783199f759bd7,CREDIT,2024-12-02 23:19:59,16100
00599e6bd4fe6eb9a6ba6aa63051c725,CREDIT,2024-12-02 15:32:20,18300
005dcc203a88c9ca4d04aedc0f4653dc,CREDIT,2024-12-02 16:31:12,62100
005e3602395320325dde0d8df8b36e8f,DEBIT,2024-12-02 21:34:16,81900
005f045f82cead7dc539fdaa404c90a4,DEBIT,2024-12-02 09:44:16,49300
005fde8237a83d2f10c67ede32f97934,CREDIT,2024-12-02 22:58:27,17500
0065239132803e14afb42b6ceb8b4881,CREDIT,2024-12-02 08:35:49,84900
0066feb3a8fc9b8706d5865f620b4e62,DEBIT,2024-12-02 12:56:10,60300
006af6f1d35a3a3a50c82e093494a4a0,CREDIT,2024-12-02 14:07:51,23200
0070995d198b40b20e12c43cb8a9898d,CREDIT,2024-12-02 19:08:33,14400
007265ada4b48747382c855cd39aa448,CREDIT,2024-12-02 04:48:30,46800
0072f4f9e7c7f8524b37cb369a13403c,DEBIT,2024-12-02 16:57:07,56800
0074f5667aac81a46decf5026ae4186e,CREDIT,2024-12-02 17:37:07,29300
00769512615c0dec0c67232490dc6e29,CREDIT,2024-12-02 06:01:35,71300
007ba9502f2108e431a88e3bbc91d9d0,CREDIT,2024-12-02 23:14:55,71200
007ea2b3b2a1390b4bee78dbe6481231,CREDIT,2024-12-02 18:01:34,23100
0089219ef99deb66be28b67ebc50999e,DEBIT,2024-12-02 23:24:14,21900
008a16d968c6569e9aa5704521daa4dc,CREDIT,2024-12-02 18:53:38,81400
008c10099142b93c01fe5fac5f98ad5c,CREDIT,2024-12-02 00:06:55,93600
008e285aa75c1b946091f24c05b7d096,CREDIT,2024-12-02 10:49:39,11500
0094239f913d625dfa3ec8ef88ed09b7,DEBIT,2024-12-02 22:04:36,13200
00957cea6bc1d908069b72dac7b621ab,CREDIT,2024-12-02 22:38:17,27600
00959248efc6c77034dedb4d8f3c34e9,CREDIT,2024-12-02 06:28:48,54300
00998e40669868f34d17de969012216f,DEBIT,2024-12-02 14:01:32,19300
009a0020330d2c2a1c29691a140eaaac,CREDIT,2024-12-02 12:51:53,1500
009ee0fbcce1ae36df6d5926d96a1eea,CREDIT,2024-12-02 06:53:43,77500
00aa11029cf2c760688943e4544cae55,CREDIT,2024-12-02 18:58:00,1400
00b511fb6d0c5011914025a0fd373aee,CREDIT,2024-12-02 12:29:09,33200
00b8f633cb608bc0290fe3271eaf8773,CREDIT,2024-12-02 17:38:41,96500
00bb26f510f9543d6676d5532c029176,DEBIT,2024-12-02 20:12:02,34900
00bb642872e65165172335884cb6e680,CREDIT,2024-12-02 22:52:46,71900
00bef93eefcbc37f8720f75fecf141d7,CREDIT,2024-12-02 15:08:18,64200
00c32443ef810e827dede8cc6ba4a9c1,CREDIT,2024-12-02 13:31:50,1300
00c47954862927ad7b10c39da6a74c8c,CREDIT,2024-12-02 23:26:46,60500
00c68dc7c982dce8703bd367cdb1843d,DEBIT,2024-12-02 03:54:36,42800
00c70dfcb04f0110d18bdc3224a2598f,DEBIT,2024-12-02 17:42:24,62600
00c720fa047d0c4be3c50a86aea42a1c,DEBIT,2024-12-02 20:33:20,88200
00c79bf1ecfcc715237056b31d43d420,CREDIT,2024-12-02 09:24:30,37200
00c7bfc5b1c06003f8e347d462fb83ab,CREDIT,2024-12-02 02:55:32,72100
00cc6025c286c2a5f741fdb05abcd539,DEBIT,2024-12-02 14:43:07,63300
00cc8c3a167a619ced7091742b929791,CREDIT,2024-12-02 18:56:17,28800
00dda64614501d890f886400f352790c,CREDIT,2024-12-02 08:44:27,71200
00e80b8d8fa9e1959bce0cd5b4d84a77,CREDIT,2024-12-02 01:11:24,16400
00e8549dd4b6f1f1682033db237afed0,CREDIT,2024-12-02 19:41:20,19200
00eb7c8c0cfbb389495b624998795286,DEBIT,2024-12-02 00:31:19,21700
00ef1b47416e26ea25e2f13e0cf1004d,CREDIT,2024-12-02 02:38:18,9600
00f247e5e714b4a06759cc369199ec6d,CREDIT,2024-12-02 17:51:45,1400
00f3bd193812c6addeeb2767147c4e38,CREDIT,2024-12-02 16:25:03,17400
00f53b2aedab47491855729b76fa72f6,CREDIT,2024-12-02 10:45:21,13800
00f60238448b8ddc4e4e52b65ec68cb2,CREDIT,2024-12-02 13:51:24,59100
00f63518e9d6238664db1f7086f138d0,CREDIT,2024-12-02 04:52:54,67600
00f7a6d7839e017d8bfa753542b6013f,CREDIT,2024-12-02 03:18:20,91800
00f92a30651db2a7fd58d41a21ba4bb7,CREDIT,2024-12-02 16:56:41,50400
00fb7f212f6dc2c9a508a892633681b1,CREDIT,2024-12-02 16:14:34,39900
00fe6008ee6f944c0d2127ddf14fbb83,CREDIT,2024-12-02 20:06:34,24300
01006652d18458c2802b533f09a7d1a6,CREDIT,2024-12-02 07:58:02,96100
010450175378440a6a0d3f091904cc32,DEBIT,2024-12-02 15:56:49,20300
01078e69b3ca786feb71bdc9b18b7619,DEBIT,2024-12-02 08:04:30,5200
010aeb42bd6fabe34532ebe345a87336,DEBIT,2024-12-02 13:54:08,71100
010d69910a79d0128a8dd2e8793a1f8d,CREDIT,2024-12-02 16:22:19,33600
01156f91594d687a018885faddedb19f,CREDIT,2024-12-02 00:44:50,48500
011ecf2c6cf0688e49a41211845ee37e,DEBIT,2024-12-02 10:40:46,2100
011f372df078d70d902f8fa91c16fc9f,DEBIT,2024-12-02 10:40:18,24800
0120472334c393a82a038048916511dc,CREDIT,2024-12-02 10:31:50,92700
01256caae5f88fd74899e7110f94d461,CREDIT,2024-12-02 09:53:08,52100
012aca84e69fc4041742f98803761eab,CREDIT,2024-12-02 09:04:22,26700
