TrxID,Type,TransactionTime,Amount
0009bd618db2f500215b71a5694975b2,CREDIT,2024-09-29 23:55:18,69000
0010ec41f8dd5ff960d11c6c19f01ae8,DEBIT,2024-12-12 02:31:21,86100
001ce8ff99dd20aedddc9777c390010d,CREDIT,2024-08-20 16:52:38,15800
00390f8682858044337613b821bc2926,DEBIT,2024-11-08 06:10:40,54700
0058206050c5446c3c8eea64f2bf7f5a,CREDIT,2024-11-19 13:52:44,92200
0063a2f432a7d85d242443603379fb04,CREDIT,2024-08-27 06:18:01,32200
0065e6e0932956a7dab22c944c217dd5,CREDIT,2024-10-21 04:21:04,58800
00a1e286cb305efe82b4a13e304644c4,DEBIT,2024-11-12 22:55:35,97500
00a62303c62fdd0dcc2910c73ea19bca,DEBIT,2024-11-03 17:54:12,91200
00ae0e9adf8cf573506b651bc4f26d04,CREDIT,2024-12-02 03:56:00,1600
00b97f61551acdabe6d8d3f5efd19207,DEBIT,2024-10-12 02:41:26,52500
00d5e1e1b8f1be28ef448a81ef0945b3,CREDIT,2024-12-10 01:06:25,6500
00f490015bddf29ef50d75274b659230,CREDIT,2024-11-06 19:40:14,35500
01032803ece08e2f04b8af7c8131a1e9,CREDIT,2024-10-29 04:31:36,29000
0122362ebfebc1273242bee9d5ca7e02,CREDIT,2024-10-17 13:55:09,63900
0124f12a3921480aabf13329b8bc701b,CREDIT,2024-10-20 18:05:42,83400
0190da7980eaf83300c6301ae7808d97,CREDIT,2024-10-08 21:16:48,8900
0193838300e542aaeabeababb71c69e6,DEBIT,2024-09-02 00:18:06,35800
01b5b6cc5f28b9d6b0bc1692f63d9ffa,DEBIT,2024-10-21 09:41:09,58400
01b9d1799492aed8a1ec72ba542deace,CREDIT,2024-10-05 10:45:13,91800
0200e93575cb6a48fef63484a9149324,CREDIT,2024-11-05 01:54:11,53200
021c3006f92d69885af1da26b715d4d7,CREDIT,2024-10-11 05:30:56,74800
024b5188c02f3b707402a5ca198c8c0c,CREDIT,2024-10-17 16:46:33,55100
025fe7ca538ae69696f39224cc518358,CREDIT,2024-11-09 13:59:47,23200
0292d0e8b9a8b69c4ee9e61e578c2c53,CREDIT,2024-10-09 21:55:50,23700
029e3a5de4d58749f5c5a7ada5bddf1a,DEBIT,2024-08-27 08:01:29,65900
02b407b892bcfce32e2b07c0f79f1011,CREDIT,2024-10-02 04:20:22,21900
02d1ded8dfa04260b3f8b1477d582d18,CREDIT,2024-08-23 14:53:22,61400
030228ac56a90964775304efbc075deb,CREDIT,2024-11-05 19:36:39,11300
03060b6c41e67b4103440e17e93074e6,CREDIT,2024-10-28 20:54:54,69900
031056ce234d2617a45199a7ee22f3b4,CREDIT,2024-10-08 07:23:32,7100
0314e16ad169b7f97ed50f12dde948ff,CREDIT,2024-11-02 22:13:32,20000
03259dbbd42c9ade4bd15ab179e11f53,DEBIT,2024-08-24 15:30:37,79700
033c60ac9ccb3244dacc3f8e20ca7c4e,CREDIT,2024-09-21 07:54:13,4800
035bea8775d76e449f343c47bb24ded5,CREDIT,2024-11-03 04:17:50,56200
03a4688a17cf0e970f2d7b059875fd68,DEBIT,2024-08-28 19:39:33,62800
03b74c515223a85a2b86a1e06a8cf479,CREDIT,2024-09-07 08:07:20,41900
03c1f7849a1db32193a160838851149e,CREDIT,2024-10-06 01:08:53,27500
03dc9d19dfe449983512d3318153d64f,CREDIT,2024-09-25 16:30:54,72600
03df3917e72298058f05f9a8e6753b88,CREDIT,2024-08-31 08:44:05,50400
03f28051b37ef66a23ea9b98ad382362,DEBIT,2024-10-30 21:29:47,66200
03fee7e3edbe1d4387149f158605b815,CREDIT,2024-09-08 14:57:39,27600
042523bcbba43a2fcafaae440d28da68,CREDIT,2024-10-24 20:24:26,71000
0440badeae4aac267ccf0d8298c70978,CREDIT,2024-12-01 13:05:34,18500
0455aefb27de893e1ddabaabd1fd0bb9,CREDIT,2024-08-23 22:19:02,40600
04781fd27a5ac2c1d6a194bae5439cc7,CREDIT,2024-09-23 18:26:10,26900
047f701beab97584d23b3a7c60c36fb8,CREDIT,2024-09-09 04:06:29,79800
047f8480b2984cd3f4931b44032ff6f6,CREDIT,2024-11-01 06:04:18,28100
