TrxID,TransactionTime,Type,Amount
000465aaab44dd79e9e89c65ed0236b4,2025-01-17 21:31:54,DEBIT,74300
001de63e1750116235d9ab62ee7ff6c6,2025-02-02 22:43:02,DEBIT,24600
002222a606c5f024ff0aa61137f4b785,2025-01-29 21:20:30,CREDIT,6100
003108c182630416ebaaadd66519260c,2025-01-15 16:12:50,CREDIT,85700
003486e63d79691a4c0ee75ac79d974b,2025-01-25 14:46:01,DEBIT,98200
003e898f7b54fbbf5146da3ed1256b30,2025-01-22 08:27:00,CREDIT,32400
0041d918e591c9710a483bb36c42fc7f,2025-01-29 06:18:20,CREDIT,43400
00424f14a8cc29a5c9059fe7a44fdccc,2025-01-28 00:23:42,CREDIT,32100
00470323bd152a44520067051d022fe8,2025-01-15 00:14:58,CREDIT,97300
004aa58fbbfb4aef812033dc688289b7,2025-01-28 08:32:15,DEBIT,49600
004b0506cdbb1786772a3e0d45d34543,2025-01-15 07:00:35,CREDIT,4800
00505102cce400d037fe96c3b140c795,2025-01-28 02:35:18,CREDIT,97000
0054ca2d5667ef51c200627edf492542,2025-02-03 09:03:18,CREDIT,91400
005a4ad413274e8bb35c99d314272ae6,2025-02-03 20:37:16,CREDIT,75200
005e53799feb5a4f9172cdc1e737cebe,2025-01-14 13:59:23,DEBIT,18000
0066285c38a49ae81a6ec630c178faaf,2025-01-22 13:08:41,DEBIT,53000
006eab93772d26bededdab7f8de66fd7,2025-02-03 13:55:52,CREDIT,32900
006f89507bc0a58608b3d47090b5371c,2025-01-24 15:31:12,CREDIT,48200
0071f08b31208cd6392a9edd88a280f4,2025-01-20 01:58:59,CREDIT,7700
008c81543a4c733e3dcadbbac7dc902a,2025-01-16 17:16:48,CREDIT,44700
009675ae8d8ccc5222bf1286aba4e5bc,2025-01-25 00:58:29,DEBIT,46100
0096b5962c5694c0d50ee7d199676178,2025-01-15 16:29:02,CREDIT,58900
00ac12ad6a18b10cbc11a3b4235a70e7,2025-01-14 20:01:26,CREDIT,9600
00b717f2f7c355ef4afd9fbcc11cadf3,2025-02-01 08:14:26,CREDIT,36000
00bce877d85e5de2ce6306d7a0215e04,2025-01-17 06:48:26,CREDIT,8500
00c410fa6e64b23dd746f967d0e860db,2025-02-03 09:14:36,DEBIT,76000
00cc2b98f31b9607cea8b28bd07a1b63,2025-01-28 13:24:35,CREDIT,12300
00ceb9b05ccc7437f763a45410a5169f,2025-01-14 09:32:57,CREDIT,6000
00d1cd261f3fae812bd356735e9290d2,2025-01-30 02:20:51,CREDIT,62900
00e599bc58d76b3f15e1d27289e4d0c6,2025-01-19 10:26:13,CREDIT,58100
00ef326a3d0570512b09e7ffd7606544,2025-01-19 00:43:00,CREDIT,76200
00ffb3dbeed0c1366d489431b2efb26c,2025-01-18 19:03:00,CREDIT,43100
01079f2b5edf8190982e76f2e9db4da5,2025-01-24 14:16:28,CREDIT,20100
01096cdb49d1d2115b512f70316acff7,2025-01-24 17:46:29,CREDIT,22100
010e7a0720af71c6a1e39003306ea50a,2025-01-18 19:44:14,CREDIT,13200
01131e0482ff0d795d794359c490f460,2025-01-16 01:10:52,CREDIT,2400
011452c06fc1d089ec3e3475440cccc9,2025-01-20 01:57:56,DEBIT,52400
0114b66a4830d6493475c64ef06e94d0,2025-01-18 03:14:04,DEBIT,42400
011cefe98897776971535f7ceb7627a1,2025-01-24 19:17:42,CREDIT,23200
0121728bee7fc3f96683f5e271bbd6aa,2025-02-03 05:51:35,CREDIT,90000
012ff92f1b08e1e94c5f93102a67cebc,2025-02-01 07:49:06,CREDIT,9300
013574a94656c4b27f3c6487f508726e,2025-01-24 21:42:26,CREDIT,47800
0143ef2e599fe8a35eb5ab0e50f0cb5c,2025-01-20 03:31:51,CREDIT,57600
014771525f179bd9240c80b889a14381,2025-02-03 06:57:25,CREDIT,56700
014d59e6cba5adc6782591617cbd1fb2,2025-01-14 01:53:37,CREDIT,66300
0158350aa1eedc6be63ee84e0454c511,2025-01-15 20:42:38,DEBIT,79600
01689255b225b0258181782d6f0b3fe0,2025-01-24 15:43:45,CREDIT,79500
0169351f929350779f8da5fb00696488,2025-01-21 21:04:49,CREDIT,95300
0175eb67093057772f35fc6b231acbc3,2025-02-03 09:37:39,CREDIT,9300
0179cee1a86db4f6608a76c3b87bc335,2025-01-28 12:54:22,CREDIT,15200
017c0bcd282465762b13966680b5f47c,2025-01-20 20:46:58,CREDIT,33600
017d068bc0f286cb4182e983d99bad48,2025-01-18 10:30:17,DEBIT,48900
017e15473e9f17844944cb0d944aa418,2025-01-25 05:45:01,CREDIT,30600
01807e7f2bed1bc1cb413f771961678e,2025-01-22 18:21:20,DEBIT,29700
0186083ad45ad5a385138c3c7b510595,2025-01-21 09:39:52,CREDIT,6600
018b6c0f75969b9cbb21da34a86af3cb,2025-01-15 09:21:10,CREDIT,19600
01915dd86e3466a9f59258e2aed73330,2025-01-19 15:54:13,CREDIT,46800
0194130a0e6946dd86228242df13a031,2025-01-22 04:01:34,CREDIT,24200
019bcce38af858437b2fdd7dfae08489,2025-01-21 21:04:30,CREDIT,68900
01ab32bbaf0a120c16a0c0d198c8387d,2025-01-30 23:31:29,CREDIT,34800
01b407cc9a36b9073f549d954a0fefd5,2025-01-22 21:57:22,CREDIT,33900
01c980b243593c439530ae116850926f,2025-01-31 18:40:53,CREDIT,70100
01d056b326db1138e736a7ea8c6f5217,2025-02-03 16:11:13,CREDIT,64800
01d2107f4772977bb2283d1e993e51f4,2025-01-27 12:12:07,DEBIT,28600
01d88609552feb7d3b9afae7c5618f14,2025-01-22 01:51:14,CREDIT,75700
01dabb329edd3013f7ac020da273b654,2025-02-03 21:47:55,DEBIT,78700
01e70720f3f9d2100a3f9035e206780e,2025-01-20 10:18:33,CREDIT,9800
01f77c481234750a05199c8f60451534,2025-01-19 16:24:36,CREDIT,32200
01f875ff4e8dbe7cba5e9234233f2ac0,2025-02-01 19:43:46,CREDIT,98700
01f9b3702a6e85117589481fd04da1f0,2025-01-25 00:54:04,CREDIT,29000
020379ae59dc8327549c27d7fb86ae30,2025-01-22 07:20:51,CREDIT,88700
020e22ba092c17f5a2d821091cdc7071,2025-02-01 00:05:51,CREDIT,86300
02102627c411eb5605b3a70b2c9db74d,2025-01-31 03:03:29,CREDIT,26100
02127de703dfe2f425aef046580d89e8,2025-01-23 02:02:47,CREDIT,90600
02208cde92f049cd5e7af8da9644831e,2025-01-30 17:01:15,CREDIT,61600
022198baf49bc0a8ae9903188ed7908b,2025-02-02 12:19:46,CREDIT,48000
022679a98bb09bdb547404b40649a343,2025-01-22 12:43:19,CREDIT,99800
022ac512e36b7dcf34684fcc70153cdd,2025-01-26 23:15:42,CREDIT,20100
022dabb2dd5664cced133b458de07768,2025-01-24 02:45:05,CREDIT,16600
022ee26d2993f0e609c1d9979b5128c0,2025-01-22 13:03:21,DEBIT,67900
0231d9db6beca62b7282997873b4dd71,2025-01-20 17:25:51,DEBIT,14100
