TrxID,TransactionTime,Type,Amount
0ad2258b76d0f71da4419e31d62141e7,2024-12-11 11:26:35,CREDIT,75500
25065987fd02a6a8dfb4f137d67a9e45,2024-12-14 14:04:19,CREDIT,80200
4c2ef9ccd5e5fb4359f19d0989f43768,2024-12-09 18:50:41,CREDIT,2000
6cf059765201bc51ea5253fe3d90ea2e,2024-12-16 13:43:57,DEBIT,98500
a001a604cac2ed420a957250b69c564c,2024-12-10 11:37:36,CREDIT,78600
a6e3a9bf5b31d5e73865d42e9bf79c00,2024-12-14 09:22:56,CREDIT,35100
d1e4874e8a0dcf08a9c47ba45d241c16,2024-12-10 19:20:25,DEBIT,72000
f638ead42b4cf89c13f322f8d3c8c103,2024-12-10 15:01:17,CREDIT,60300
f86e8ccd6c737cf156d840173e81e5ff,2024-12-12 22:04:11,CREDIT,99400
ffc74f37c33ddcd0667c02db37231a0d,2024-12-11 14:01:10,CREDIT,64800
