TrxID,TransactionTime,Type,Amount
0047d260357b0951c84e0d778fc6bbbe,2024-12-13 20:54:31,CREDIT,73900
00d40ede9ba35d4b60f7367741713088,2024-12-14 15:23:29,CREDIT,84700
00ef9c49517b2cce12830c8a9c3a75e4,2024-12-10 12:02:42,CREDIT,4200
012eae296b46b838bdf0aec69e8aa4a0,2024-12-19 22:40:52,CREDIT,47400
0136a5f98c06071d98b577f7a2d6bab2,2024-12-18 18:52:33,DEBIT,90300
013fc6581002902ac256f9a9d8d26801,2024-12-17 17:48:10,CREDIT,42200
01419c70e73e63b680185e5ede49f529,2024-12-10 03:08:19,CREDIT,11000
0166184b04b2414bf6bc67b4d5dcfe82,2024-12-17 02:39:22,CREDIT,86000
016d9cec73370e63898b0f62b076b76d,2024-12-17 04:46:07,CREDIT,3000
02181f78b67d48dd304997134d4b3ba3,2024-12-16 10:11:34,CREDIT,52100
0228d2630ffba4945edaf56cb8f5d3d2,2024-12-10 19:37:34,CREDIT,45300
02f7b99518c9ae6fc48aec582496c854,2024-12-06 04:20:33,CREDIT,88500
034a94bb27df91cc888e9b95804eb332,2024-12-13 18:03:03,DEBIT,1400
037dfc658f55c50786bd306243eb12c4,2024-12-19 13:29:59,CREDIT,88300
03d6a624db876287c822fc3641bf5b3b,2024-12-19 17:41:36,CREDIT,27700
03e9dea9660ee0027288f13cea284165,2024-12-20 03:35:24,CREDIT,26000
0408a2fa191a10d1d584dfc5fa08b79d,2024-12-14 19:50:45,CREDIT,39100
053d9d61821b816e8557a13ada7e7e7d,2024-12-19 20:47:03,CREDIT,32900
0591e7e26a21f4b463509c8c72490155,2024-12-12 21:58:18,CREDIT,77300
0623d9bb3993d0c599c7afa6d4e5ac64,2024-12-19 06:55:24,DEBIT,13400
075967efe8ef479640e4db84d0da9bdd,2024-12-14 20:14:42,CREDIT,32100
076ad697eb4806055728cc364323e94c,2024-12-14 18:10:34,DEBIT,20100
07db6f9a8d37cc2bf67ee1f9f6e77b20,2024-12-16 01:03:50,DEBIT,47700
0845388514c13bab78fe5b45070a37d1,2024-12-09 09:32:08,CREDIT,91200
0892147549601815bf8edcc7c15736c7,2024-12-06 01:14:33,CREDIT,43100
08e795d00d7ca040efcfd81d97330202,2024-12-18 20:42:23,CREDIT,55200
0914061182b30bf761b00f80b8643303,2024-12-14 20:11:24,DEBIT,83700
0936504fced0cde2ba7a4c9b1010f30d,2024-12-13 08:58:18,CREDIT,49400
0958dc308b27c696eb58a4b98933689a,2024-12-20 10:19:06,DEBIT,97000
095fb67b3a23293c7000509ffb9b3762,2024-12-18 05:31:31,CREDIT,2800
0967620cef95ff30854e52275c9d15bb,2024-12-14 14:55:02,CREDIT,34700
099c243ce2aab1da979ee3a81a5d5b2d,2024-12-07 15:39:56,CREDIT,90700
09d688534d06d4772b6701dd1997358d,2024-12-15 15:54:27,CREDIT,61500
0a3bc0e9a69efd021c84855370a1aa14,2024-12-15 14:28:17,DEBIT,54400
0a4d1943b9f58026e83c617cb2d50403,2024-12-13 04:05:09,CREDIT,36200
0b0073cde0678871b644ee06e5259b27,2024-12-07 12:02:50,DEBIT,46500
0b3b6bfbfd1377a560cc784bf8f0aaed,2024-12-16 12:10:45,CREDIT,6400
0baebe28e2415ead5c46de18cd12ebdb,2024-12-10 20:49:41,CREDIT,75900
0bce0b86578ce3e20953a0d0ad14ad67,2024-12-07 05:01:38,CREDIT,48200
0c58dd017521e0ac435f709961187536,2024-12-18 11:03:21,DEBIT,77500
0c99a60e84310fb47bef708265aa3aca,2024-12-18 14:36:05,CREDIT,16500
0cd314f80e619a8969035ef40771b1c4,2024-12-19 11:06:45,CREDIT,89900
0ceaf41621414e6d3d156bfa752acb98,2024-12-12 00:09:01,CREDIT,51900
0cfd4b76eccf398582a3f65ca3ab54bd,2024-12-10 21:33:47,DEBIT,29200
0d9e9c75c74d67b472dd541acf3a9db9,2024-12-09 04:09:30,DEBIT,74500
0da1d6aa3004d7c333e0a8d36bd0a91b,2024-12-09 13:38:46,CREDIT,69400
0dc4b69184d745795c76e5226cd74815,2024-12-12 01:28:11,CREDIT,14700
0dd3c87f604a36fd7844d3e7296f1e10,2024-12-13 15:26:11,CREDIT,55900
0e5fab638e129ee619c6aac9a18d87e0,2024-12-09 11:52:35,CREDIT,69400
0ec4f26ca3d26103ad1d5d8fa2a0eb70,2024-12-06 18:29:03,DEBIT,25500
0ef195788d7d8b230e83356c7369842e,2024-12-13 01:29:32,CREDIT,14900
0f14666122abbadf22df30825623c6f8,2024-12-09 17:22:27,CREDIT,49600
0f619ff4202f5c0e50347c455b41c616,2024-12-15 15:46:47,CREDIT,55200
0fac962a8924d2dab99c00ff19693f21,2024-12-06 13:38:42,CREDIT,1100
10ce4e25f76f94f0cc26546d1700f295,2024-12-20 07:45:20,CREDIT,22900
10d900916f4d563b574e3929a28bbe2e,2024-12-08 18:31:58,DEBIT,76000
11128d10d6e7146d07703277e71266db,2024-12-09 21:28:07,CREDIT,8100
11b0df91e9acbda7ce6897932f21c6e1,2024-12-12 23:52:57,DEBIT,9200
11d0231b122a761ad80794cc4eeb6f3d,2024-12-15 22:50:55,DEBIT,4200
11d05f8bb01b2d252483b88beb73fd4f,2024-12-13 00:24:25,CREDIT,47800
11de7d57b966002b45f72b0782ba885a,2024-12-19 18:23:18,CREDIT,24500
11f3c12c50af8652c75e8fb8b655095d,2024-12-10 16:52:50,CREDIT,23300
1202dbd9cb4eaa8e005587817dfbe965,2024-12-17 13:35:22,CREDIT,58200
12367003ec0af2087c10bff799d1a772,2024-12-06 13:49:40,CREDIT,64300
125eeae411b9bc1e0a74eefd96ddccb9,2024-12-07 15:54:09,CREDIT,75000
127864a54017c0c3656eb63afb86bfbb,2024-12-17 19:41:20,CREDIT,20600
12b2ec749ba33d1b5c0bc43cfacdf3b4,2024-12-06 11:40:02,DEBIT,23400
12dedea0c55a3a54dfcc55497fe88b23,2024-12-10 13:09:46,CREDIT,40000
12e538f11aac236f37ebfaac468c347a,2024-12-16 19:34:07,DEBIT,8600
12f06bc83ba2df57f3ff15a604e4c49f,2024-12-18 11:20:40,CREDIT,95200
130df5af0ed5372086768496968d1ec5,2024-12-06 10:25:19,CREDIT,84100
1337727a0075455a7b1d5cd0692caa06,2024-12-16 19:05:09,CREDIT,99500
13ee03480d728ff21f46255f9be62501,2024-12-14 09:35:41,CREDIT,91800
140596f2c12ca3e2874610417909b247,2024-12-15 17:49:47,CREDIT,49400
1413505352452322639abdcd04bcbebf,2024-12-06 16:49:50,CREDIT,82700
143216056abafd1749f59a85721ae548,2024-12-08 02:34:54,DEBIT,52300
143b9e331955f057184268dbbeda0259,2024-12-06 17:02:58,CREDIT,56800
14881315098628890197ba9cf934d080,2024-12-20 12:36:53,CREDIT,30500
14ba2be6fe4227452e1b8f680ee95352,2024-12-16 21:05:00,DEBIT,82000
14f59537e0033f0e0a3eb4bfbae6caf1,2024-12-09 13:57:54,CREDIT,37000
15ca880753d654ae02def2bf73e3f777,2024-12-06 07:25:05,CREDIT,26100
15e38e0a68e9d620df5f4bf9fe9761fb,2024-12-13 18:18:41,CREDIT,99600
15f4e0649a6e3c85d12bd37b2f650656,2024-12-16 12:51:08,DEBIT,9500
16a6ba0aabc1858f6f8e6c3e0b2251af,2024-12-07 13:30:08,CREDIT,8000
16e3fe2d481b8a19cf2697536bbead70,2024-12-08 22:05:39,CREDIT,2500
16e5a6db30fc6026ef325dbf8d28c327,2024-12-06 05:29:42,CREDIT,1100
1736630b6b78f28c6a57210809e85df6,2024-12-15 17:53:22,CREDIT,19300
173a58695a06496137fcc0c9ba57ad73,2024-12-09 10:15:21,DEBIT,64100
1750a4e94695f29907b7a39455042700,2024-12-14 09:29:23,CREDIT,44800
1755afe66105b08d0481fb836e28a552,2024-12-15 16:53:56,DEBIT,99000
17a9a4755c66119e61ea0f0bb82e1ef6,2024-12-07 07:41:34,CREDIT,45500
17b71db79fe8b05a02698f05c5166a5d,2024-12-11 01:35:46,CREDIT,52200
18543cba26a473ac2c8bcd929d8b02e7,2024-12-12 15:40:34,CREDIT,46500
1888ffc5c81ae69be43228312f6a5e94,2024-12-18 19:56:06,CREDIT,54900
18d96b77dfa302bc94fccd01146ee20e,2024-12-07 14:31:49,CREDIT,33200
190c34d566f4c9de8aacd1719bb8f838,2024-12-13 02:24:23,CREDIT,44000
191053e1e0dfaf61c5254d5a26fd9143,2024-12-06 03:33:14,CREDIT,93200
19143c72ede0d0e4df8ed7ab30966f52,2024-12-20 12:57:50,CREDIT,48000
191f72e69783bac1bcd1136f29211c8f,2024-12-14 13:52:02,DEBIT,16600
19d30a86abc2e92f83b4b4f02765ce80,2024-12-09 07:02:45,CREDIT,53800
1a085406d3246d3cc8484ae313ad3e27,2024-12-18 15:07:57,DEBIT,48800
1a0f13a8f7e010e6aafdcc85167fb459,2024-12-12 18:10:39,CREDIT,1500
1a292ae2cadc234706111647787c4c83,2024-12-06 03:39:47,DEBIT,57800
1a48771804f6d87662fb1a55320ea22d,2024-12-17 23:21:20,DEBIT,35000
1a571cf5621e44d5c904860177c4b1f3,2024-12-19 09:54:41,CREDIT,27500
1a5a80758cb4f1ad540a4b5a15cf6d91,2024-12-19 12:16:05,CREDIT,28400
1aacb00aaf2406c02d7bed0bcf95ac08,2024-12-19 19:36:58,CREDIT,43500
1af23687347e79800a9f161aec66ef57,2024-12-06 19:16:24,CREDIT,63600
1b852f015bd3522fb668e5dd2ba777c2,2024-12-15 01:36:40,DEBIT,96500
1be2c923ead20993d9d5646d6e5dcb77,2024-12-10 12:03:21,DEBIT,15000
1be6c7931f4ccdf608bb665d48692755,2024-12-14 07:41:12,CREDIT,47800
1c00ad23db907d671c923c80e18141b6,2024-12-11 07:22:47,DEBIT,65200
1c2a335e0c514dbe3673220519518fa2,2024-12-18 22:25:11,CREDIT,1600
1c4b7b6d88daff9a5031ae733acc3ef5,2024-12-13 01:47:00,CREDIT,33400
1c773f9ce5e6849ecd7c3b5f1770c79a,2024-12-15 18:07:27,DEBIT,22700
1caedc6b0ca41e8b913db6463be052dc,2024-12-19 23:00:42,CREDIT,23900
1cee733c928eac0fd7e9006323b761d0,2024-12-14 06:04:57,DEBIT,18500
1d00dde90a4ee1c15c869a910f55e34c,2024-12-18 08:52:22,CREDIT,29900
1d40a73c21de9ea9fa85fa6b2289ab33,2024-12-07 13:11:18,DEBIT,76600
1d5b847d8df89c72e289928eeb53b24d,2024-12-18 13:10:11,CREDIT,33500
1dcf3963f214c5918fa83a314843c829,2024-12-11 21:58:22,CREDIT,29200
1dcf90662b730068c49e79a3fa28bb79,2024-12-10 13:18:56,DEBIT,89200
1defd9670d1a39b45710565f7a381d14,2024-12-07 13:06:38,CREDIT,32200
1e33b7417cae34e0c8a2a998d3cedeeb,2024-12-06 07:44:51,CREDIT,43400
1ed15f52ab17c96a7a771cd09f7356e0,2024-12-14 00:57:53,CREDIT,48800
1f04a1d238ff31fd3f962b19a839e65a,2024-12-16 00:27:09,CREDIT,1500
1f2c8d6852db02693eb4258defdb0c53,2024-12-11 16:46:05,DEBIT,33600
1f4ba8f2630136c0ff0414610b40fefa,2024-12-16 09:00:48,CREDIT,11100
1ff4fcdc65e4de79e14dc51f0f043cc9,2024-12-09 05:21:40,CREDIT,27000
20268e07f1177563e8ec85c3e3b48682,2024-12-09 15:51:14,CREDIT,72500
2040fe6e6c5218293c59f38849cb3e77,2024-12-06 20:40:36,CREDIT,84700
20a63924f606142f88e44e50a0bcab16,2024-12-08 08:51:26,CREDIT,88200
2100e301fb13e5e79532e876119437a3,2024-12-13 21:21:12,CREDIT,3300
2347c0cfa472780c86234cba2dd36dfb,2024-12-16 15:01:54,CREDIT,47900
23d4f8a1377ae181d683426b3166cec5,2024-12-20 01:11:53,CREDIT,61900
24363350b22d708b531be97b152c3112,2024-12-08 07:01:57,CREDIT,53500
252773a18e3b5a8e166060e8925c27d3,2024-12-16 14:36:46,CREDIT,85700
25fcd0c514cc8b416b162654c12e1c10,2024-12-12 04:06:35,CREDIT,15700
2622bf73fc78316b2896bcd4b17096a7,2024-12-15 14:11:25,CREDIT,66200
26a4aa6d19fba055b407a3210330e42e,2024-12-10 21:31:22,CREDIT,91100
26ef32eee79c8c232330469759058cab,2024-12-14 22:02:36,DEBIT,81300
272b1e7b6c2ac51ae91adb3d23e1d396,2024-12-17 15:47:14,DEBIT,66400
