TrxID,Type,TransactionTime,Amount
006aa47d52133ed5b61eb6bcff4a7ce1,CREDIT,2024-12-02 08:49:16,34800
01c85bb08285779749d02a147725ab30,CREDIT,2024-12-02 12:43:59,84700
022b7b82426abd67c397669964a8b70e,DEBIT,2024-12-02 15:49:54,36500
02417b6ead97666837e1df5daa93a4dd,DEBIT,2024-12-02 00:38:23,94700
03b9c94f0249f3534ab743a7f759e649,CREDIT,2024-12-02 03:08:37,51800
0605f3caa827037bd3b3d95c218aad40,CREDIT,2024-12-02 08:33:30,22500
07f5504ef851062187060d3cb84aec33,CREDIT,2024-12-02 15:47:17,52100
08cb2ca2c00ad5feebe84148e337f5cd,DEBIT,2024-12-02 09:22:13,26800
095ade78128d1fc7868b8cd0a5285a50,DEBIT,2024-12-02 14:19:03,1500
0c6290a3a602528396027d560d21ec3f,CREDIT,2024-12-02 08:00:23,79100
0ddcb7dcf4653aaf1fb29b4d346757d7,CREDIT,2024-12-02 07:40:39,28600
0eccd999b60b7b935ff08ec341e604fe,CREDIT,2024-12-02 18:13:12,18600
1138bf041094c1cc5a6732ff2ededd3e,CREDIT,2024-12-02 17:32:08,44800
136c73190ff2249397716952aa70415c,CREDIT,2024-12-02 03:51:29,64800
1456262349bfabd61d43de04ef50d916,DEBIT,2024-12-02 00:37:39,1300
146e7ba75ea075f5524727b8faf4d377,CREDIT,2024-12-02 18:59:19,32000
167ff725bdba96cde8a098e21e5b3c0d,CREDIT,2024-12-02 14:21:48,14300
16b8539fd93678da4cc6783af4a3635f,CREDIT,2024-12-02 08:30:11,1700
16d903e60d2fdfad4e9706a0ff3965e9,DEBIT,2024-12-02 04:57:20,17800
18b9108ec4a851d94a42cab8f7d0dbd4,CREDIT,2024-12-02 15:42:26,12500
18fbe2ad29dbc9f1c06d273e4da42cea,CREDIT,2024-12-02 02:30:42,89000
1a6023963e409bba53b8887c44e92a0f,DEBIT,2024-12-02 21:58:55,89700
1c5bc26e26add4a68dce8dff95d77eb9,DEBIT,2024-12-02 10:04:41,29400
20fab54546ad97357babfec8c8fdb3e1,CREDIT,2024-12-02 09:17:25,67400
22ec783237b7a2bf594d1cba422fa0d0,CREDIT,2024-12-02 02:16:42,99400
243a5a74fbbe71bcaf968e1d7ed7be01,CREDIT,2024-12-02 21:32:07,51900
27918787412280db9fc53ed2631bb528,CREDIT,2024-12-02 15:56:19,7000
28645ce9f6879c9189bb5b55938b1a75,CREDIT,2024-12-02 00:40:56,39000
297f4663840174e5c825632203bcf086,CREDIT,2024-12-02 08:14:56,74000
2a793bac482a60832d3a83fcda22dd9e,CREDIT,2024-12-02 01:49:39,6700
2ac09639372b9b8ff9ccf1f8f4aa4e69,CREDIT,2024-12-02 11:25:17,49300
2b5cfd5ba39783a19921bed95bae046f,CREDIT,2024-12-02 08:44:46,75200
2d595aaefbd07361e7002f78c45b6adb,DEBIT,2024-12-02 20:16:46,14600
2d87e901e217a6bf26ae66f6e1a29174,CREDIT,2024-12-02 20:58:34,61800
2d8ef7b1a33c435c1a137821b41fd267,DEBIT,2024-12-02 19:06:51,98500
2e3a59a76546b7ef62c745979751394a,CREDIT,2024-12-02 18:17:06,78800
2e75d146a3e8c56d90240d23e96b15ef,CREDIT,2024-12-02 05:10:06,26800
2ecdacdf06aa3461ce0b05d359854a50,CREDIT,2024-12-02 13:01:28,55500
305dc52ad6e008e70f8ec0bec2009ea3,CREDIT,2024-12-02 20:07:01,81900
3070cb1e3446fde00eb9a3707185dcdb,DEBIT,2024-12-02 00:46:59,86100
314322eb60b033c7a2138697e224ac2f,CREDIT,2024-12-02 06:45:04,65800
31f3ecb25fe212538a3438dca3e871b1,CREDIT,2024-12-02 16:42:37,40500
32e9b4f85aac965253971af974d111f8,DEBIT,2024-12-02 20:55:09,35300
33f02402f8094241dad6d6b465c2b8d8,CREDIT,2024-12-02 09:34:03,33000
341198a24c32d4239d2682d7bba32f9a,CREDIT,2024-12-02 04:44:48,19000
34a2c7d3e2e278c262c8800387e403b0,DEBIT,2024-12-02 02:07:39,6700
351e3c0eee10d757f8146ed63e58fda3,CREDIT,2024-12-02 07:43:25,34300
3546ffd0875fba17ff831e2f57fc7031,DEBIT,2024-12-02 22:44:48,2000
380efe92da60b4f573fdbfa280dc73d0,CREDIT,2024-12-02 18:27:16,65000
39cf37ab9a9d698c3f30253f1d1ef3df,CREDIT,2024-12-02 17:17:09,26000
3aff98490a94ae0c4cf23490877dca3a,CREDIT,2024-12-02 21:51:33,45300
3ce2c96b8095f6023723df9d4218a2fb,CREDIT,2024-12-02 01:51:59,94400
3fc0fd66cf68a983209fafb651bb66bb,CREDIT,2024-12-02 20:37:07,62500
3fe0ce178ac819650592d0ad35fbb25c,CREDIT,2024-12-02 02:55:38,36500
405cd36ec8b767e287dda81c63e3a047,CREDIT,2024-12-02 14:49:30,59200
4305fb8d5b8482f28ef3211288da53ea,CREDIT,2024-12-02 12:27:21,15500
432f2632d2683fe6fed76622adcb8d22,CREDIT,2024-12-02 13:22:48,72600
44db2f3dee9d997f15505ee20f16a06a,CREDIT,2024-12-02 19:47:04,19500
48a76327e092bf38f19989a87c243191,CREDIT,2024-12-02 07:43:51,32300
48c27cdd0705467531a87408f922cbf8,CREDIT,2024-12-02 02:21:43,14200
4a7fcd68d6bca272423fd172b2febfc1,CREDIT,2024-12-02 23:37:59,28700
4b39b3539adf7839ffbc4ce189db966f,CREDIT,2024-12-02 13:35:11,54500
4d20d94e0c00475cd26a4b56c58034cb,CREDIT,2024-12-02 18:11:21,44300
4ddb09900105288fbd9f360ca53806ff,CREDIT,2024-12-02 18:06:26,1100
4e6f2b20a43c166d53e6bb9d20d04301,CREDIT,2024-12-02 21:12:26,73700
51b4494af1fe7d2b58a81d985d98eb49,CREDIT,2024-12-02 07:43:29,47000
51e34943f754d7d92dbad495e3cc40dc,DEBIT,2024-12-02 16:00:12,16800
5400be6a8b44ed56e27efef9c17dddfc,CREDIT,2024-12-02 02:57:52,61700
56096585fee6c17b5107b2212f07305f,CREDIT,2024-12-02 22:40:57,50400
56ab826b6f534cba288884860091f03d,CREDIT,2024-12-02 00:06:31,16900
56cd5c84754abc9469875d24886091fa,DEBIT,2024-12-02 04:38:16,3000
57293ede9590d5a3aecd4ba6ec4fdae5,DEBIT,2024-12-02 04:06:23,73400
5860b28cd51b5fa679f1775384d298d0,CREDIT,2024-12-02 07:03:10,34400
595b9c6306d8607f7210bede9086f6f2,CREDIT,2024-12-02 05:42:52,23100
5a7a84b101269c2557e5f5929ece8417,CREDIT,2024-12-02 12:43:25,18700
5acd2e3fb6848254548e95a19c152b3a,CREDIT,2024-12-02 16:09:04,53400
5ad5955fb516e7c70167291ab84b9781,DEBIT,2024-12-02 09:30:23,28800
5b64ea9b1d225722368191649c52c81f,CREDIT,2024-12-02 12:28:18,48000
5d0e02a4f09265aa593069e08fb5d820,DEBIT,2024-12-02 02:52:10,6200
5f48556599647e31e2cad66350409eb3,DEBIT,2024-12-02 19:00:14,64800
6148f23634e1a3955dafc9def9872b26,CREDIT,2024-12-02 11:46:31,20800
61c92280f5d3e7b43d27b4a0a8478990,DEBIT,2024-12-02 14:00:04,64400
6367eb60951be3ec08b48118d2a40b10,CREDIT,2024-12-02 10:06:41,93300
63d07085d406a0c80bb65420dbbf07af,DEBIT,2024-12-02 02:24:04,61600
6705ec4dd7beab2ddb5aba170b35ec37,DEBIT,2024-12-02 07:04:01,70100
67c08d2a6b904816e8ccf0aedce31270,CREDIT,2024-12-02 05:41:27,76500
680b32f6f06e596c5756f372d6b0f1ac,DEBIT,2024-12-02 16:29:52,3900
6896528720c24c1348afeedffe7634ec,CREDIT,2024-12-02 01:25:36,13200
690ebff4c1edfcdc3c846dc082ca26ec,CREDIT,2024-12-02 00:48:42,48100
6c3c32ba1dac9083c869a485a7e3d6ae,CREDIT,2024-12-02 12:18:59,48600
6e687a826f6171ad122706aa12c275ec,CREDIT,2024-12-02 23:12:17,11700
7067ca85395ef90806605c4e236f9283,CREDIT,2024-12-02 16:44:06,73000
70efab83f75dd841952c9e4eaaf8bf7f,DEBIT,2024-12-02 11:16:38,39300
74b6fe0d58d25ab93c5f8b250cc8e22d,CREDIT,2024-12-02 23:05:15,79000
76c8904e494cc8fe6173f769e1c224a3,DEBIT,2024-12-02 05:22:06,54100
7ace249a8e3fe392054f521d70178f07,CREDIT,2024-12-02 11:37:39,33900
7e8d9a187e3f354526f4ca1abd983b36,DEBIT,2024-12-02 03:44:40,16400
805c25ca673391fc8c389714661fc4d3,CREDIT,2024-12-02 19:42:38,37400
8197314237a963f6efcf3c5500d5630f,CREDIT,2024-12-02 04:16:32,32300
