TrxID,TransactionTime,Type,Amount
001cb4b8d444328ac2a0410f92f84a70,2024-12-20 19:53:03,CREDIT,97800
00ad4071492621bb88750498e019ea81,2024-12-19 23:05:26,CREDIT,99300
01013787f8a31f606d48bdc31fd5d331,2024-12-19 23:44:27,CREDIT,54100
012f454cb0728db4d2c144134d6681c8,2024-12-20 23:17:45,CREDIT,44800
017676f5e5fce09fcfc2f0d2b6668ed7,2024-12-20 02:21:40,DEBIT,92500
01be4940e6b30aa05a68672a898d6340,2024-12-19 21:36:22,CREDIT,7100
0213f720382de0299c1c1d9ca3e2ec50,2024-12-19 05:59:30,CREDIT,4500
0241bf4c712b6e5308dc98cc16eb5f71,2024-12-20 11:07:12,CREDIT,51100
02b9a4c07085aeff2d35127f39fcefb2,2024-12-19 12:03:27,CREDIT,20500
02da1cbc0646e5b5ecf33eeb51e6a4bb,2024-12-20 20:10:11,DEBIT,11700
035668595a45f00b6b0e54ef43611ae8,2024-12-19 08:40:05,DEBIT,67700
036191cd647e0c2b7206bf7197954e43,2024-12-19 16:01:45,CREDIT,34800
037df5388f4afd608de0c55abce3bded,2024-12-20 14:16:25,DEBIT,21200
040797dae1c762d52308534d5af261b9,2024-12-19 12:48:54,CREDIT,73200
0407caf3df3502f2f9b81fd77f8448f7,2024-12-20 03:17:27,DEBIT,59100
04303df8dc5664fadec3cb04fab3fb08,2024-12-19 10:01:24,CREDIT,6100
047d7e52c5c7440c2d5177819512046a,2024-12-19 21:01:17,CREDIT,80200
04b613c112b86a9d5098f9586c7567c4,2024-12-20 08:46:57,CREDIT,26500
04de2f67379dde04cfbfc85ced5cc1f7,2024-12-19 15:43:59,CREDIT,82700
056aa9a798024b5dd72c99908c51ba1e,2024-12-20 14:17:16,CREDIT,42900
05b0c244f2fb52e7afc6cdf43be5ec78,2024-12-20 04:22:40,CREDIT,46900
05d8a755212c64f23f51e42504e6b0af,2024-12-19 19:51:46,CREDIT,37600
067835bae868e1dfade21d4ce1f426f7,2024-12-19 02:02:32,CREDIT,83900
070eee9827b692f114c139b954e8afb0,2024-12-19 02:32:57,CREDIT,39800
071c1104db9edf07ce94999263278203,2024-12-20 11:36:17,CREDIT,38300
071cdc707a783c7f2f103df67a08ab3b,2024-12-20 06:07:43,CREDIT,63600
073fff7e78f119a8fe60960c62c85db3,2024-12-19 13:59:37,CREDIT,16200
080db6762aff79404163e4d4ffcb833b,2024-12-19 12:58:48,CREDIT,66200
0892745b378f1f06e55e503576043043,2024-12-19 22:14:09,DEBIT,84900
091359f153910f8736bdb20ba6e1d5b2,2024-12-20 14:41:14,CREDIT,17000
091c2c32e16b056cc7f1735277145f89,2024-12-19 14:03:08,CREDIT,9700
0955ea90dca4039f54162404d0a5716b,2024-12-20 21:47:42,DEBIT,82300
095f07d700377176050adf00e4b99199,2024-12-20 04:33:40,DEBIT,97900
097f5acd160bf3ad3ac2714d64942dc4,2024-12-19 02:59:27,CREDIT,7100
09813871fb038840000380d688bbd0f3,2024-12-20 10:17:38,CREDIT,69000
09e50fa816513a2505df77c32e7427d2,2024-12-20 04:43:23,DEBIT,86600
0a569f352890d45b8d2470cdc58a9cce,2024-12-20 16:17:17,DEBIT,90100
0a8b65f3576ca6186cd8182bc2ed0b06,2024-12-20 01:36:30,CREDIT,96500
0ae8792b225f3fdab0035a6d3621d7cc,2024-12-19 19:36:40,CREDIT,60400
0b5d731ad96eea90dcd73a70308a7080,2024-12-19 11:26:19,DEBIT,28500
0b7e2585af2dd0d5de69f437ba01fd58,2024-12-19 22:40:07,DEBIT,84600
0c0f5c6e0b0c5a2451ccf3f87231bb4d,2024-12-19 21:39:00,DEBIT,49000
0c5441a93e1cb3615d8ceed56213ae25,2024-12-20 18:30:11,CREDIT,5600
0cc0a661d2018f54a33b4f7ca10c98eb,2024-12-19 09:23:52,DEBIT,62500
0cc367c6aed8eca52ea991d933d70353,2024-12-20 23:41:04,CREDIT,47500
0d1101ddafde52474a680325c7f11848,2024-12-20 17:54:22,DEBIT,1100
0d5a71f610835297713eae24e0eda926,2024-12-20 21:09:23,CREDIT,85700
0d5e41926c42a27da99bef922193b886,2024-12-19 11:13:52,CREDIT,15000
0d60e4718d6f3507813f7c3f20672e94,2024-12-20 04:38:17,DEBIT,10600
0d6b63ff25ed6497835295a5d29288fb,2024-12-20 20:17:52,DEBIT,40800
0d6cdf30549dfcf210bd6933ed5d2f69,2024-12-19 16:57:37,CREDIT,14600
0d75e16916ccbc1d2b69e2e60cecd2ec,2024-12-19 20:33:20,DEBIT,93200
0e0be491c905f84480088d6cf260e774,2024-12-19 16:25:46,DEBIT,2900
0e9ff464e14765ae5a6f0b94b4c47e53,2024-12-20 15:21:57,DEBIT,13100
0f81f1b96adf6d95db30314f0d0b82ae,2024-12-20 12:39:05,CREDIT,10000
0f825c7e475539a1519a01486af411de,2024-12-19 00:52:32,CREDIT,71400
0fa8193f7201e11a2a6ab8934b866720,2024-12-20 07:54:50,CREDIT,10500
0fb7d9381ef07a597c90fe096995316b,2024-12-19 01:54:06,CREDIT,12200
1009147b8d7bb8ff1b934d1f26dc354c,2024-12-20 15:33:09,DEBIT,5500
1016679fcc886bc67a3f384b4bcd45aa,2024-12-19 08:11:31,DEBIT,90700
103358a54c1e8685e39bb7e963e820e7,2024-12-20 05:21:24,CREDIT,60600
106692da30f3cf149033e283f97957df,2024-12-20 10:21:16,CREDIT,40100
10ac776d8643cc622a8d98c24f71fc79,2024-12-20 06:45:50,CREDIT,11000
10d441240a6639407bc43a93fe86c14e,2024-12-20 01:17:38,CREDIT,92000
119910b9a75473d5876a6d808d489d43,2024-12-19 21:12:29,DEBIT,97000
11f7617d0f9adb970d595f19c91c1dcc,2024-12-19 01:42:36,CREDIT,1900
