TrxID,TransactionTime,Type,Amount
00db54b5fa2e682c2ef204832e882a69,2025-03-05 19:31:13,DEBIT,57900
00facd6e6d5f7a27d2c7710ea6da800b,2025-02-27 00:36:40,DEBIT,91700
0114345c6137ca86755116f0fc04a4e0,2025-03-03 22:36:42,DEBIT,69400
014de8eff79a9746955e2dcc715a598a,2025-03-06 10:23:33,DEBIT,2400
015a1ef87a4b2aeded9285a8d140d4dc,2025-03-04 18:47:42,DEBIT,48500
01727ec3aa0aaf6eed40a4f96be69783,2025-03-04 06:46:25,DEBIT,6600
02018b695255b7fc8842fd7a106fbe22,2025-03-06 19:07:00,DEBIT,99800
0272b22841a248e0d320d90c481fb629,2025-03-06 07:59:18,CREDIT,25800
02dd9252285071a94bd4c0f6ed091cd5,2025-03-02 12:54:46,DEBIT,62000
02dec25a804ba491d0ef79a210fb61fc,2025-03-02 23:51:29,CREDIT,69900
02f9dab331b6fba0b671ba4109c5f439,2025-02-28 06:32:39,DEBIT,99600
035bade6f559727febf28d89e9f952fe,2025-03-06 19:21:47,DEBIT,61800
0371e0359438b42f666a0cd224985631,2025-03-06 08:09:51,CREDIT,2700
0386760dbdbd36466eddb2fcc1e435b3,2025-03-07 10:15:51,CREDIT,71700
04197096885613877257515ad945148a,2025-02-28 04:16:02,CREDIT,70100
04474d467be720942aff4c28c2d49cf9,2025-03-04 21:31:15,DEBIT,56200
0468557a5f22230d42631610934b8b68,2025-02-28 10:37:09,CREDIT,22100
04bf8f44ad754bd28ca71d05d0b3a5a6,2025-02-28 21:18:41,CREDIT,29600
0503bc806632273b2d305203d96efb68,2025-03-04 21:25:52,CREDIT,95400
051c6a7dcf81f7d039389eda9b1d25e8,2025-03-05 07:05:31,DEBIT,92700
052f6ba2fc046e8820bf28f20ae8cfe6,2025-03-06 17:51:45,DEBIT,29500
054a0b0f99dad20a2f03a9f7438534c7,2025-03-06 23:05:04,CREDIT,5100
05dfabe4a6ef4996d9f0066f512bf45d,2025-02-28 21:37:49,DEBIT,94900
060468cffe8d4d48610a404b61e6f04a,2025-03-03 15:34:09,CREDIT,98400
06086faa7e8b9924b8c4b15242ec8492,2025-02-27 05:42:30,DEBIT,39500
060a0291c0858360b7cef960299cd4ca,2025-03-06 12:20:03,DEBIT,95100
0611e06803c6467ec2cef59f3f8059d4,2025-02-28 06:35:26,DEBIT,67300
0627cb0eaf2ee8df17c8de2d95931fe3,2025-03-03 17:26:06,CREDIT,86100
06acf646bb8e0f3f3061eaebddf869be,2025-03-06 06:45:41,DEBIT,27800
0714c28d173b31efed58d81250bf274c,2025-03-05 02:17:57,CREDIT,47500
071e694e67bac9e58d65d55c66263905,2025-02-28 06:41:30,CREDIT,52000
0767ead82e0af8992ce4c03e4daa7245,2025-02-28 12:28:16,DEBIT,37900
078c90097245f3c2f5cc1527d6245568,2025-03-01 09:41:39,CREDIT,12900
07b66adc3ae55e82db9793fca36071e8,2025-03-08 04:35:12,CREDIT,18700
07d30b41a32ce67bd3ddb8741d28a709,2025-03-01 00:02:48,CREDIT,97400
07f5abd692f092897c5e6dbb3950cfd4,2025-02-28 08:52:52,CREDIT,89200
081def682df93cdfedf4190465818878,2025-03-06 13:57:54,CREDIT,58300
0821bae7eea13f4c4bc6e520931b7b55,2025-03-07 19:45:19,CREDIT,19300
08313618e754b9946b499fd2473a472c,2025-03-03 02:44:46,CREDIT,1100
08363bc9330a3d18a9ca62e0223d208d,2025-03-08 22:17:04,DEBIT,59200
083fb4dd26673ca3ced8872ec685fa6a,2025-03-05 15:58:12,CREDIT,37700
0904536707cd256f74e0f3c308141bb2,2025-03-01 00:10:31,DEBIT,83300
0928fe18de709dd046e06b27876ef2b2,2025-03-09 22:03:03,CREDIT,47100
09453f27692612133addf5c48fd901d0,2025-03-09 02:10:27,DEBIT,39500
097e8a69f93c04ad17ae684d45014d5b,2025-03-03 20:02:40,CREDIT,5500
09ac1c7ec3b9557abe7fb9f77b3b3ee8,2025-03-04 16:16:12,CREDIT,63700
09d4c79e5a6d9a892aea98f1ddd582ad,2025-03-06 11:47:35,CREDIT,51900
09d799ce9225cc30bc5ecd0eeceea131,2025-03-08 08:31:23,DEBIT,43900
09d95ad3a3adaf5e3362a8799d5f879b,2025-02-28 13:37:13,CREDIT,9700
09e7acd626b49acdd51f451074130fc5,2025-02-27 15:17:11,DEBIT,60000
09f082086279104ddc4d722124dc918a,2025-03-04 01:13:02,CREDIT,22500
0a792f5ee6b0ebf1c84faa1f760d4d25,2025-03-06 03:04:42,CREDIT,33100
0a9a0eab72bdea5f42e41088c0c37b59,2025-03-03 17:07:49,DEBIT,31600
0aad45cd26888a81765007b20bbaa11d,2025-03-09 04:04:01,CREDIT,37100
0b093bd0cf984f5b7386f53d201d5595,2025-03-08 01:58:27,CREDIT,96800
0b84f54d8e3ca6c29b897b1ceb5658a7,2025-03-08 01:34:03,CREDIT,89800
0b999a1da8901359572bc687c664664e,2025-02-27 05:26:22,CREDIT,79600
0c10a857996015459b5d2743769db612,2025-03-01 06:34:01,CREDIT,88100
0c5ef4a3b21e478f9122e971dbb1821e,2025-03-07 17:49:01,CREDIT,77900
0ca02932bf328f2fee69c6269834055e,2025-03-08 13:50:28,CREDIT,70900
0d8e6e527d098a07f6883acf8543904c,2025-03-08 05:53:40,CREDIT,81600
0dcc049817fef6aad81985a5f3afb7a6,2025-03-07 11:49:34,DEBIT,26800
0de5d596ef220e74aea21267d1728198,2025-03-04 16:13:22,CREDIT,3300
0e076b67af5f077441a736dc394f41a1,2025-03-09 06:05:59,DEBIT,46400
0e5120cf1594b67ab2624b0755974825,2025-03-05 13:34:28,DEBIT,95100
0e8c072d2466948a60fc75b43c7ef961,2025-03-07 01:33:15,CREDIT,84500
0ece5a3c50790ab32ee0409de1f2f36c,2025-03-09 02:35:55,DEBIT,98100
0eea3bbeb75b52eebfec168711e4b68d,2025-02-28 18:27:00,CREDIT,83400
0f03d8bd4d90f92dc1c3bd0fadebea08,2025-03-01 14:35:02,CREDIT,62000
0f06c3c93a0b68a7edbc6f6e1db30b20,2025-03-08 10:22:02,CREDIT,46800
0f519223f665372c7e28d9821f4f713c,2025-03-06 08:17:42,CREDIT,38200
0f92a13ef0517e564c3a29a6ffd680d9,2025-02-27 08:20:43,CREDIT,65200
0faf7fbc2b54551b4036c0cd01085112,2025-03-03 17:22:19,DEBIT,52300
1036165dc15afc3e09a0d27f002f20bf,2025-03-07 09:04:24,DEBIT,91500
1072db34ba8cacf11c7e2ad176510ca6,2025-02-27 14:56:16,DEBIT,63900
109337950c9ceeba289dffb6c1bc73cf,2025-03-09 06:35:19,CREDIT,4300
10cfb09a310c80fa364e5c467c750677,2025-03-04 16:12:15,DEBIT,53200
111c9ee615bacc6b268be45013189135,2025-02-27 23:24:14,CREDIT,33000
112bc0ae43d93f8df804d963e40939a1,2025-03-04 03:59:37,CREDIT,99000
1181494cffad0349bcbe3f26962aec52,2025-03-08 01:52:46,DEBIT,18100
1206bd8ae40f21b8736ab5a26ffad03f,2025-03-04 12:17:10,DEBIT,2000
121117124c6064c79182277a59441eef,2025-03-08 05:41:11,CREDIT,54300
128ab47718d20d96f34696ba52c35d32,2025-03-06 16:54:15,DEBIT,18600
12b89fe9f202e9645b248a2f71f316a2,2025-03-07 08:49:39,CREDIT,63800
12c5e2b89c1605af2c4b0cc074d16a95,2025-03-04 05:33:44,DEBIT,11400
136027fe8549a46a32c5ee409d92b7e0,2025-03-05 15:21:44,CREDIT,61000
13d26265e84dc611626dd1ae9a7ecfa9,2025-03-08 17:04:11,CREDIT,45600
1409549814d3f5257b51921ae55ba2c0,2025-03-07 22:54:34,DEBIT,2300
14a248c2a91d4a8db6ee4c64949acc07,2025-03-03 08:29:24,CREDIT,11800
14f98b2f7698b240c2f6b6095ea0c0b6,2025-03-04 00:29:24,CREDIT,91400
15a253fece4edc9022eb72bb35740155,2025-03-05 23:32:13,CREDIT,61900
163ba68cb0ef3567ac3dabfe141e3bee,2025-03-05 21:51:08,DEBIT,18200
164a8c71d8842eb5217769c16b46c7a1,2025-03-09 17:12:43,DEBIT,74000
16684553f543b0896341eb635848f7ad,2025-03-09 05:05:28,DEBIT,84000
16aeb2d70cdfd66533b312b429e93dfc,2025-03-04 23:21:36,DEBIT,4400
16b6404e0d09b2e987f0921c6399a9a3,2025-03-09 01:41:26,CREDIT,98800
16d64f16321b3dff597d3591d725f14d,2025-02-28 06:26:29,CREDIT,58200
173d01ed87eaf5e06446eb9cb202ee95,2025-03-05 18:37:59,DEBIT,90400
179ddda8679b00cf686ee7f7e861dd5e,2025-03-07 23:58:54,CREDIT,78900
17b9337d11c55b69dc8ec140f96a81c3,2025-03-04 02:39:39,DEBIT,35100
18319f8035c310f87a8ee823e8864d76,2025-03-05 14:33:22,DEBIT,80700
184bd54c2b4f8024033c65283f8a7b51,2025-03-05 15:18:04,CREDIT,29900
1884eaca906d1f0df697f3e9c1826b45,2025-03-09 23:01:23,CREDIT,44900
190d4e9f33243fd4ce82cc758f65659a,2025-02-28 20:06:28,DEBIT,40800
196193fa0b94ea3c150178295a1a4bde,2025-03-03 07:10:35,CREDIT,74700
19b2908384df905f2258c41756c07f11,2025-03-08 08:58:01,CREDIT,70400
1acd51822e5647a6b5fda3ec7abffb15,2025-03-04 13:32:35,DEBIT,81600
1b104f03578eafef6ccd58caf2f410aa,2025-03-08 09:36:41,DEBIT,76000
1b2c3f41c3c1dd36875c4fc013e998f2,2025-03-03 15:49:36,CREDIT,32600
1b787c6f9fa302cad4f207488f9e3f45,2025-03-06 21:20:59,CREDIT,29600
1b8cf3ad53dde9e906d625854ab3c623,2025-03-04 07:49:40,DEBIT,77500
1bc16e4ce14f03b2e694bca6d3849172,2025-03-09 04:58:59,CREDIT,66600
1c66b834eb12393b665809c440a263eb,2025-03-02 05:04:43,DEBIT,13700
1cd9c65842ebfe918f11c09a33c6ff7f,2025-03-04 23:26:36,DEBIT,37100
1cf10fa63bac944b829248fb72240fb5,2025-02-28 18:28:26,CREDIT,45200
1d1c351558effc9dae486dd359caef91,2025-03-02 19:15:26,DEBIT,55400
1d5ec378d50cf644e3997f1e47c2b647,2025-03-08 00:46:18,DEBIT,31100
1dccc685f357901c317d2ebe6e4459cf,2025-03-02 17:30:22,DEBIT,96500
1e067bf9b1d1b094aafd1b3fc4f2ae5c,2025-03-03 05:22:36,DEBIT,52400
1e2c9ca6bbaaa1acee58eb64a12bb7b3,2025-02-28 20:22:55,CREDIT,87100
1e4851b5916ac1d810a9a6897481a643,2025-03-08 19:25:34,CREDIT,30500
