TrxID,Type,TransactionTime,Amount
001ec5b523a3183f7b9c74d151c5b9eb,DEBIT,2024-12-01 20:56:02,31900
0026d875df2d789ddb17f489c162994a,CREDIT,2024-12-01 21:29:33,9700
008981a77b82de3b19fbb029d6663beb,CREDIT,2024-12-01 06:54:10,99300
008abf970d335e59d4b0edb14a7b7c7c,CREDIT,2024-12-01 01:12:12,25300
00a35018151bcbb780cde98639a3311c,CREDIT,2024-12-01 09:25:09,93700
00f2c432898d164a6980185bcdaf1ea4,CREDIT,2024-12-01 02:48:14,7300
0181fa69964704858d998b66a86f5849,DEBIT,2024-12-01 05:50:27,41400
01e78a8955c11f4c4cf42f5a0b79fe84,CREDIT,2024-12-01 12:33:56,72700
020665695764b7ec1a05ea525167da3f,CREDIT,2024-12-01 16:59:22,16100
02269d85419ea5ed56ad16e50fb64b00,CREDIT,2024-12-01 16:58:16,98500
0255413ded80e69a5e305f85f8e756ca,CREDIT,2024-12-01 04:47:37,60200
02a4101b7eee71d941fc86cac6aa77e3,CREDIT,2024-12-01 14:07:59,50800
02a870d85b1d47ffb6e86a5c26d4cf06,CREDIT,2024-12-01 10:35:01,51800
02d43dad4662f2aef3881609a34fbbfb,CREDIT,2024-12-01 19:04:08,75200
03544f0fbfc77b0f2d7e30f37633c636,CREDIT,2024-12-01 15:54:11,13600
036bdab0d72501c6c374c67a25c680b0,DEBIT,2024-12-01 10:40:49,96700
03bda78ddceaa1fd45b733c1bd387979,CREDIT,2024-12-01 13:39:31,27900
03c4f1b32785853a648f5b7b8934eb78,CREDIT,2024-12-01 09:58:46,14000
03d81867ec447775b61e855d63fb1cd0,DEBIT,2024-12-01 00:29:12,12900
0516162f97bca69af9a3a43162c6cb70,CREDIT,2024-12-01 03:25:29,34100
0545f3b4a645efbbbd279dcea9c068b2,DEBIT,2024-12-01 21:31:12,43100
0560da256e1f1d4d66710ec143208131,CREDIT,2024-12-01 17:03:32,21700
059198539842db40f3365b3921b3048b,DEBIT,2024-12-01 15:43:59,61800
060eccb871c4a4520c64916e21191787,CREDIT,2024-12-01 00:35:29,94100
0612f06a7449f112dd32b651460d689c,CREDIT,2024-12-01 01:08:37,38200
062689f67e55566a6062aabe4bdabcd9,CREDIT,2024-12-01 04:34:28,61800
068da8abdd146f545a2e75285aedb2dd,DEBIT,2024-12-01 11:59:02,10800
06a21228acd402fbd1f33d83b3b89b01,CREDIT,2024-12-01 18:37:57,49300
06d36c4069da34bcf3e359dc46c3bfcf,CREDIT,2024-12-01 13:06:31,38900
07fa6dcfea3d7ac214d7bf80f2f9cd6d,CREDIT,2024-12-01 05:25:35,19900
0825a1853ae45e50953fbb40b42dcd25,DEBIT,2024-12-01 06:35:30,34400
08323ca2e5c270bd883003c75a9b7e64,CREDIT,2024-12-01 05:32:08,83900
085da1115da1b6b0f92fe5e4ac1dcb4a,CREDIT,2024-12-01 07:21:28,87100
088b4104c75ecb6cd1f821131db08c08,CREDIT,2024-12-01 22:37:52,67200
0907896fd846bef3a883c66b89b63070,CREDIT,2024-12-01 21:49:35,8400
093cc2c2da2ed295fe45955145af83b9,CREDIT,2024-12-01 08:11:04,18000
09cc37d221bc09964b23666f078bfdc6,CREDIT,2024-12-01 22:00:08,75200
0a40f64ffb54315e8a08a2d86d62a6c5,CREDIT,2024-12-01 04:14:12,35100
0a630c776e7d05e9f5b5233cfab15fff,CREDIT,2024-12-01 04:09:15,17300
0aeb42e3d5dd0938604246dfc6e5a516,DEBIT,2024-12-01 15:00:38,57400
0b2fc8c73428dd0911d224bc2a8a4757,DEBIT,2024-12-01 17:45:31,11300
0b69cf0e7f60aa40f560b8d25cb59cc7,DEBIT,2024-12-01 10:44:56,18500
0bbad5bc4a1d458e038e64d8d38286b1,DEBIT,2024-12-01 03:02:03,18300
0bc60ff55139ebe77162d70c3e6ce197,CREDIT,2024-12-01 00:44:52,79100
