TrxID,Type,TransactionTime,Amount
0001383914b7fe8f7642075a30394d8f,CREDIT,2024-12-02 06:53:14,54000
0003a5a4479ba2dc5475e15772910aae,CREDIT,2024-12-02 17:00:01,24300
00046675272f8ce4e7b54892cefb596d,CREDIT,2024-12-02 22:12:09,64800
00098467fd80978c2aee19400652c1fd,CREDIT,2024-12-02 19:53:02,56300
000a8bc3109aa1f3f6ba4c583845550e,CREDIT,2024-12-02 22:23:27,80600
000b690151beccdf25b2a8cee5cbecfc,CREDIT,2024-12-02 12:50:18,5800
000bf9eedb026f318dff547b1501e39f,DEBIT,2024-12-02 23:12:18,1100
000c6f61d374959abb55903a850c5348,CREDIT,2024-12-02 04:05:03,89200
000d19e107db1e4831bb9251948d8ee3,CREDIT,2024-12-02 06:16:06,83700
000d7a24e7be104404c7a6a358a18131,CREDIT,2024-12-02 06:43:26,17800
0014b5d5d4a2538241446559abef7596,DEBIT,2024-12-02 15:39:06,91700
0017b0bbfee902d9db76bca6c52ee94e,CREDIT,2024-12-02 16:05:57,70700
00283862711afa9f68f5e73fdacb022b,DEBIT,2024-12-02 19:31:57,71700
0029eaaf159411812d23921f36ed3e53,CREDIT,2024-12-02 00:15:36,20200
002bd197f03641fd455011754ba61275,CREDIT,2024-12-02 15:52:09,6100
002cf8d460f5cf703cc6e34769b965c7,DEBIT,2024-12-02 05:25:11,51500
0030f303cc09affe306a9220c8c5f78e,CREDIT,2024-12-02 17:29:01,3800
00318b102625389d46f6f29f1f858143,CREDIT,2024-12-02 04:34:32,22700
0031dc9225e13483599059f55773afe6,CREDIT,2024-12-02 03:56:21,38400
003c7e17034cbf22a22d7f99c50a0fb1,DEBIT,2024-12-02 14:35:33,86500
003ccad6367d6a6ff80a695ad4127198,CREDIT,2024-12-02 15:43:01,49300
003f4a1f95fb6c21bdf5469de8f75568,CREDIT,2024-12-02 23:09:35,71500
0041b5d6177a4b8b29b97f48e321ff08,CREDIT,2024-12-02 19:12:56,60300
0041ec367336814865dbf8dbf0802896,CREDIT,2024-12-02 21:02:01,64500
0041eff462a87d38f5660f36bda8c257,CREDIT,2024-12-02 11:08:54,10600
004cd7fb4b272b5ad32f380637c1abce,CREDIT,2024-12-02 04:53:49,79900
00546ea8e9e26e8d9f4b57e6c1387a37,DEBIT,2024-12-02 20:16:37,42900
0056537a6abf8d2993770ff394c9398d,CREDIT,2024-12-02 15:50:05,72800
005b5782f3bc2ab2444497e781629c1f,CREDIT,2024-12-02 17:03:08,74200
005d732978aaca5ea67999cb9acdeb40,CREDIT,2024-12-02 20:57:07,40700
0061a9a45de4f8b8eeb8c2e8dbb8b873,CREDIT,2024-12-02 01:26:31,4200
006294c8dae4239322409ba8e051cacc,CREDIT,2024-12-02 00:50:37,6900
006343935e38e71d0eb67437a4455b8a,CREDIT,2024-12-02 19:46:48,76800
0064a1be9369a4f1034e141613c2fe95,CREDIT,2024-12-02 06:17:07,41600
0066e261c35e361c44fb4bd35d9e8cfb,DEBIT,2024-12-02 18:08:57,46900
0068d35278f1500734cd84c2a44b4cd3,CREDIT,2024-12-02 01:18:10,10700
0068e97d1a996346b1f39c4c11886a41,DEBIT,2024-12-02 12:11:38,88400
00697a308b429015f507d235ce46e0fb,CREDIT,2024-12-02 17:52:23,6700
00740fcb974d5d622bcf99381fc4e174,CREDIT,2024-12-02 00:29:02,4900
007b455ef5737a0b61b92313e1df42ea,DEBIT,2024-12-02 09:44:33,28100
007bee43245b721722dd2a22768fd812,CREDIT,2024-12-02 23:55:01,75500
007f65b1de826ba528ef059a29c1a81d,CREDIT,2024-12-02 12:58:36,72600
00806da8a850652531cc7e49c0d70aaf,CREDIT,2024-12-02 07:17:27,16500
00877cb08cde81c643eedabbb8fc6236,DEBIT,2024-12-02 22:38:11,76400
008bffac8cdd297f3593de3820748859,CREDIT,2024-12-02 16:38:34,51900
0091122794ea35d0a07d849e59ff0239,CREDIT,2024-12-02 10:56:20,42100
0094ba3fe76240f835cdb8ee69e23ff5,DEBIT,2024-12-02 11:30:25,75000
00981b6fc4d212b2e5adac15f04859ef,CREDIT,2024-12-02 05:56:56,58900
009c42120e9a02a3738d065bf828c4ef,DEBIT,2024-12-02 21:27:10,96600
009f4eb33484669f1441438a916e92fe,CREDIT,2024-12-02 04:12:26,84300
00aa5afc64d29364d3d80d6f6454a6ac,CREDIT,2024-12-02 13:17:58,40600
