TrxID,TransactionTime,Type,Amount
000331d573211f9f15451b2ee4993973,2024-12-20 13:21:34,CREDIT,61800
001f882c8a43bd7c329afe515954b3fb,2024-12-10 19:53:22,CREDIT,21700
005b1ebaaa952b4ac3d6bcb216706416,2024-11-28 00:36:45,CREDIT,90500
009781bb2d51c18737d7c09780858056,2024-12-16 22:29:23,CREDIT,72900
00a3989c62f2fd2f896e6e8545209ad9,2024-12-11 07:20:14,CREDIT,94400
00ce2bee31f61ea26fcccd84f1fc1559,2024-12-05 16:33:20,CREDIT,10500
00e61c9530d72f2a55164c56708fd447,2024-12-22 03:38:52,CREDIT,84600
00e89e7924f39e68fdd550285e0fc9f8,2024-12-13 12:10:45,CREDIT,26100
01151345ab2439c17055fee8c3b9e486,2024-12-15 17:55:54,DEBIT,78400
01a03c23dc74f9f24ffd4038de3007fd,2024-11-29 17:19:44,CREDIT,94800
01a2b8117e6bef74516d1dfcb5ebd7cc,2024-11-27 11:54:34,CREDIT,83400
01adf3e05f201bc226c2269b630a8b32,2024-12-19 09:06:15,CREDIT,21400
025d45bb422813b4ebce5d064bdab54c,2024-12-21 01:35:43,CREDIT,54800
02b90a4643389ff52b16eecb3615ee19,2024-12-01 03:28:14,CREDIT,52900
02cc97e99ad4f0589d2c35b05b8e2bee,2024-12-03 00:11:17,CREDIT,32300
02d09598c7f8b9600f6126080204c054,2024-11-28 21:06:47,CREDIT,19300
0332abdf96629077e7f49c9008ab48c0,2024-12-02 02:59:09,DEBIT,62200
03815ddad1daaf393a073211301fabfc,2024-11-26 22:31:07,CREDIT,79400
040a6c09e9496d6091a544949ab83976,2024-11-30 10:41:15,DEBIT,42200
041887d091c60dbe79975f17a551fd9a,2024-12-12 04:12:50,CREDIT,52600
04251853c1a00e76e836b22b1688883e,2024-12-09 09:23:28,DEBIT,42400
0427f73514a5a4bb6936ff8539df319b,2024-12-13 05:54:57,CREDIT,98000
048780bcbea5d507a726cbf95e21506b,2024-12-02 05:21:27,CREDIT,40500
04bb9854e2046c9897d80eb907736398,2024-11-29 07:15:38,DEBIT,83400
04d2e7ed0d0e8a354dc7ce43cd35b5a3,2024-11-26 23:07:32,DEBIT,22200
04fcd740f768a998e5d8ac20cf591972,2024-12-22 09:03:10,CREDIT,11900
05155c359f0cef13373d76dbc595b3d7,2024-11-28 15:44:24,CREDIT,99900
052b365bc7f5576b3913f02faeaa5914,2024-12-19 04:05:57,CREDIT,14300
055d72bddc11b1935e385e25563668cc,2024-12-18 05:48:01,CREDIT,6900
05a45bd8a8b6a10022546efff5ebf768,2024-12-18 18:15:04,CREDIT,90100
0614eb8718af48d6bda2a87bac7ea0de,2024-12-05 09:11:11,CREDIT,12500
06435f412468df2320af012e636b7d01,2024-12-04 05:28:30,CREDIT,85500
068e962c055ff69e2c973b8962dbf5a8,2024-11-24 18:13:20,CREDIT,30500
069852ba15ffa97126eb51cdd7025947,2024-11-24 06:19:42,DEBIT,43800
0788f922fa492de8995020e9fcd3729b,2024-12-13 22:38:28,CREDIT,4700
07cf7874bd4aa72db2666752065ff726,2024-11-24 18:29:20,CREDIT,81900
085b387684f1a58d238c1f94102d6ede,2024-12-05 15:37:41,CREDIT,97000
08af2a729e1a9d6e93393974e7798a98,2024-12-07 06:51:34,CREDIT,85100
08c4a3fa1ff0192a298c0ac4e786b534,2024-11-29 14:48:01,DEBIT,12700
08e04e89462cf2143dcbf22b7b6430b1,2024-12-11 08:10:05,DEBIT,27300
09d15715443b5b57eb04eccbb67dd497,2024-12-03 16:58:47,CREDIT,5900
0a028d7c338f83b72e366cb5ab1f7d49,2024-12-02 18:03:11,CREDIT,50900
0a3adb0cb9d0acd1feba73589d835bfa,2024-11-30 23:54:03,CREDIT,48300
0a3c0a82f413e1fe5588389c48b6c69e,2024-11-24 12:33:16,DEBIT,25900
0a4932cd3cb1dadb9d6f276533efc8a3,2024-12-02 20:49:02,CREDIT,59900
0b6804dfc5ab5e1489d2334f36581ab0,2024-12-14 19:04:16,CREDIT,94400
0ba3c1436366cf43beaf486bd4304152,2024-12-13 12:08:21,CREDIT,39700
0bdef2c941b2a885e77101f7e75e521c,2024-11-30 00:20:02,CREDIT,96500
0be9045511e49259fab80d966330aa39,2024-12-15 20:18:05,CREDIT,2400
0c290edb7768c8967626eadb55b6658b,2024-12-14 04:07:42,DEBIT,25800
0c2b7edf6727d7e6b53cc193526bced8,2024-12-23 18:59:38,DEBIT,35700
0c4a7564a5b9b6a065e8af61d5c3b40f,2024-12-06 22:07:03,CREDIT,43400
0c568dacc0e1aa051860833ffc7720d6,2024-11-26 23:40:26,CREDIT,66300
0c64e23ca185f80a0afffb547875fc63,2024-12-13 12:51:59,DEBIT,82800
0cbd64829959fdebb9152ee105671a72,2024-11-27 16:46:30,CREDIT,61500
0cd6ab779d6b0ebd08d3348f7564b4aa,2024-12-16 18:53:45,CREDIT,40800
0cd7e69c28e5fd067808d2327fe9e06d,2024-12-08 06:44:05,DEBIT,66800
0cf775b200ff01fd874c042768fc1ee6,2024-12-14 16:02:03,CREDIT,53200
0d2aebd58d09fa0c4a69749e66eacd23,2024-12-13 22:02:23,CREDIT,31900
0d86bdcf9b8e43fd0a1f93ebe7f385e3,2024-12-12 13:47:46,DEBIT,4700
0daae0d64df1b0b1b094d8b546d8cbb5,2024-12-10 06:56:14,DEBIT,6400
0dcf920b63de99b1c643a519dfd6dbb9,2024-12-04 16:39:54,CREDIT,70600
0ebebc7c801b6873461c66ee80444cef,2024-12-06 05:38:42,CREDIT,19100
0eca7448f4baad23be83e9a02b406d81,2024-12-08 19:47:12,CREDIT,51300
0f4cffeb9a28aa67ba671b4a3cd1d36b,2024-11-30 04:24:22,CREDIT,3500
0f9c2c113f838f2a50ec6454b9444858,2024-11-29 04:52:01,CREDIT,7700
0ff8b66f24846a7b086fe366c65b8e62,2024-12-09 17:32:56,DEBIT,82800
100e29238ad84ea620d73cdc33363324,2024-11-27 09:03:29,CREDIT,80500
113ec1167cfbe53180e31b9c92a3d881,2024-12-13 10:45:35,DEBIT,91500
12a0313014c2685dd74d47ba0fc173a9,2024-12-07 00:15:25,CREDIT,35800
12a7b7ac3d5e6b3bab2a58d899b634ac,2024-12-18 19:34:16,CREDIT,2700
12a8f6e9b42cc7ae1225fe5fd63d203e,2024-12-03 19:28:30,CREDIT,56600
135188c5490e741e51e8fa16e4ada655,2024-11-26 10:49:29,CREDIT,41200
13fae55c302ff9e47e1b392bddbcf52c,2024-12-17 18:04:18,DEBIT,85100
140fa4b87b34456d52afdf2326692871,2024-12-02 05:00:53,DEBIT,28600
147b9d69a830f43c1d8fb4152bcb09ab,2024-12-14 05:31:21,CREDIT,21900
14f9317364c70ea27e6dbe2f700e286b,2024-12-11 13:08:28,CREDIT,47600
15282a9ad8931d4b8f6077d51b480253,2024-12-02 22:51:43,CREDIT,11400
155fc1ffe2d9d57ec465a3c12659f3dc,2024-11-27 22:52:04,DEBIT,55200
15676828f8d7267fe6fd904fa86ef6e3,2024-12-17 00:16:48,CREDIT,2500
15b18574ba87b6d5910ecad221c0d892,2024-11-27 09:43:56,CREDIT,63700
165d0ac353cd7b7733dcc1ccbf240788,2024-11-24 12:22:28,DEBIT,35500
168303dbe9ab90cd648afef6b409f954,2024-12-10 16:52:12,CREDIT,12400
16ed7ceff6407990fa02108c7327a302,2024-12-01 11:33:59,CREDIT,67800
1746faa673e7cb7900b13aa69e9a18a4,2024-11-28 07:01:17,DEBIT,60500
17489d8d77841724d436d80ae81370d9,2024-12-14 12:01:48,CREDIT,58700
17a388b005382a65ec1a37399f9ad95f,2024-12-12 18:05:29,CREDIT,37400
