UniqueIdentifier,Date,Amount
mandiri-91e1f25403c876f09e23f7c9550ab32b,2024-12-19,69000
mandiri-3628b1471868acb6558e5ebb948988a1,2024-12-20,78200
mandiri-a1dfe7020dbd33cfd74c445f2e07f100,2024-12-19,21200
mandiri-2d024c9f4dc6e69af0ced53e747997f2,2024-12-19,-4900
mandiri-ef90875e7026737d8791432e016db1ca,2024-12-20,46100
mandiri-9b270c2bfb668018b38315686dd814f6,2024-12-20,73200
mandiri-41b789a8c0552894d789cae439836cc3,2024-12-20,65000
mandiri-134e537608eecb8ce61eb75822e042f1,2024-12-20,6200
mandiri-534fc9560fd9abdf4a18e7d00e120dd8,2024-12-19,34900
mandiri-025d4698a4df267e0ec2292f06d7ea63,2024-12-19,-27700
mandiri-a31210366624fe0ae7cd9991a02cc220,2024-12-20,-59100
mandiri-a1ba32dbb2578b717008c51ebadccda4,2024-12-19,34700
mandiri-ae4386f519f18652a63c1d7c382fd27a,2024-12-19,-87800
mandiri-3f067cdc5f6c80cefe60a5355b049617,2024-12-19,70800
mandiri-ac1ec0480fabbc767c2ad633092dcedf,2024-12-20,31700
mandiri-f13407a7ae2c1b9948d0e5c424bc7620,2024-12-19,38700
mandiri-8488ae28f28dbd11af393d0e0b4125cb,2024-12-20,7500
mandiri-a627c2c4602d55d168414d9044513342,2024-12-20,97100
mandiri-8c46714bca4ee64143df3b85b4f75eeb,2024-12-19,93600
mandiri-249a22c1ecc13639d766aebf23dbcf0c,2024-12-20,51400
mandiri-0c4465a4dc8be9048aa62e4151596b7e,2024-12-19,49400
mandiri-b4d97971888a8a0f365c5f6a2fbce6e1,2024-12-20,-51200
mandiri-b6a5c035c382ca908eb7119200079710,2024-12-20,98500
mandiri-3593e2a57669f81a8cf0a0be53658d39,2024-12-20,41900
mandiri-e3411314df07641590ceb3746d07fe2a,2024-12-19,50400
mandiri-c1a3995773348d630df87a20c0e3da18,2024-12-19,-90700
mandiri-dd177cde0cb2ef74c24933d597e6806b,2024-12-20,72000
mandiri-bec73e396d44793631a9f16c206b863a,2024-12-20,62500
mandiri-e1feb996b868bb78b5e3bdec929d3f42,2024-12-19,22500
mandiri-4f6197355ac78fd82c59a1980975dcb1,2024-12-20,50500
mandiri-68ea09c6e0c5399999d042e2a779c3a8,2024-12-19,-82000
mandiri-a85d73dfd994151cec69bdcff0ceab15,2024-12-20,50900
mandiri-94531b8b2f3bc3fc44c818ddbc8050fe,2024-12-19,-35100
mandiri-bc30458f617d6a23b3811f72f7d83e36,2024-12-19,54900
mandiri-19b5cf6e5f4ad920debfef0575586fd7,2024-12-19,7100
mandiri-5ab4a7f848f6b3c6d4268d66ab3a7d9a,2024-12-20,21000
mandiri-d85c531db9e1ef8810bf3c0c145b8682,2024-12-20,-77700
mandiri-ded37dff3786485b4a15bd1428b9eb81,2024-12-19,17700
mandiri-fe30fdd1bebfc716adf16732e54bffb4,2024-12-19,36700
mandiri-6c6114b56cb1a365ef00f972c918309b,2024-12-19,49100
mandiri-b474e10b22625b7aa6ee12d305d4e0bf,2024-12-20,42100
mandiri-30af80a745a55d58703ea21c2b498686,2024-12-19,71700
mandiri-8500125085c37295e478f29003f34993,2024-12-20,90700
mandiri-5ba89a2b13740f0ff2b001e7317189b0,2024-12-19,-26200
mandiri-b5fcc451446a0db52c819e7dabd24577,2024-12-20,-25700
mandiri-1f9232b6966dd5bca6043cfe5de967ed,2024-12-19,-89000
mandiri-42322655869cfca1f593ae6fab069914,2024-12-20,-30300
mandiri-92b6af2428d181507904bb0b7c9dae4a,2024-12-20,99200
mandiri-b72d708df0fbe6623ce3b46e43515045,2024-12-19,35100
mandiri-8b62ddc88db9cb719d7d9bc8db30950c,2024-12-20,53800
mandiri-c1d161e6f807ba946174bccc3701ee23,2024-12-20,2300
mandiri-380a9095cfbdfa46c889a39a1b0442a2,2024-12-19,14500
mandiri-672a11c4103c227849f6d51e86742205,2024-12-19,71300
mandiri-65978223cc92283fb409df6fdc70f7e6,2024-12-19,75900
mandiri-f9c08977a829d51ebb565cd4f0ba6436,2024-12-19,20400
mandiri-f2542719425b8f2aea123d6302a18fa7,2024-12-19,81100
mandiri-1ebadf05efc49ceec4f0e07ec421fd24,2024-12-19,56800
mandiri-63a3533a7427035c6a594d7f436ac12c,2024-12-20,44700
mandiri-360f908f3a933014ae10b5027700652e,2024-12-20,15800
mandiri-ab0c459b1604fa9ed21f7ac76e51d903,2024-12-19,68000
