UniqueIdentifier,Date,Amount
mandiri-a629bfcd3ccfb1b3aea6889c51c6816d,2024-12-04,52200
mandiri-dd003d9d1e3c2ee0ed637dc5d9621173,2024-11-29,94500
mandiri-39e6ad2c586db9c11b994ecdf5d518e6,2024-12-14,62300
mandiri-b2971cfca9f2c9d5dfe5eedee79cf4b0,2024-12-13,-20000
mandiri-2223e854be44fef5a41d512f6ee32f03,2024-12-01,40900
mandiri-d413a0212512ef9ebff681b15115f1c7,2024-12-12,99000
mandiri-50fb9f5ac27017ffd5f52b04eac34535,2024-11-21,33500
mandiri-16dc047c007b63f894ad5f16569432c4,2024-11-17,70500
mandiri-09716ee79f6174b57f01723d6a4eb911,2024-11-20,76500
mandiri-e74c9a7bdd76c36b95299d5cae366ae6,2024-12-13,12000
mandiri-8d38ddc91116fb84648acbab993a4ee7,2024-11-28,54200
mandiri-9caddc2dd18ea0d7637411d41071c0f6,2024-11-24,-32300
mandiri-d0564620cc8b5a7bdd87a2923718e782,2024-11-28,77400
mandiri-f3020a8b5df1e96424c91aa25e8d2b4c,2024-11-18,73900
mandiri-ddda265e809669558e0a5e951b53f7e8,2024-12-08,3000
mandiri-9f50a436f534e504070c9015ec2269b5,2024-11-23,44300
mandiri-a7c10dc4c21a68bec3e7785b9bb0367c,2024-12-14,46500
mandiri-e6aaaa8c15037af245f509b9e4efb5f3,2024-11-18,-8300
mandiri-aa7e9b8dc07788051e524ddd7be9b169,2024-12-15,90100
mandiri-715dd8fb6a9c0507b69ce554c9cd4643,2024-12-06,72800
mandiri-afb2cfe1252c505fcdfce65d0eb78c35,2024-11-17,76000
mandiri-63501c5a050521b8534a6323a51f283b,2024-11-24,38700
mandiri-2c1872257ec10de1d97e1c4e6e85e81e,2024-12-02,94700
mandiri-a4dcc4c34aba848189ec5f1b9aa15693,2024-11-30,-23800
mandiri-c4178f6713f9e02ffd298bd0f95a5931,2024-11-26,-98100
mandiri-237154a927c3c750d0efa81336dda4d5,2024-11-29,-75100
mandiri-20e1c3dbfe73573b8bce35b1375362a6,2024-11-27,49900
mandiri-1f83bcdde2a148087b974945a4c85853,2024-11-21,77900
mandiri-07bf1e66f0f09af5944eb9407ab9542b,2024-11-17,42600
mandiri-488e5ab53797281c910d37631c823ed5,2024-12-13,44300
mandiri-b041adb96a78eff9bd13e2b0753da44c,2024-12-10,-83000
mandiri-fb03eb2e4cda77dbdad6711ec20aaf9c,2024-11-23,37800
mandiri-747f14eb2f4bb3cb895c1171c322b574,2024-12-01,21800
mandiri-5c6e804a41158d7e6e714726b20c0e67,2024-12-09,24700
mandiri-939b4e95860c6334f1b822d21facbca8,2024-12-01,29600
mandiri-a1a3aabe839cee0875e4709b07d0c8ae,2024-12-06,98600
mandiri-799f849233f66575175b5b031d04a6ce,2024-11-20,11800
mandiri-bae4d1d725d266ac623edc5f99b5d938,2024-11-27,7400
mandiri-f5876049f083db12e58c788c3b951f6c,2024-11-21,31000
