UniqueIdentifier,Date,Amount
mandiri-248f245da31ba0e3fe5cc18eca063659,2024-12-02,-1100
mandiri-a26916441f3a7ae29845fab14e871a94,2024-12-02,70700
mandiri-f8e65e878f906ba6094f912fd46a8e60,2024-12-02,38400
mandiri-27371ec478ccbba4cfb32d4f1e983e4b,2024-12-02,49300
mandiri-73eb20cf54de2dc88d09cb6ad4491a17,2024-12-02,71500
mandiri-9f718af0f40c2c9dd32da46b365af105,2024-12-02,79900
mandiri-c1614e79f0adc19e9c59bf131237699d,2024-12-02,72800
mandiri-561d81ba5a894cdc18e3a00890848a0a,2024-12-02,10700
mandiri-14b789183ed3747c30079f5d92958e70,2024-12-02,-28100
mandiri-013cc79badc8c5f13a6bc10aa03a90b4,2024-12-02,16500
mandiri-e153ff4adbfe798d1bf574da3d177a49,2024-12-02,-76400
mandiri-77a8e6c74033fe73263ea7d4c67b4451,2024-12-02,58900
mandiri-b75aa984627917c99dec7cd6b40766e2,2024-12-02,19400
mandiri-50645ff2968daafabb63dc415d0b8ad7,2024-12-02,58000
mandiri-c929efd298709454a818227b70d5574a,2024-12-02,16300
mandiri-3bf67a866d34df1457f7a4e81b8904b7,2024-12-02,3100
mandiri-2dedeee7f8329496a7feb20846c5fb2c,2024-12-02,60500
mandiri-f8ac139568de19aeed6fe19b265228aa,2024-12-02,38800
mandiri-148833cf3ec32154989ce2ee5577cdd6,2024-12-02,94000
mandiri-e28fe10e116c48a0fe1e98cbf462c55c,2024-12-02,13600
mandiri-f48f46a8936e073004541a71271039e8,2024-12-02,-17300
mandiri-104fc9b471775cbe98a2b400d670b502,2024-12-02,67400
mandiri-518bd31006c991c6ad31c5806dd37939,2024-12-02,-58600
mandiri-ac12ba14c11c71ff7270618b27e45cbd,2024-12-02,-13400
mandiri-a874f7c7c563837149cd1d8d0c22dd89,2024-12-02,73500
mandiri-8271ecda9b39a8b530cde5a6c38f908e,2024-12-02,47000
mandiri-5aa27f95c801dc02bf2ea4d6adeeed12,2024-12-02,37800
mandiri-eb340b01b66bcad3895d6e1d9a333974,2024-12-02,28500
mandiri-cbf5c7c3a9e2c66f05595de8ea36ae5e,2024-12-02,40700
mandiri-11fc36e02d39de8342c2cc734163c68b,2024-12-02,68100
mandiri-3fd1903b60d915f5e958c83acb72db61,2024-12-02,80900
mandiri-381d1ccdf93cff1572ee6f1866fa0ad5,2024-12-02,14400
mandiri-a951816687ad4159918d63ba7d632277,2024-12-02,50000
mandiri-81ce2d3723d8f61f9e830bd42c33201f,2024-12-02,-26400
mandiri-54846c53a5037861532ef7966033477f,2024-12-02,49100
mandiri-eb99218ee846081354f83862c51cf845,2024-12-02,67200
mandiri-d37fb52ce70411bd84c7d04af05f8e89,2024-12-02,70700
mandiri-1903579ec3ca86d4559e69bfd236873d,2024-12-02,12400
mandiri-9f7abb435b4a3b98e64f1e3c8cc192c8,2024-12-02,42100
mandiri-d3c3a1ec90d16c8dc416153afab604d6,2024-12-02,40700
mandiri-c0e7044dd350016480474973a6658b8a,2024-12-02,14200
mandiri-d16c860e401ce7b546400cfd193fa900,2024-12-02,-78100
mandiri-19acf1be6c86d795c3ab662b172c0de2,2024-12-02,57600
mandiri-49deded2f66127f2568aad2cae3db650,2024-12-02,-26300
mandiri-3e5842ba3c317c75b4c1678756e6088a,2024-12-02,-2000
mandiri-275337f1996ba122037cba726d6a1f59,2024-12-02,70900
mandiri-5f5c2eb50a326d817f32acc6d37fa26b,2024-12-02,35400
mandiri-b2871979ccb6c46907b10a8c31a10b18,2024-12-02,8200
mandiri-6bc1e1aa704ee902003e991cdf37e2af,2024-12-02,-29700
mandiri-cc4a4880a5e00a5213fdf3ca87c4f252,2024-12-02,72600
mandiri-59473f4e0876f816954f236d45619530,2024-12-02,-34400
mandiri-dda7cae79e9b8abde7a20258d244f64e,2024-12-02,77300
mandiri-21880ca470b4477782a737a6ccd30501,2024-12-02,13400
mandiri-5ca002f5c4ae7d9aab8d3c816d089b5e,2024-12-02,99400
mandiri-9240934a8ae8991112f148539bffae1b,2024-12-02,60100
mandiri-5c86064a13f18c6cfdfd70f07ec10231,2024-12-02,40100
mandiri-b0a4f67b9d13662a3774ccaea7ab20fb,2024-12-02,-73800
mandiri-251958b08d218b25be799b19c10d3f06,2024-12-02,62200
mandiri-9ec77581b863d67a8733724738817344,2024-12-02,81600
mandiri-a7092dee594706077e882cc217d426da,2024-12-02,56400
mandiri-a001bab6e32bd644d8f1906c1267b7bb,2024-12-02,-76800
mandiri-1d3cdc6d216db6e75c36024ff26d92b3,2024-12-02,62600
mandiri-6586014d170a12efe3122627dad98e87,2024-12-02,-88100
mandiri-efe74c1608b4bde28d702ce026fdb6c1,2024-12-02,-24100
mandiri-37df5b4b0cb188e42f2f3adab0f80d31,2024-12-02,22400
mandiri-45a946a64e1f60e468806f94c25de26b,2024-12-02,11400
mandiri-4a65cbc298ed6ad6b657d1689ba20544,2024-12-02,89600
mandiri-071944881b05bca874ad7861ccdff08e,2024-12-02,-34800
mandiri-f5df3b318b95f980f62dd642c6af2762,2024-12-02,-38700
mandiri-224058e9e2eb24ca2b18c4834e84000c,2024-12-02,-82900
mandiri-8511307450582360396552bd525e24a1,2024-12-02,67700
mandiri-8871ae0eb80060047bcebf4cba5ecf1e,2024-12-02,-60100
mandiri-333c464808274a37b60e4edb5095f64e,2024-12-02,75100
mandiri-6e85e197fca04492954d4a418245443c,2024-12-02,-72700
mandiri-55155762c738a2c500398eb0a6d41248,2024-12-02,8900
mandiri-e9a5e178c49e8c80ecc28f31a5ff9bee,2024-12-02,3700
mandiri-39a11444f66a290a7a617711c5cad6f4,2024-12-02,74500
