UniqueIdentifier,Date,Amount
mandiri-40afc487c76a82f04f0506845b3e7514,2024-12-19,-84100
mandiri-439d9d03c5e84ff71601f23981c6a1e6,2024-12-20,1000
mandiri-dbabdcc43f17c6329dfdefda25d550b0,2024-12-19,-73200
mandiri-9ddd413c9657dfcfda0e616e3a9dafd9,2024-12-19,14900
mandiri-c7e6564ceed61b27b328f2f9465e2061,2024-12-20,70000
mandiri-6a6b71b874e6892003fb832708d8d4ed,2024-12-19,52400
mandiri-1e0de18c6d547ada5b965d501545cac7,2024-12-19,-6000
mandiri-4f80060413bab78551d2c19ba3b743ec,2024-12-19,25300
mandiri-954f39436201988a579c0acef3f0bf2a,2024-12-20,51500
mandiri-add826f13ea2ea4c4ac97cb5e6f289ee,2024-12-20,31000
mandiri-248854a573fc68eec934b1cd2554c147,2024-12-19,75700
mandiri-fbd92de34e5237490828164e19ddd20b,2024-12-20,58400
mandiri-ed2f2d64dd30099b52e75e5a507b64c1,2024-12-20,85600
mandiri-1b22fa19815fc3fc329a0d3d589dab47,2024-12-20,91300
mandiri-dd73b774382a426ac9b563196d7f4d41,2024-12-20,53300
mandiri-ff160fc28f34fe670e9e0f060058a67c,2024-12-19,79600
mandiri-f28d618bb0c84d1c5d54c3070303718d,2024-12-20,35900
mandiri-92574f1d05dc6d7317c252d043ce2cf7,2024-12-19,71700
mandiri-973cb3a0ada1a3fd0f4f32d30e02c02e,2024-12-20,-55600
mandiri-baa6f810d44caafc2bdae4303adac250,2024-12-19,-63200
mandiri-ca8ca51d98ca0ce70ada8ff7ea013468,2024-12-19,6500
mandiri-b6573859db0062a91181422e0149949a,2024-12-20,14600
mandiri-fcf51debaeb483fd4c1196b2ab504f20,2024-12-20,69300
mandiri-0a011704cb81ee52e12e858d2bfe22a1,2024-12-19,50500
mandiri-3f325ce370322ca23d6ba15650c53fde,2024-12-20,46500
mandiri-a82c86d01e22a15ea36a63fc25f6576d,2024-12-20,46000
mandiri-7b6fb0fd087a40e62bde9f873d5d5b13,2024-12-20,61100
mandiri-76a0277da70b9b52317c88bf7dac8557,2024-12-20,8800
mandiri-a10ea5f1bb74575d154a5ba029750dd2,2024-12-20,69600
mandiri-32893ef1e2a082044f8cdfad48e9f1c3,2024-12-19,-2500
mandiri-c385f4b5d3e2535938aa9a7ee7966f3c,2024-12-19,63500
mandiri-7ed11e650f75882ceeb4e91445936801,2024-12-19,-60200
mandiri-7c36df995d467c38d37efd2dc6aaf165,2024-12-19,4300
mandiri-585773b68141d6b44607551acdc74c80,2024-12-20,-80400
mandiri-8500114b0d264b330418a8255167929e,2024-12-19,47700
mandiri-fa42c546aadd79b5aa30342c2d3c5376,2024-12-20,29100
mandiri-aaf53276297fba2011755bd4929d11b1,2024-12-19,82400
mandiri-06d71640469819ea6d38dfd40be6fae5,2024-12-20,-17200
mandiri-2636b64ab1c5765fff22a83eab2086ca,2024-12-19,15600
mandiri-292f5ea6e5ab33546821818a726d7431,2024-12-20,1600
mandiri-51ea7d9bbcc60cc2d8851ff1415bcd94,2024-12-19,-71300
mandiri-1c5069d4841b9ae16383b9f9497b8005,2024-12-20,4800
mandiri-53e9b91e44c3bee186c1419ac637dca1,2024-12-20,69600
mandiri-0580a1833814c0e7415dad6a543e2fe8,2024-12-20,31700
mandiri-ad1bf4f1c6d57cf5211ae03fc81865ef,2024-12-20,-34900
mandiri-5b363a0a3471c3d7c4d6d7dfe4fc8ee3,2024-12-20,57200
mandiri-1ffac4fb761db597a3c28d7dd25c6e1c,2024-12-19,13300
mandiri-70d7d82d7259b418514093bd4d169462,2024-12-19,45200
mandiri-d72c7c2ce402b46ae5f1eb490bd654e0,2024-12-19,46500
mandiri-538bd6b288cbb48173bc22bf2d459959,2024-12-20,88900
mandiri-e554662a1a900bce886ac41b9990d1d7,2024-12-20,21400
mandiri-1d00cb1776f070d4cfea122087a736d8,2024-12-20,82400
mandiri-d5d7a448f2c8e7b74bfcc5ff60f54b09,2024-12-20,36200
mandiri-5afbded24bde57cfe39b78bb37b197d8,2024-12-19,87600
mandiri-4da1de6a69ce00912c3b4baf9c22e3c9,2024-12-20,-19800
mandiri-417319cdfe172d28bd01592c334db179,2024-12-19,52800
mandiri-af0ed378c2805c38b5dda4944357b487,2024-12-20,39000
mandiri-0a9beb1863e29b38482bdedfe3a0408a,2024-12-20,63600
mandiri-b824c748051ec3b92ce10a1ad3140030,2024-12-20,34300
mandiri-2eef3839e995228263ccde0faf705f5c,2024-12-19,80500
mandiri-79bfb1296dbeb67f471119909044440a,2024-12-19,46400
mandiri-ace08e33572b6628b96166afe9983b73,2024-12-19,58300
mandiri-561240168f31cb7947ca672861702fd3,2024-12-20,12500
mandiri-80c209754a82edb7b5e7f9441462e900,2024-12-19,47600
mandiri-baca5b015da15adb4aa675eee190768a,2024-12-19,5000
mandiri-6fdb06a6aa06c5dab662f1766f741ad1,2024-12-19,25400
mandiri-dbf100a12057ccfe86477d3f66b32be2,2024-12-20,48200
mandiri-555269f1ad9021610cb34cf8dc17def9,2024-12-20,-11400
mandiri-4abcfac6a1cb5a732336eece88cf023a,2024-12-19,15100
mandiri-b22f7e174b9c146ea13f826f44654fad,2024-12-19,34900
mandiri-5dbc9514b1b8c53bbba036485429f611,2024-12-20,60100
mandiri-affe9001ceff0257707da406b687837c,2024-12-19,-93700
mandiri-ecee2f83700cd2fc95c8fdae89701f63,2024-12-19,76300
mandiri-23f237cef40e81286397ba30cf513a61,2024-12-20,-41500
mandiri-cdfc9118c81b34124a4fccde824e6c9e,2024-12-19,46400
mandiri-18b83de722833bceaf8e26081c58abc9,2024-12-19,-34900
mandiri-af51d3c62eefa91d27661df32f94aed1,2024-12-20,77200
mandiri-8b98d2a5edaba36ba9163c0c98d3930b,2024-12-20,31300
mandiri-bf59d4ae13deee70bdb520e496eb9752,2024-12-20,-16800
mandiri-9edece52fd23d0b79a19d4ef4c3d1c1e,2024-12-20,-9900
mandiri-d96fe9d0eb496d03bef2429001c363ee,2024-12-20,58100
mandiri-64d69f5534bb687c6c4480f53d59b53a,2024-12-20,26200
mandiri-e4854e1343957899394fc9cde69bf356,2024-12-19,58700
mandiri-cb2d985857d65b6675e7d44e5a09c544,2024-12-19,-47200
mandiri-8d14be1b718415d9c1403af3019d2f48,2024-12-20,-62600
mandiri-19dcdc45d30f8e129a163827eb217cd2,2024-12-19,66600
mandiri-5067159e2176bfbeaab4ff8e41190a0b,2024-12-19,42500
mandiri-04a3cf8275286d7713c0ca58324c7471,2024-12-19,62900
mandiri-a48ac02989364e0ce4b7369ddb036516,2024-12-20,-48700
mandiri-b8a2f0690c0611afbf00848bd902c35e,2024-12-20,84200
mandiri-de288ba924f6c36fa7a5641cc84a3e6f,2024-12-20,32900
mandiri-c90aaffc43be3024fa0de7be9978e1e2,2024-12-20,33300
mandiri-bc54bbd6bebc07db99bcf52d80211e63,2024-12-20,5800
mandiri-e0343050201811a4a7a5990fa55a3372,2024-12-19,40600
mandiri-764732c6fc6bfee17165f29070216db2,2024-12-19,80000
mandiri-4ab777f8d56e9394fcaba86f3a2c4186,2024-12-19,40000
mandiri-8d9ca707bc434494245ab7fdf69180d8,2024-12-20,69000
mandiri-472dbc5bb05715e7ae3c0d996b49d17d,2024-12-20,77900
mandiri-19f9f424759590678e35ea065e1e7767,2024-12-20,4700
mandiri-a2b9ea2bec67afef86c3a7386cde6d7b,2024-12-19,36600
mandiri-98f3364b94f22bfa0bfd483305ae05aa,2024-12-19,4300
mandiri-dfb93cc1b1c3f1e732a659b116224f9f,2024-12-20,87700
mandiri-33374ff580808b577bf4b85919fd9391,2024-12-19,65800
mandiri-b3ffcdd3988eb38642ced5590cb6621e,2024-12-19,33500
mandiri-6df86bbc9a5d49e1165fbff85bce08b8,2024-12-19,22100
mandiri-b6356493dc081b6adf29d7705bce1fef,2024-12-19,-19200
mandiri-f1204936de307f4e6de1dedecaf51a1c,2024-12-19,-27600
mandiri-1588e51a9e32731bf80d80664431cd93,2024-12-19,-10600
mandiri-35b84f08aa35f56e8cd10f3fb5f58a71,2024-12-20,87200
mandiri-2d8caad3095e19824678ad7758ac0814,2024-12-19,56400
mandiri-f594343589fa56609c206fa273857ace,2024-12-20,39600
mandiri-597065790230e75e6efa3b1e5ee0b719,2024-12-20,71800
mandiri-53f81534994cbc5ea58d823b4410f2f3,2024-12-20,11400
mandiri-c20f472964ff067cd750d6512aa03f2f,2024-12-19,40100
mandiri-9f6592220e8805d8b724f363efc3ca3c,2024-12-20,99000
mandiri-2d8b54dabc1955bba590afb77947256e,2024-12-20,46200
mandiri-8eaff971a597957436e80eeffa822fe3,2024-12-20,50700
mandiri-2a74e61d495248e652828bb0cfc306ea,2024-12-20,39200
mandiri-454bf37daefd81c8e9364cd4df0a4f65,2024-12-19,47400
mandiri-7f8d35b869f9b2e534cb125eaca2ee7a,2024-12-20,-90300
mandiri-af986bfc8048e715cb7ba719321abc75,2024-12-20,40200
mandiri-b083abc635e22038caddd5999a117085,2024-12-19,-2300
mandiri-babeca524ea8036856e49a0647be296c,2024-12-20,40700
mandiri-02ac7bbf4712c57eb6cb9dba10444448,2024-12-20,60200
mandiri-3954615788813e4050bfc9086c400701,2024-12-20,47600
mandiri-3d00c90b041c5017eddd7f75ab2f0911,2024-12-19,-15300
mandiri-c186d2f0d6fbdf03c3e0c016f55789a9,2024-12-19,-83900
mandiri-6ef17c69e86957e1dffcf725ca7ce2ac,2024-12-19,90000
mandiri-d3062b8b1270f73a46cdf4e8360a6b43,2024-12-19,88100
mandiri-61fe1775a0a7d1df0f513d05f65734eb,2024-12-20,54700
mandiri-d751244e9c4d5a6d88ba28ce79312454,2024-12-19,9500
mandiri-6fdbdf6a43add9f7ef6642df893002ae,2024-12-20,89800
mandiri-f8dbb20c1cd42532da796a3598cba59c,2024-12-20,93600
mandiri-a72aba3db049bad4c44f4294fe18acdf,2024-12-19,42400
mandiri-bd90ce1622346880861d19bd777f6f8b,2024-12-20,38800
mandiri-77a5e813cc03d28542d60911e8ff2c78,2024-12-20,62300
mandiri-f03268b2e2991e9e4fd6cba63c0c93ca,2024-12-20,68000
mandiri-94706731f8c564f109eb1001f42f3d6d,2024-12-19,18600
mandiri-b635967016c82a4f8288e1f1bc264497,2024-12-20,19200
mandiri-982e57a221c2fdb6dcc4ea8b09756973,2024-12-20,-84300
mandiri-2d6c2e36624e3bf96c8670dbd8bc1ead,2024-12-19,78000
mandiri-5ef22d82f3f407fde84a2f3a8aa586a9,2024-12-20,76500
mandiri-dbd86a96053db0266d226a7f17d64096,2024-12-19,80500
mandiri-71cd8425cefb41f9c7842b02ae7288f5,2024-12-19,-52400
mandiri-7d4863770452db94dfeb3cdd0cc4daf4,2024-12-19,-97600
mandiri-24132bebc88eeebb12c050d6fb1a42b8,2024-12-20,81900
mandiri-bca3dbf02853afd1170a3e102c8eeaeb,2024-12-19,43500
mandiri-82e522830a88528affa7d843471963e2,2024-12-20,5900
mandiri-6e17061273e83ef5e5f2e80e30977de1,2024-12-20,8100
mandiri-4704344c9f42006a9a9d2099e68db0ba,2024-12-20,15100
mandiri-de2d418ee918fbbafe2d5fd2f11f37ca,2024-12-20,-96600
mandiri-8ea8758c68d9f6595aefbebdf442df17,2024-12-19,-86500
mandiri-08abe182ad72602f105816af31bee23a,2024-12-19,69600
mandiri-63cbf07d263afdd2ff54e93242957622,2024-12-19,-73200
mandiri-89ea6388cb9fcf7e94cf714fd49f1c50,2024-12-20,-89100
mandiri-6089c7ea2631da131dedfd7d4ec759a8,2024-12-19,86400
mandiri-b9c26f5f30ed5be1d4a2b0741f9e0a22,2024-12-20,50900
mandiri-82681a816d0d61bb3e270fd6126f5e1b,2024-12-20,3900
mandiri-c653bc3793461daf3f5cfe30c7a08758,2024-12-20,60500
mandiri-d9714218cf61237a4a7e0c3c06d808f1,2024-12-19,49400
mandiri-a398603deb1e63f6a8539a65153761e6,2024-12-20,78600
mandiri-e3cb12c8354587e259394fdbba2c2ce1,2024-12-19,64400
mandiri-a0d8580479f1935d669ee6758399ef6f,2024-12-20,-19200
mandiri-d719ae3dac64ca43638ccf62b365a6a2,2024-12-19,79700
mandiri-74261545b60cb110656c3419a6f1fa80,2024-12-19,72900
mandiri-994183e45249453a9527d7f02a758402,2024-12-20,71400
mandiri-b65f6f04ea1e307be0bbaa76723d09ec,2024-12-20,73700
mandiri-110fc7f97eaf6fc06e3fbd3140725533,2024-12-19,25100
mandiri-467fbbf724c9d9cef44f50a98ddc3a2b,2024-12-20,-66700
mandiri-7b09fe62b287cd7f048f224c408edde3,2024-12-20,-2100
mandiri-6c60d46b0d831e40a4fb62ab08f639dc,2024-12-19,-21300
mandiri-74bde37d6fa1e1ef2fbe9468441e755e,2024-12-19,65500
mandiri-ac6d0d415c52ac2b7da7cc4caebaa058,2024-12-20,28800
mandiri-233cf4cea8abe61ba88d69e1a554f38c,2024-12-19,29800
mandiri-fbdb47b0f59c38fb9f18e01de8807630,2024-12-19,85200
mandiri-d89b35df2f8f8bf8614508afd251250e,2024-12-19,42800
mandiri-2f3c70aea7d4243b2aab4bcab0dda610,2024-12-20,28700
mandiri-9b8fcf4cc8d3ea37cbfe76c57322244d,2024-12-19,93300
mandiri-34686340aa61b785027d5cd45919f734,2024-12-19,22600
mandiri-a1993ea2658b427976170ba87139a25c,2024-12-20,10200
mandiri-0ed97a22cad95833c0feabf16f177491,2024-12-19,-18500
mandiri-d8448b5f43a9d986b5e9e49c7bbe5da2,2024-12-19,54800
mandiri-93ea1c0562287834d43c061493189c6d,2024-12-19,95200
mandiri-26c9b5350d523019a3a269a6675c431c,2024-12-20,-44300
mandiri-93b374053e0f84ccd81f199987c93457,2024-12-20,38100
mandiri-75a7110d3cf9b53cf1e91f2a712326dc,2024-12-19,5900
mandiri-2a624cf247fa6c8707387ab3319032e5,2024-12-20,23100
mandiri-29476c0b29a69f079da166482532f1c8,2024-12-19,7300
mandiri-a38522ba8a675324af369befc763620b,2024-12-20,34000
mandiri-1abcbcfeb60b586f10ee3ae8ddb6458f,2024-12-20,34600
mandiri-36fb7445df560cb1eb9c0415d6d4f5d6,2024-12-20,85700
mandiri-88ba99cdb0aaa7f1b087b62bd1c4a133,2024-12-19,-31600
mandiri-5d16cf400c5293993e14ac9abfde897d,2024-12-19,-49500
mandiri-7d9d84a50fe32cc878f53022c59ff431,2024-12-19,-77400
mandiri-a5032c8bb6c10ab8ead49df1c3a9a801,2024-12-20,34600
mandiri-1c8cc485dae25a765def6ff940b563f7,2024-12-20,83100
mandiri-6a2c6b13af68e3c193791ca8e0164194,2024-12-20,17500
