UniqueIdentifier,Date,Amount
mandiri-0fa24f1dc4eb5b82e0ef7b8293f7d5b8,2024-12-02,1600
mandiri-b9215cd864bf300ae961de0d1d987d0d,2024-10-29,29000
mandiri-cbf23cea5b03ef90b05d86b61d36f4db,2024-10-05,91800
mandiri-bfbd8033f24d63a86cad76c820132be2,2024-08-23,61400
mandiri-abbb43a6ad40c37b42e3177d2c4c8eb1,2024-11-05,11300
mandiri-1811f8323de633a95970cdb9dff89403,2024-11-02,20000
mandiri-4cce85b913549579fa3daccb2b6530c1,2024-11-03,56200
mandiri-9d0aaa65cba12a600c1cce8eb4be28ae,2024-08-31,50400
mandiri-8a65b6591ffbece331d46bfddff97a7f,2024-12-04,43600
mandiri-dedc7ad4cbe421f61c5fd051117c4949,2024-10-06,1400
mandiri-5f04c38d0196524f6458319986c81645,2024-12-08,51900
mandiri-ae9757e073653ec0a03950e7e80df59a,2024-08-27,-58100
mandiri-7aab46adad8d2cbb5e174b7005f83c05,2024-12-06,-13100
mandiri-41e5cf6950c241c6181d5fd02f9b6a31,2024-09-16,27500
mandiri-f6324e0ff5e0c7ec578c533e4c7db365,2024-09-21,-89000
mandiri-4afbbcb7ed56c719ecd25e90551fe0d6,2024-10-05,81000
mandiri-0bfa3fe4c12757042650cc20f9658ea9,2024-09-01,75000
mandiri-f7af9b4ee11abb48a9ba63bb206b780c,2024-10-22,31300
mandiri-e89e4b4d402dee2af07df93de16c4881,2024-09-16,52600
mandiri-3505378b06e218232cce4388eb5deda1,2024-08-19,-26100
mandiri-f654c31259504fe2af32b007f0b95f1d,2024-09-03,-22400
mandiri-0cf0ddd326f1bd46fed282d5d99828cc,2024-09-27,-64600
mandiri-c87f5dc2acfe04a1ffc9a227afbd217a,2024-10-06,77400
mandiri-5833da452d1415d705e9477a7613ac7c,2024-08-23,-66400
mandiri-d3c7bdd5dc55ec0cd7b6f8e38b8cfd60,2024-10-22,-55000
mandiri-2872b1f9b8a96842c77f1c760e13c4f6,2024-10-09,8300
mandiri-ec7d9b0623dd0cb0445c1a36c3f0e2d4,2024-09-26,-90500
mandiri-6405eaeeacdc138ac303a6077cfc2076,2024-11-08,19300
mandiri-58bc36228b890a3db7b0b5139632467e,2024-08-24,-68200
mandiri-5ac6054f94fa18235e4f177719ce7c39,2024-11-10,54900
mandiri-089ab04d5a6814c3291cdfca1fb20e6e,2024-09-12,99500
mandiri-51eda7b82bb667905a24694afddf4dfb,2024-09-17,40100
mandiri-8ea0d53a19e20074ee93dc3710b54629,2024-08-30,20800
mandiri-17f1bec7994a0889b90d9298b3dc8b3d,2024-09-02,-39100
mandiri-eb8297858e400f53073c70ce46d56ffa,2024-08-17,6000
mandiri-353b974dfed1530ad270b546a6498394,2024-10-23,-29200
mandiri-1834a823bbb1e4d45ac0307a2b17c9fa,2024-08-28,49000
mandiri-e6b1a24028a10bc7d0373c3f37492964,2024-08-24,62400
mandiri-88d794fa25863f1d10033ddaffdfddf4,2024-11-30,5300
mandiri-ae6cc911ed2c782a5ebae1598dd02227,2024-12-12,8200
mandiri-dcc8a7c2b7a460c7b100732b4673649c,2024-10-19,86200
mandiri-31d87776ec651621ae975dc1b6f82edd,2024-08-26,44800
mandiri-25e141b12e31e286c7a4f3b3d4f1a79b,2024-10-10,11700
mandiri-94a71641eff718edf24d0fc53a4deb1a,2024-11-06,59000
mandiri-e25bf520f5045d504d98feffac24ac84,2024-10-21,25400
