UniqueIdentifier,Date,Amount
mandiri-beb5c1048249f11c508269204da2e162,2024-12-19,4800
mandiri-e3e0ac59060abcb3a5a73961ecc5d525,2024-12-19,16100
mandiri-34f44dbaa6101cfe4cbe1cd81354a933,2024-12-20,-57300
mandiri-6ac91072b513f2eda4662b701865c18e,2024-12-19,-24200
mandiri-8685b06b682dbdb76b1ed779b7809d5a,2024-12-19,6300
mandiri-c3abba31d97b0c564316c73c8e2d0a30,2024-12-19,-37400
mandiri-fd5d0f6f9bcafb8807d3eccc8e6899bb,2024-12-20,84700
mandiri-16d6dbd5784f99c146d3f24252cde00a,2024-12-20,43800
mandiri-9639c55d199b9f3b0981c57b39e55ed6,2024-12-20,75100
mandiri-846bbdb14987dfe33b3d7ecd18e54304,2024-12-20,-7000
mandiri-18499ca9ac3cd1a9764ca880b9b5e532,2024-12-19,-32200
mandiri-e6d1080db136e389fcfcd814425863e3,2024-12-19,-26800
mandiri-bada639f379f9520c5b5c216e821088f,2024-12-19,23000
mandiri-f86773f92cfd2225bd58268daefb9f00,2024-12-20,-25500
mandiri-1bf97ecdd43c171e5afdb723411bd97e,2024-12-19,-46100
mandiri-67953f8494f88a39c2361d6535a47b06,2024-12-19,20400
mandiri-fe6a3610641c1e720203e6691905a4d0,2024-12-19,26500
mandiri-e0c1434b077c1b85a922b94a6c73ac9e,2024-12-19,-16000
mandiri-bf3ebc66924d1701f6351722da60d009,2024-12-20,12700
mandiri-8db6fec2b55416aa5fa3706b518e9b6a,2024-12-19,27200
mandiri-85ead1b1a8543cddbf63fe653ca040ba,2024-12-20,49000
mandiri-c070b716405e24ceb8be2171c26162c6,2024-12-19,27600
mandiri-4360ee82d4630a811bb627b6e1f6eed5,2024-12-19,13200
mandiri-08df45cc6b711b23d2feee77cece8d63,2024-12-20,81400
mandiri-2720a25e06f0f2eb5a68f38a940127d9,2024-12-20,66700
mandiri-6e3a821eced62870ccca1fffe2b17250,2024-12-20,73800
mandiri-bcf724cd8ccf5c8a0cf06fac79d67f4a,2024-12-19,99800
mandiri-df3383a6b2b02ceb8207288aa26deae9,2024-12-20,81100
mandiri-7f9034299ba41d9a05e492f9b0f4664f,2024-12-20,87300
mandiri-31b609cd411c5767ded50cf1596f4d6a,2024-12-20,-82700
mandiri-9e63adc27772134b6b61f9743c42a2e3,2024-12-19,28900
mandiri-9e0c763d884e1857f9c60449d286717a,2024-12-19,21400
mandiri-5c44527079a6c632848c9372fe2eee59,2024-12-20,89100
mandiri-9368dd76832e8c16fee26b6476eeec90,2024-12-20,-26000
mandiri-807b1d5f1ca438561f1bbc46c089aefa,2024-12-20,-27800
mandiri-2055bd9cfbbb8a682b719bedc6076fd9,2024-12-19,84300
mandiri-6602f85cde0c32d10917cc887f395e1b,2024-12-19,-77700
mandiri-81c9b903efcdc5d4586e016b12cf5e48,2024-12-20,74400
mandiri-b0be1318f58b9f350cda20d4e713e658,2024-12-19,18400
mandiri-e9477524b4140a8cf0738bf57be780c2,2024-12-19,-27300
mandiri-b99d79969512669ec640c541051b0bf6,2024-12-19,31900
mandiri-4f8cf91d7379cc66784a7aa3768f8145,2024-12-20,-5700
mandiri-02d579134251134069e3ff072a071164,2024-12-20,48400
mandiri-662d68d9a37bd597d04f096101d3dab2,2024-12-19,-97800
mandiri-64f8de009b1d0d31ba37ab629acae6c1,2024-12-20,67000
mandiri-e12681c72cbdc27343fe8279d7f190ef,2024-12-20,99300
mandiri-1fafdc11d8ef0b2b1896fcd969e7cd08,2024-12-19,96900
mandiri-225256776ff88ffe803fe72874647a13,2024-12-19,-3900
mandiri-445e39ca9a709b6fdd34bbbf459fae96,2024-12-19,61200
mandiri-35211a03a6d73933fc5ad87a63b7b687,2024-12-19,81000
mandiri-245c0808ad424db361c5a97280f2c1ce,2024-12-19,53900
mandiri-100ef62a8b2eb52910620a8afe8a91c8,2024-12-19,96400
mandiri-5cc987f1d606cef62cbdc72e15e544f7,2024-12-19,85000
mandiri-45d4b050e1f24a7c47febe3b35d0e7af,2024-12-20,22800
mandiri-33c07e7d1e651f9844a23557cdbd3078,2024-12-19,67100
mandiri-a65229b95c3c4c7447a9b4f7de91fbaf,2024-12-19,66200
mandiri-5409efb7bc3ed81c55f8cbcaf45e690f,2024-12-20,-87300
mandiri-636b35d4b89b2a1050d30635f58f63d6,2024-12-19,-55100
mandiri-0673227b50ce6396d27e081d3c445d6c,2024-12-20,91300
mandiri-6271b7ce6c3f8072fccda3bf4ed84f97,2024-12-20,49100
mandiri-11664e44b14e1f65849fa829fd5ea6cc,2024-12-20,53400
mandiri-8d03bb374d4538b1ee86fbf232a9d0c0,2024-12-19,64800
mandiri-7fe697ae876212ef1e0c01a08a1cc3ce,2024-12-19,41400
mandiri-b7659c5883a8994588e5a136a98c949f,2024-12-20,-29700
mandiri-370645513af8797b52f6e56bfbe95496,2024-12-20,8200
mandiri-553ad2fea0c3bc07627d154763aaeef0,2024-12-19,44300
mandiri-3711232033cff22e20cf30f1fa539b34,2024-12-20,32600
mandiri-31dca935a2911887fd2159683cdf1572,2024-12-19,91900
mandiri-19f0d067fb768deca71b8eb943602298,2024-12-20,84300
mandiri-6958b4181ebb262aaad9e066b4734b29,2024-12-19,39700
mandiri-c88a60bdddca2ada9ba3459746d244eb,2024-12-20,-53000
mandiri-7ae42b19f2cbbcc0a92e73d19a6636e3,2024-12-19,90900
mandiri-2488abd6ba0b86becc79f4a664e5bc46,2024-12-19,65100
mandiri-a11eb4b8773cccd9cbca26338229e32e,2024-12-20,39400
mandiri-8fcb52cde7c7cf0dd261d8a8a401d77d,2024-12-19,45700
mandiri-8295e14aa3b3ded2b4b61b3c98625f39,2024-12-19,81400
mandiri-12232790e9c4dbde10e5c17790aac88c,2024-12-19,33600
mandiri-362ceb673de9b1b0b89fa54a23f30987,2024-12-19,45400
mandiri-910307e69304eab4c7ac61fd13d17929,2024-12-20,96600
mandiri-4cd9c4f430499ff1eb71fe17a2893691,2024-12-19,-52000
mandiri-abb7b6866c18745cbc19944fc71f8a69,2024-12-19,13100
mandiri-7ada9c1fd21b86155a135be79c87c2c8,2024-12-20,65700
