UniqueIdentifier,Date,Amount
mandiri-6c3a30ef3590858d795444fb3866665b,2024-12-20,97800
mandiri-df1ca5b326a4b004975bde030d4d671e,2024-12-20,-11700
mandiri-64121404d0f9be611ca938ab96bb9c49,2024-12-20,-59100
mandiri-a323b072e36e677e2448209b652ee3f0,2024-12-19,83900
mandiri-b6e6ec1f6301d589265422eb2380067d,2024-12-19,66200
mandiri-f5f4aabf84c0c43c6c0002b961439e93,2024-12-20,69000
mandiri-23355305d40b4ffa37faf7b6b7751133,2024-12-19,-84600
mandiri-2bb006b329f6b7c1f665d214cfef2b60,2024-12-19,-49000
mandiri-dbbae59aa9910cc03e9b65dca3e1f7ee,2024-12-20,47500
mandiri-71b4785d3543f7140651ecbb173d167e,2024-12-20,-1100
mandiri-aee6619723fe298e17b714f4c571637a,2024-12-20,85700
mandiri-7ec189bf155e074354bdf4009c546ebb,2024-12-19,-2900
mandiri-f4083c633c2605d886563e869d7fadd3,2024-12-19,-90700
mandiri-7e2005b156be92af79bfa038ff8c4e7a,2024-12-19,1900
mandiri-a39fc22a53439534cb92534e5b7b03a9,2024-12-20,45400
mandiri-b319efb6c530075f9c176355394fff45,2024-12-19,49600
mandiri-c3948a2504a8fdb66c034528131cb8ab,2024-12-20,-95500
mandiri-0ac81c1c0a110a73e558ecba23d63c63,2024-12-20,61500
mandiri-ad2a9c3c98aa717c9a33aa5734f38451,2024-12-20,77500
mandiri-e0f37d3c743e97995a22acd015dacda6,2024-12-20,-54200
mandiri-086a0148685de13171d8e13a08409558,2024-12-19,-27500
mandiri-2838712d5a1a37e615ddc86f51a5ecee,2024-12-20,-46300
mandiri-570d46fbdda1854b5dbadfc9ea54a4d8,2024-12-20,46400
mandiri-d4eb3402bb677797420c84368d4b6666,2024-12-19,3200
mandiri-3e04a9fe91eceb7c5054eccf9b5a0b5b,2024-12-20,81900
mandiri-3e57aa089fc1fcacc59346aadb4ac9e5,2024-12-20,64500
mandiri-d46d3270526a40df6a286e1bcfd5242d,2024-12-20,41400
mandiri-d404bdaf355fe216a044638cd7105cd6,2024-12-20,-15400
mandiri-a6158420f3d2b7db62a2ca611af6c811,2024-12-19,71400
mandiri-37bca557713c6f6b969826fbab7c00d6,2024-12-20,44600
mandiri-563d73151bca15ba6ea0e0886b113a19,2024-12-20,20700
mandiri-8dab157ea8bd4ce0b2a3249a8dcfdf3a,2024-12-19,40400
mandiri-4a0dfc406d6695abc248de60fa0add0d,2024-12-20,-29600
mandiri-23a755a6327008ae5246b5f463658359,2024-12-20,25600
mandiri-3b9a516a6730a2c5c310ab3d9aa2e940,2024-12-20,-80200
mandiri-fe2dfd1adbf2ca75d62dd37dc42e754f,2024-12-19,12900
mandiri-7c6266f405c693bb6440aedbe08f05ca,2024-12-19,73500
mandiri-73eb30acaf4435a6538c9dbb9139df36,2024-12-20,31300
mandiri-ecfabf67607111aeeed018c91eb96211,2024-12-20,21700
mandiri-cb1709ae4c78d225ec7c844740b1db5c,2024-12-20,21100
mandiri-5e8aee38046391e2e05a053576d21415,2024-12-19,81400
mandiri-9585f5c10497b7f18d17da96c67fe342,2024-12-20,37100
mandiri-75b5249cf101092242c420ca2e6b7fcb,2024-12-19,57900
mandiri-5303812058f05ff2af04e167f0fe49b8,2024-12-19,93700
mandiri-f74f4c89c1ce0f673663459892c53495,2024-12-20,73700
mandiri-444d2729fbfe7cca68e7e2500a7ec7e1,2024-12-19,-16200
mandiri-830de2eaa734789908d897ded5227e7a,2024-12-20,13500
mandiri-3fe681d30c5272af15886958d19d40d7,2024-12-20,4200
mandiri-e644fb4fcb24f80b77d49365c8f71044,2024-12-19,-57800
mandiri-8d609fcfdc7aa091e92667275a1656b9,2024-12-19,4900
mandiri-e8744a4371f96c72afc80fa7740d4ac4,2024-12-20,5600
mandiri-75f29d53b2eb286d546d3b4d82ce085b,2024-12-19,-4000
mandiri-47130063c1bf103af17327a7481c2929,2024-12-20,6600
mandiri-e4609e1173cba0f936e03fe1d172cad4,2024-12-19,-5500
mandiri-1a9745ef2ef4ac23aa4a09b79428e7bc,2024-12-19,88500
mandiri-c01ee46f46a4cc896197f0a2f046e8ef,2024-12-20,69300
mandiri-54f7c61c5432941b4fd1069b28e72c0a,2024-12-19,34100
mandiri-52df41b44b921cec72bde96a8a6aa48a,2024-12-20,-73300
mandiri-670743bc59344a19c7bbcd2b11a9a238,2024-12-19,77500
mandiri-731ca061fa7e177eba7002430ef5578d,2024-12-19,-76800
mandiri-f600b1232eb36bb60427e8482f1c04d1,2024-12-20,-65800
mandiri-0facc2f150a6f39e97dc522262468c73,2024-12-20,68700
mandiri-97f063b713540b61fca10db4abfb21db,2024-12-19,-60000
mandiri-1cd8cbfd22a61d9e5f3dea9b34073523,2024-12-20,-50000
mandiri-60d4808f1c5e13875ab2d2e93f43f78d,2024-12-19,-32500
mandiri-e38ae13278055bf0eec4e158a371ee2c,2024-12-20,19200
mandiri-74b39f4b859297bff8533ca6222cced6,2024-12-19,65000
mandiri-c75aa55f39ef40d22734cecbd1d7c782,2024-12-19,-43400
mandiri-8d3a4a39b3d543b2d414c40b67baebba,2024-12-20,29600
mandiri-b80b8862548b2c35803da0fb6093a214,2024-12-20,90100
mandiri-45c7e9313acb7c166ab6b6043c3e1df6,2024-12-19,89000
