UniqueIdentifier,Date,Amount
mandiri-ce65e5805947ae57d1bcb9858734851a,2024-12-20,60800
mandiri-b8fff747955c520119f7ba52f5589db5,2024-12-19,81700
mandiri-ca3d16aa0024a2b7eadccddca9e7f2c2,2024-12-20,54000
mandiri-ca627016ed15f458609f0944c83c047a,2024-12-20,88100
mandiri-06dfb263ef7fc0a621db209eda603a62,2024-12-20,-37100
mandiri-e514d81bce6b1cbd470a65f7461bf9ad,2024-12-20,17700
mandiri-22b8009d1a4af942f1b41425ff1aceca,2024-12-20,10000
mandiri-a6eec7b585031b50301bf4b46a525bf9,2024-12-20,32100
mandiri-b64ac8e4fa0f5f17fcca577a6b84fd09,2024-12-20,-7200
mandiri-b9924f6caf3c7c23f3f297042016de7d,2024-12-20,71600
mandiri-f88ac8ce983c3cc78689429c8c33b407,2024-12-20,74400
mandiri-6596bb43588b51702b1bbde8461042f3,2024-12-20,48700
mandiri-a21013748706378489fd04f1ca0e2df1,2024-12-19,-30400
mandiri-d1c37e9a1ec34cfdcd2a4f56e594cfb2,2024-12-20,86600
mandiri-c8c2363a7a5ff57799297a170e78be66,2024-12-20,-31300
mandiri-4fe3b83d045fc37e38c740de1fbf5f0e,2024-12-20,-61200
mandiri-7033c75c863a55546d103dd8c84064a2,2024-12-20,-42400
mandiri-5e834331bdf99e3035a7192238f66d2c,2024-12-19,43800
mandiri-f83c804bbcf06e96f567e03a0b7eb73a,2024-12-20,2500
mandiri-031c3dffbdccdb08e7f8ecab3fbb7a04,2024-12-19,96800
mandiri-af61edfd9cb29eabd04f79fd1b9a6b79,2024-12-20,38200
mandiri-fa857acfea628c447c1186622215198e,2024-12-19,79000
mandiri-667858e0ea205aea83d1066899375269,2024-12-20,86400
mandiri-2bc86eec0e7e30f5866349c2a08a1706,2024-12-19,18100
mandiri-eea86c8bd9956a1046de465ae74375fe,2024-12-19,-20100
mandiri-db58732b9547d59a0a431b152fb94f78,2024-12-19,7000
mandiri-c9cbf12952a21d5e75a626c684a0cb1b,2024-12-20,29300
mandiri-5259fa322e6b82d69091fcab50199040,2024-12-19,-7400
mandiri-78469c68ecb5695ca3ba67d545571f86,2024-12-20,20400
mandiri-aa30163638abbc9de392401ba69a43d1,2024-12-19,62600
mandiri-166e746575f5f6aa7c7cb629e03ae323,2024-12-20,7300
mandiri-a542f5608a625757c1e3bed49e703fc1,2024-12-19,-16200
mandiri-9e3c820d2bbe9bf2c0972a9a6e28aa14,2024-12-19,67900
mandiri-66afcb280a5dad71397e48f85ad80fe3,2024-12-20,-10700
mandiri-0421057a5f13c526ff144284211cc8d6,2024-12-20,88900
mandiri-fbe99a404687cbd7f86c5f79fcc60af2,2024-12-20,37200
mandiri-4fe27842afbbde07a70ad287d9c080df,2024-12-19,78000
mandiri-ee6d6aa2c62ae68aa44258906d704cd6,2024-12-20,-61900
mandiri-0bd269baa3f1dbc019ab2c172ca92947,2024-12-20,-27500
mandiri-e879edd88221a05dc78dfe5698c214e8,2024-12-19,54100
mandiri-e3fd4842785afb623a7899eda7484bc9,2024-12-20,90700
mandiri-d2ff7fa762cd8e49b03ae1a830af384b,2024-12-20,50800
mandiri-d62050c7be889551652077a24818923d,2024-12-19,93200
mandiri-9f237fd5deed9e8a139bb599d10e2cdc,2024-12-20,81100
mandiri-5be4bc7191c9aab13142790aba367b9e,2024-12-19,72300
mandiri-b4efbf3f8e82be0e8e15c8d2f8ea023b,2024-12-19,33600
mandiri-95ba128a6783b1c23e5b63f30a5237be,2024-12-20,56000
mandiri-7e411e06a0ee9b87b612506da335c87f,2024-12-20,70700
mandiri-96f5511de9207862c823bc209a7decba,2024-12-20,96400
mandiri-bca2c0e5875814e0932fae46b4f637a2,2024-12-19,-13400
mandiri-f98357f2be4e0ef6e4497c6aa7beedd0,2024-12-20,4500
mandiri-2e95ea212981c9e7fef2ceee438a98a7,2024-12-19,23600
mandiri-e10f84aa2b8e05cf93fc69c001c557d3,2024-12-20,43000
mandiri-af11eb8b127f6f571e64f5fae814c8c3,2024-12-20,86200
mandiri-81399da3b7517df01cdf0ae30a181b5a,2024-12-20,-28100
mandiri-99a0716ee2e183caa46f9c581561544c,2024-12-19,99800
mandiri-e9758ae9823ff1a9282912f998815da9,2024-12-19,1800
mandiri-8eadfa5f8741243288db565649ea7f45,2024-12-19,96800
mandiri-be257498da321d2398a23f799de17348,2024-12-19,94800
mandiri-339d35da01efe301ed42116a6f714271,2024-12-20,-40600
mandiri-3f3d2018d3fd07fdaffd9ac4a7009577,2024-12-20,60600
mandiri-13750434da22c518aa384f36673fb1f2,2024-12-19,97900
mandiri-ba8a68cf66678985acb276272e106e40,2024-12-19,-53000
mandiri-36da7aa1093381c0b92688fee24b1e70,2024-12-20,7000
mandiri-80e6d6749a9bb1a44b26f48ed5053429,2024-12-20,-38200
mandiri-039a07a5fe7c553dec0355794e407171,2024-12-20,-78200
mandiri-73a53223504e84e01b18ecea3daeaae3,2024-12-20,7100
mandiri-07453bece987fbffe2a884ffbc34605d,2024-12-19,98600
mandiri-e56cb25e670dd1949bc1c666bfce2be0,2024-12-20,-36800
mandiri-8c70fc013ea0f72604e2d9e7bfd58202,2024-12-20,78900
mandiri-d2bad456000803c20b050161e23a5510,2024-12-19,81600
mandiri-79108e910bb3a390ece34ed39bbea647,2024-12-19,-59800
mandiri-453b911d1e7d8e7a6aba06671931adb8,2024-12-20,53500
mandiri-960b26a63012e372fb9f300bb84a2722,2024-12-20,49300
mandiri-156613ca52259a201eb8d62402d30a49,2024-12-20,36900
mandiri-518cee8e22aeddc7a7709ff03fd44c51,2024-12-19,95500
mandiri-9aa3703da3b2745a86e1f57605e3286d,2024-12-19,48400
mandiri-1c28885d2f0c968dbd97f86913c2436c,2024-12-20,-71800
mandiri-86bc0acfdd384f0cd133130111dab676,2024-12-20,33300
mandiri-918bf731553c76e50b64fcccdf2d47dc,2024-12-20,19400
mandiri-0672942a18b972af69bbd73292ec674d,2024-12-19,-88900
mandiri-40dc8cb3d40a6c1089b3c083fc34682e,2024-12-19,62800
mandiri-137150822ec2cb7563df1e84e31d6032,2024-12-19,48900
mandiri-1cc22df6ee7443862c2580ee4878d9a7,2024-12-20,-89200
mandiri-ed7b29e61516d5d92401b957c4447017,2024-12-19,54100
mandiri-39a239b24a84057885b1fd1b7799b418,2024-12-20,51400
mandiri-46cc94e741075c361da13daa1e890633,2024-12-20,-55900
mandiri-a80e95eb7f037bc53e16a6f225a92029,2024-12-19,20400
mandiri-e90513bf920ea62b5f27755a364ea005,2024-12-19,12800
mandiri-a15cf5b6bab099d2e99efc9138cddaf0,2024-12-19,89500
mandiri-f24173af9ad38903cc4f1cd531900b3f,2024-12-20,93200
mandiri-2e134a9cbccc0dc646e779ba1b8f7321,2024-12-19,17700
mandiri-421f56aac988dca5192667d0b572107e,2024-12-19,-77400
mandiri-b6ff3256c80f8e26ddc8fa10f6b3232c,2024-12-19,92000
mandiri-73b26d9b447cddbbc90c49bf83bf8eb2,2024-12-20,7500
mandiri-7a8a5212761c0ad1230c967e708c30fd,2024-12-19,1200
mandiri-ef466a721caafdcaadbc5ee4476131f9,2024-12-20,89900
mandiri-f36201b6b4b4b833e97de19a41703a99,2024-12-20,18400
mandiri-4c6b3c8244ffc6e4b9d85a9fb6fba1ce,2024-12-20,17600
mandiri-d7a9aa31afa2961f3b6eb0697e3eec1e,2024-12-19,-84200
mandiri-a6e48e65efb2424d99a43c3845fe7bf2,2024-12-20,11600
mandiri-c6990a0db8bb06e3994d486e399afd19,2024-12-20,98300
mandiri-c12461a587a8ef92332460c3b93a71da,2024-12-19,-4700
mandiri-cfe9e13ea87c83956c57c3eff22594b2,2024-12-19,84200
mandiri-08fa9bdce0c348018c73553b7ab58dbf,2024-12-19,86800
mandiri-d425814aa604803c907681f014aadedf,2024-12-19,11400
mandiri-cecce15ed0ae7fd4bf94079b4cfeeb1e,2024-12-19,-43500
mandiri-6512cc79eadfb6ab02ccf61fb34c5ed2,2024-12-19,-40400
mandiri-163de922486b24e2b802cab78422292e,2024-12-19,67000
mandiri-54120b7c55cd9d7fb7e6a15bf401ccbb,2024-12-20,18700
mandiri-a1ff5f8d2c9bd2e4e9dc6c66ba9ba4dd,2024-12-19,52700
mandiri-50454116aa7b76be3c4b76aa13a9eaff,2024-12-20,95400
mandiri-c3b1b7e6cdc22633bfffdbc42147bf7d,2024-12-20,31500
mandiri-dc1985be96ec40bf54851050ed97333c,2024-12-20,44500
