UniqueIdentifier,Date,Amount
mandiri-f48dba70cd6c48b4c6712f6cf69322d9,2024-12-02,34300
mandiri-eb514b55a81a90da146e1e0785776286,2024-12-02,48000
mandiri-0f6e48b2a89e1726c6a958892fe41303,2024-12-02,88400
mandiri-d634caaf0021cb59290735130b8b4e8f,2024-12-02,16300
mandiri-724c8662aa7bb0892e65235fc002c597,2024-12-02,61200
mandiri-60f2e036813e68de28d658bbff328290,2024-12-02,23600
mandiri-a876659ab2639d0a9f364170dd500c70,2024-12-02,20600
mandiri-95d0a3d770a82b4f93ecae42930298ea,2024-12-02,94900
mandiri-2e9fc15a9e2f5360ca48ab97db0ccd02,2024-12-02,63700
mandiri-8ff536868939dfeba26e3b675b6da7f1,2024-12-02,68900
mandiri-913e6d372edcb540d2256c2097d12338,2024-12-02,83300
mandiri-8c94a4babea52202f90d9b8b32d0926e,2024-12-02,16200
mandiri-63834bb1c1035d7035d3ec9acc9c75a6,2024-12-02,63900
mandiri-17f4a41f1c24d293d317dde61c97b7fc,2024-12-02,82600
mandiri-714627be82983a1cbdd0fc9df5e8fb0d,2024-12-02,-20700
mandiri-d05a7dc95fd2ffd2cbaba983914d1ba9,2024-12-02,13400
mandiri-d29cae5d81fdc4c95bd62e5394fc8f46,2024-12-02,92200
mandiri-7358de7d6e5ddde0f262a332e5d047df,2024-12-02,23200
mandiri-9629f49fd7ba7f30718d36918e176d51,2024-12-02,-3700
mandiri-8b73aa3ec60050d86c593e949cca6d44,2024-12-02,41400
mandiri-677cb33e259ce5c94a9b7664a0b19a47,2024-12-02,-64500
mandiri-62fdf95a032960ab04dc92924c587963,2024-12-02,13200
mandiri-2f6d1fed2fba92fc513ee828d08305df,2024-12-02,53100
mandiri-13ac84b16823fb56f5d08f00c4f430da,2024-12-02,11400
mandiri-af4c717e6123b3a5790f283db2964584,2024-12-02,-45300
mandiri-54aff65e7c43ec6d148b19e448b98bca,2024-12-02,13900
mandiri-ad2ded74b045b010bf0d23e04b45acc8,2024-12-02,-27800
mandiri-ff9668655f2711ce73f2a9df7dc11b64,2024-12-02,83700
mandiri-1d328c617badee4e86dde131f86239b7,2024-12-02,-33100
mandiri-53f4cd99d1c3504ca442cea02d85733f,2024-12-02,34600
mandiri-56a3e31810d7bc14dfb6c426ed3fc1b7,2024-12-02,-66200
mandiri-367089b09521c91cf46ae32c7ac86578,2024-12-02,71900
mandiri-a4ce8656c7fd88316685a4b741379062,2024-12-02,19100
mandiri-8f9439089615a110d6cfadf4cfd60355,2024-12-02,84400
mandiri-24e11cf12a8161ac3242edfb3cbbfa33,2024-12-02,62700
mandiri-2f1faf0f91b206ca7240294a29126a33,2024-12-02,82400
mandiri-8f2cd1c9e635babe23fa0c63c77d70f6,2024-12-02,84800
mandiri-85c3097b4c335c2d47d25f3d912f00a1,2024-12-02,-60000
mandiri-cbafb402823daa638200f9204becf133,2024-12-02,91800
mandiri-5cd6f4ca8147b68ac50cbcf354c7e892,2024-12-02,14700
mandiri-c34d178915953665873081bc9876f159,2024-12-02,61700
mandiri-af7f92bb417438b984cab6c5e1d79f1d,2024-12-02,-38300
mandiri-125c4d4ead6f8a2522dfa0903b402bfe,2024-12-02,37900
mandiri-b8bd873034f658aae071bd0c0bd3bb51,2024-12-02,70900
mandiri-1dda5e54a9f76f9990746f76851928b5,2024-12-02,-29200
mandiri-4ab4954e8c0f47f93a8b897ce1376725,2024-12-02,70800
mandiri-793325e984833ecff81755b96cdbf611,2024-12-02,70600
mandiri-548948c158ea489c19052d3831ecbd6f,2024-12-02,97200
mandiri-2617c3b147f6394b6711aafb45101b46,2024-12-02,27700
mandiri-98626d33657f07b6fa7080e339477aff,2024-12-02,23100
mandiri-8d9109c444d96f1776a8f66f06a3e931,2024-12-02,64400
mandiri-a2ed5f6f1d1354fc86f9711c9d56339b,2024-12-02,-98300
mandiri-4b03bde081622ab24b1ad80e1bbfe816,2024-12-02,27600
mandiri-3251b51f9c86a3a2fbf3717a93360cca,2024-12-02,13100
mandiri-6a35359c4d5fe24bb6c2967c301f5d29,2024-12-02,97700
mandiri-a722d9ebb86191170c5e8ea941422fe1,2024-12-02,76700
mandiri-cd9c62b04fee1ab4158781f943fb54fd,2024-12-02,10400
mandiri-8743834143ebd7d5862866279c387ec6,2024-12-02,-34700
mandiri-f5071ed1715c93191c2d8a993e675734,2024-12-02,61000
mandiri-1e925fb21a3c826b3f708ec073fc6bb7,2024-12-02,73300
mandiri-14961abb6a37225c981b7dc3b4c89092,2024-12-02,-35500
mandiri-6d79b76d0707c1f48b481879868d561d,2024-12-02,99000
mandiri-f1a531d1ee73fa104d07e0533c50827c,2024-12-02,16600
mandiri-ddbd18dba91f6f79c2cd1552a80ca990,2024-12-02,52300
mandiri-9219841c9176dcfb6336a2dd60512022,2024-12-02,10000
mandiri-ab6e9123bcca06e5daea04cafae1b1a2,2024-12-02,84000
mandiri-b8d68bece21bbe87696a44b11a50306b,2024-12-02,56200
mandiri-e9a62efcd8119210ab5f41415dcda7c1,2024-12-02,17800
mandiri-42ba04f5ca84e409a3277e33152bada6,2024-12-02,94900
mandiri-b06d608cf2c615033897fb5bc5588df0,2024-12-02,-20500
mandiri-1e3896e880b942989fcd332f9c8ec554,2024-12-02,-67800
mandiri-fba3ef2a4c363b593a92be00833ada07,2024-12-02,10200
mandiri-9d13535f563509c96d10f13ba08db09c,2024-12-02,51200
mandiri-bac61fd67ab10befc9d35e7b4cf05b26,2024-12-02,-36800
mandiri-a8257f5d945b2e37bf23363bb5a8e5ba,2024-12-02,-44300
mandiri-cf313965b66a012578a0543387ea76a4,2024-12-02,20700
mandiri-551cc99502807d2422c5744ab7197f46,2024-12-02,-94100
mandiri-14eec392105d3d04674db27781caa659,2024-12-02,60700
mandiri-e6c627c951992b5616a49d55c2ad1231,2024-12-02,-26700
mandiri-65f46e9d8f8963a9a75885e7fd4a7005,2024-12-02,43600
mandiri-16ae63acf3a9562736aa7b7e6cefbc57,2024-12-02,8400
mandiri-45baffb446f09e961a2f34772b200ab2,2024-12-02,80400
mandiri-21ec9c6b315133f95fa1294c5e337104,2024-12-02,64300
mandiri-0a0361bf67c9761eded05bcc6fedaab9,2024-12-02,34200
mandiri-a8da76c8e58e4417d7d34eddbd6e0e4a,2024-12-02,70300
mandiri-2e8f3285358c60f05ef0c020df7fc3e9,2024-12-02,-53500
mandiri-b030c6ce0649589b89ed6d94288e60bd,2024-12-02,-87900
mandiri-7224b4d9fd95094c1ecf3d27bbc24c5c,2024-12-02,93500
mandiri-abcb313da0327b3fcfd14acef0b8200b,2024-12-02,71400
mandiri-6b2da9039c0d4aca57ffb55be836decc,2024-12-02,8000
mandiri-bac861ad0cd62fdd5bc38ed3d714542a,2024-12-02,56700
mandiri-f7153161d19eeb8b7bda84eee68cfb4a,2024-12-02,45500
mandiri-4cca2704b2f86ff141b5e07b8b5f32ee,2024-12-02,83600
mandiri-a0b57f1aa81564090f76342c02b87624,2024-12-02,13500
mandiri-2e40f9f1303d730ac0e2ba84ad8f53de,2024-12-02,30900
mandiri-0b4a9dae39bfbeb07ff696942219e636,2024-12-02,60200
mandiri-8ce584c803e31d97e071eb675b2ea4ab,2024-12-02,65800
mandiri-95d33d5a8f0c799933d943efad8ebf4b,2024-12-02,1300
mandiri-c23241878b1f72edb623f858554887f5,2024-12-02,45000
mandiri-6b961f2f3218d0eec6abbfdf12cccd16,2024-12-02,60900
mandiri-b2ba72ea01430e8742d0c567e481b232,2024-12-02,-69400
mandiri-901fba70eeda820e9ec5d5fb189909bf,2024-12-02,-90800
mandiri-77784248dd37ef34261da66314be5f24,2024-12-02,15700
mandiri-27e0553eafc34be78b3009e5d9b8c08f,2024-12-02,1300
mandiri-23594340ef5e5b7779797482783239ae,2024-12-02,68700
mandiri-43efca25698c0e757f9aa883d96c4926,2024-12-02,31100
mandiri-248c40ea6dde5364b9a63b8f0d515ca5,2024-12-02,-12800
mandiri-f40f2eb20e65648109913b6a8c6a0007,2024-12-02,77000
mandiri-419c0ad0341b7266f7a25fec9b370b2d,2024-12-02,22800
mandiri-a0dbc4f78b56924073314999dbeac722,2024-12-02,3100
mandiri-a7c8d74cf16410bf23d16953ab2a211c,2024-12-02,93200
mandiri-958ec5338be6710dfbf9ef0e52c5efa1,2024-12-02,93100
mandiri-8e21807c9955fa20571afb0274aebec4,2024-12-02,64200
mandiri-fb5e49656b756f59c670178445bc282e,2024-12-02,33600
mandiri-9e1b66159336210157b48652624fed39,2024-12-02,5400
mandiri-0f14e6f5944018770673910950fc4d71,2024-12-02,7400
mandiri-98ebc8c5e3bd57c684bd0df0227ddc69,2024-12-02,-99200
mandiri-4b7c853829d5f2f6001f11e97e875122,2024-12-02,35600
mandiri-d81468551db7975639f03374bfef8bdf,2024-12-02,94700
mandiri-3d50ad12d40cd4217fbd263fdf4d687f,2024-12-02,57000
mandiri-a0be0292e9229b7df500aac980493cb0,2024-12-02,-56100
mandiri-b9fda8b447b87c3ad6dd620f0de08962,2024-12-02,69800
mandiri-6f14151bef8fc91752a4d5a09be20583,2024-12-02,40800
mandiri-7daaaea9b0fc2f0dc53fbb4c8a99cdb2,2024-12-02,44900
mandiri-3ff153b2cb1337c95a86f243a6154574,2024-12-02,-92600
mandiri-017a7651442004af0499e2543943394e,2024-12-02,-7500
mandiri-e22b19ca204fdc98d676c841922c0cf0,2024-12-02,96700
mandiri-0034db859e9d7ea2ca97091fadc9b140,2024-12-02,50100
mandiri-1e309b1c650960fa316be592d5d65263,2024-12-02,-96500
mandiri-8343230e83ea94a71afb7eb93a3b927d,2024-12-02,93800
mandiri-481286a510786df7de68ddb1921204ad,2024-12-02,5300
mandiri-cccce79b35ed206e5cfc8559e378cc64,2024-12-02,35300
mandiri-2665fc47fb2a70c0a4cee996829f5a74,2024-12-02,98400
mandiri-692883eae8f796461851e4d03553cc75,2024-12-02,26600
mandiri-e0f91e282b88be690cde98f7a4becfb8,2024-12-02,-65000
mandiri-b90ac2f454cfc39b694a6a1fa40ec27d,2024-12-02,-53100
mandiri-239ae1e559a17a1926834684aff4480d,2024-12-02,7000
mandiri-09006f9840c063f43ea8c0a11ff715cc,2024-12-02,92000
mandiri-f58182b579dd9f3fe6ae0c1666bade2f,2024-12-02,-28100
mandiri-6d44fc5be9496c83aa442b58d0c41755,2024-12-02,6800
mandiri-345b08cdfa6f133f9be62f4594d0d82e,2024-12-02,82900
mandiri-048c2f357b678bd7c2a3753b5e2a464c,2024-12-02,13000
mandiri-81734932f867fc1cb591d2b901badcff,2024-12-02,74200
mandiri-5962bf33a8839f3edc704315f36fd12d,2024-12-02,61200
mandiri-7f0d83f4fc31ca72215e7fadfaef605d,2024-12-02,-14100
mandiri-b87c9de9a0a4364f65510523165e5144,2024-12-02,90600
