UniqueIdentifier,Date,Amount
mandiri-00c2b87238e1ecf3d4f3ae4fdabcc65b,2024-12-01,9700
mandiri-34f0593926edb15a0ea0de9f41bb5dfd,2024-12-01,25300
mandiri-dba38f05df8ce56671f9183c432b5030,2024-12-01,72700
mandiri-09da7da00d682bac78c92543c23ac7e4,2024-12-01,60200
mandiri-11d15cbd20a820625e455137f9cbb935,2024-12-01,51800
mandiri-cd5cf9573e123c9ac48189413d907d6c,2024-12-01,-12900
mandiri-5a699dbc837546eccf11d662ba027519,2024-12-01,49300
mandiri-1934ea40df7ac3224ff5c0524b530373,2024-12-01,-18500
mandiri-59355d455a3b94e41c22ea403d8279fd,2024-12-01,21600
mandiri-b28e08229d30aa423c885eb60def59bf,2024-12-01,44100
mandiri-19917d8a0a364944caafea8a7b7faa2d,2024-12-01,80700
mandiri-dd4971162ad004fa497f95b8b1d8bb74,2024-12-01,-27700
mandiri-43cc18d13e0d072f3523418fe608c941,2024-12-01,89200
mandiri-07189b4c4eb9f89cdc879974133926e3,2024-12-01,29400
mandiri-fc0cdeee9b1cf8082f817b72b62d9e05,2024-12-01,46400
mandiri-11d97e7ccc6fb7dd53b52b341fad5bc8,2024-12-01,52600
mandiri-c9a5eee1ba442400ddf3c8c72dbb871d,2024-12-01,27400
mandiri-8792bb2f38e41eec4195caf68c1d579b,2024-12-01,78300
mandiri-a9813c6a54a262619a8afec3121a2a74,2024-12-01,54400
mandiri-8ad904983b4acbbd7fda5fb2b630f5aa,2024-12-01,-19100
mandiri-1b694178863391d4d65122befc47fe87,2024-12-01,44900
mandiri-7eea4ad2c7b508e407b50068a70d7609,2024-12-01,13700
mandiri-853dabb50c967c14d6622621257a5bb2,2024-12-01,30700
mandiri-655496549532ecd040d963340880b93c,2024-12-01,65100
mandiri-811c496bc08e312b4f3d28d8c0bed427,2024-12-01,54800
mandiri-52976ff33aea27ee6ae663b223e2ad03,2024-12-01,15500
mandiri-73330918fa1a013a25eec4a0a210dab5,2024-12-01,-18300
mandiri-dcc67f9aca820baf26537dc952130844,2024-12-01,7500
mandiri-c27a0117963956aa0e815bac0bd33938,2024-12-01,24100
mandiri-707a9bfdfd8bbafc6efb28636ab01c95,2024-12-01,54500
mandiri-8ad1eb8d62ccfc3d81b6f3c1f3fa6531,2024-12-01,23400
mandiri-78fa805209d14210e4ee7c705dd7b942,2024-12-01,-37800
mandiri-c75f79cecf665b4344a83d91df56a62a,2024-12-01,56000
mandiri-5d4d35f5077d2ba923d9eb50d87d7418,2024-12-01,50900
mandiri-eb6d271d416b53315dad90cf24aaa73d,2024-12-01,-89200
mandiri-15715b98ab4a657d89e8b95cf0d67f5b,2024-12-01,-73400
mandiri-ee76e9d5477118d63b5cc114ff414a11,2024-12-01,10300
mandiri-0fe8894c1510228b0e05b8c32b15078c,2024-12-01,-86800
mandiri-bfe7259f8c67b3fa0aabe10fdd63479a,2024-12-01,43500
mandiri-9845b160e5b043bf46b5cfe974f0f8b9,2024-12-01,19500
mandiri-c1d1da6acbf99787a7af8aedf3c67824,2024-12-01,-98600
mandiri-9a7af9a4722907136c5c1d642a561988,2024-12-01,19700
mandiri-11ceec8732c58fb2c028b2b84fe89bdf,2024-12-01,58800
mandiri-a7bec47a923de87bbbb8321504546dc6,2024-12-01,96600
mandiri-66a741a05c4eb43bcd595dc6efc2068c,2024-12-01,49800
mandiri-62079f460ddbee8da95b975182dcd455,2024-12-01,68700
mandiri-857770e5eab288dbbb57d948c9d51a3e,2024-12-01,25000
mandiri-8816231b7b112342b9fdc09824c462df,2024-12-01,3800
mandiri-7af2c609fb0e7d7c9e4b0fbee24b8bdd,2024-12-01,7800
mandiri-7251e00d63fdca9d83b34d9012e14dae,2024-12-01,92700
mandiri-6841d251ede7590ce5bf1a8edf90d3f3,2024-12-01,51900
mandiri-546276e31b4491ba4faefe6aae06bb46,2024-12-01,36300
mandiri-0917e3549923121ac1b61779f267393a,2024-12-01,48500
mandiri-bcf8d3f29f36904d91406845c80c9b86,2024-12-01,25300
mandiri-db516c22a6dd4a8c102a643d88e3b76f,2024-12-01,43100
mandiri-3624d19511e3de298a172075dfce58fa,2024-12-01,73900
mandiri-595a0128bac08405727f5e099d0add60,2024-12-01,49500
mandiri-fea07e7371e59145f7d4c634a4e49635,2024-12-01,2400
mandiri-dc58ea3b12df0744399ac3ac8d1bf172,2024-12-01,50300
mandiri-9b0fd2e71a72e32ee8ca3541ad0165b2,2024-12-01,13200
mandiri-4137dceb7b7a6d2b62108c97fa50bcd8,2024-12-01,37800
mandiri-6f942aaf8a117927fc99aa8bed8375c1,2024-12-01,78400
mandiri-8b85dc0a6f861b77a6d5fe98d7b42fde,2024-12-01,-63400
mandiri-933de23375c4d26c1e49cde1a5c8201b,2024-12-01,-6900
mandiri-5feb67bc73be232f3355f28ad0bb079e,2024-12-01,38800
mandiri-e4626ea1869a3deacab78bb1a3aaa139,2024-12-01,68600
mandiri-deda1473ac2f02099a0d0633e0e5e362,2024-12-01,55300
mandiri-ef3af47f9c5e39381437c452170ce089,2024-12-01,56600
mandiri-761512d1b3c7f47922b49f3f11b8fe8a,2024-12-01,22400
mandiri-80707e23f1f9372520919fb64db2ccd7,2024-12-01,7700
mandiri-76d40e824d9f15bcbc2276fc53c42c68,2024-12-01,5000
mandiri-0975f81ccda3266bb263e2076cb2aaaa,2024-12-01,15000
mandiri-9e3f4cfa675d8f80c6ffeda5c22368df,2024-12-01,87200
mandiri-6c2957c509eca1576b97b6884d8d2014,2024-12-01,9000
mandiri-667fb27c8c66cd45bcdd5ebcb3124e2f,2024-12-01,19200
mandiri-92f00d50049824c6eaf3d7fdb1b898f3,2024-12-01,49700
mandiri-595343b358a0a34f0c02461dcadc2b96,2024-12-01,39400
mandiri-73ca662c22583f676fd92e3b71b08da5,2024-12-01,1800
mandiri-a427d536b62cd198d9dd238573cf135d,2024-12-01,20000
mandiri-7f5a14a8603e2ae31ad38d9019c8a042,2024-12-01,40600
mandiri-c7c2ebcc6c0e6b4b0ca53d671ee4294f,2024-12-01,84800
mandiri-8767f972ca9e341bfa9605b4cb0e4048,2024-12-01,73300
mandiri-6d5b6d94effc9b7fb8cfe0a7ac4abf30,2024-12-01,95100
mandiri-d9dc16819ddd7b480a12bcb9f988ee2d,2024-12-01,45600
mandiri-66c79fb641642cef478ab163810482c0,2024-12-01,-39500
mandiri-370af42f35d7557a13da682d56b270d4,2024-12-01,27700
mandiri-67c04107c6647f43c6b991cc68581281,2024-12-01,60300
mandiri-887433860d749890762b4779c160efcd,2024-12-01,93900
mandiri-816ce3c3da2e34f304707f1328a25d17,2024-12-01,-82600
mandiri-ab02735c94cd1d483a6b13560290450f,2024-12-01,33200
mandiri-ba1efb7eddfabcd25903a4ef83146464,2024-12-01,-59500
mandiri-c47ea858c2a3a48adfc99bded11c8fa5,2024-12-01,-68400
mandiri-ccfb375b4de6ac4d0ab144e61a54e838,2024-12-01,-29300
mandiri-7413f1b827364d084ead504035a8000b,2024-12-01,9100
mandiri-7c13b578e548db5378b5d39aece47284,2024-12-01,23100
mandiri-68a7bd5df0626bc0d74c060f32990043,2024-12-01,-91400
mandiri-f96431b3b45aa42c625246e19adc19d3,2024-12-01,66000
mandiri-02d2f5fe771bdacf6b89b4e1d8b90f3f,2024-12-01,89800
mandiri-ae231ae75f6b03450a7c9c919623e011,2024-12-01,26400
mandiri-fabc99c4151bb142ae7ae9a033ae0a65,2024-12-01,17400
mandiri-1f61c9addb84fb13bd2d731c33970e33,2024-12-01,20300
mandiri-10fc4521337bf1510743a27cae63f5c6,2024-12-01,-37400
mandiri-78a644a6469a289fdf96fb548b9f665f,2024-12-01,98200
mandiri-9ad27fb3a56411425279f037e800d28e,2024-12-01,-51500
mandiri-d16fb7f680748782b3fb1dbb74cc0b70,2024-12-01,35500
mandiri-9ed8d90ed223bda80b54e1e5983aa2fd,2024-12-01,61400
mandiri-46262baee3818a667642b53ba92941d7,2024-12-01,57800
mandiri-44506dac1a7956937dd600f9aaac50f6,2024-12-01,18000
mandiri-7b8008ccfeab9abf5d724c02f98ce33b,2024-12-01,85900
mandiri-a0e2221f378f46e0fdf0324f9c9794b2,2024-12-01,40000
mandiri-e8ea4c9d56cec1326a76dbae835acd2f,2024-12-01,13200
mandiri-ace1f2709c58b7a08f5598e9874f819a,2024-12-01,58100
mandiri-3ecd0bdbbfd4c19ade6503d242f8744e,2024-12-01,13900
mandiri-b138067abf77f5743071b83cf2d96b07,2024-12-01,-96800
mandiri-9a866972f1acbd7a1d7761d69cbdbcd0,2024-12-01,50900
mandiri-4309383563417b51fa76e91a12361a72,2024-12-01,-66100
mandiri-8a75285cd5c7b063eff1ce86299fd978,2024-12-01,91000
mandiri-d2b12818040f71ed5e398791d8b58e85,2024-12-01,85100
mandiri-2330a101f3bc3bccef37d3e34d396497,2024-12-01,-32200
mandiri-60ca25d3a339811c82599d5def627a8a,2024-12-01,37500
mandiri-7bf6c9e0643d204240edc2d0976e956a,2024-12-01,-53200
mandiri-3aebb78b1b805d644f357c9663fbe209,2024-12-01,-15900
mandiri-5dfe8c7b4d0af8489ffe81c5829890fb,2024-12-01,58400
mandiri-5b1b6a04132c01ea779a7f14bda788cf,2024-12-01,-96000
mandiri-abd8a176abcd8d40488c62bfa586de07,2024-12-01,34000
mandiri-1ce79fafcd629934f8cbcf0ee2c7d101,2024-12-01,-11200
mandiri-fb736eb18283aa8c329c6bb700bee430,2024-12-01,99900
mandiri-985a466e12e46c6c9e40273f41dd6542,2024-12-01,9900
mandiri-92e753fb3cb0a257277c4fca53e5c5d6,2024-12-01,92900
mandiri-b63b742a93c980b438c57cfd31fe416a,2024-12-01,78500
mandiri-6dda724ce59f25a804eae2ff44782854,2024-12-01,-64000
mandiri-b9f57cd77e31aefaf87f7e1fff757100,2024-12-01,-30900
mandiri-0a3f626c927a674c92f50bf88b478d98,2024-12-01,-87900
mandiri-f633ac48fe7007180331f8a74ba0b5ad,2024-12-01,59000
mandiri-04c12a273286b050462dcc30ab3fbc3b,2024-12-01,-68400
mandiri-c87bc1f916233f072822b580601a8275,2024-12-01,21800
mandiri-83cd81757befa87d530f64201c89ee49,2024-12-01,-99400
mandiri-72810685a6c6973f39447bb5dc02ec58,2024-12-01,10700
mandiri-630e113220f5364cd003b09919e90e08,2024-12-01,-23100
mandiri-a6cf5027042e5e0d054ded5f2aa480d2,2024-12-01,68000
mandiri-ff1ef63961c690df5b37a08c170d0868,2024-12-01,91000
mandiri-2033b53fc8e07eb36e7f57e15e9405ab,2024-12-01,27500
mandiri-783dff28d12d9cc314115e631186964f,2024-12-01,10100
mandiri-b962fd7167e7a4a41da11e4e6ec19efa,2024-12-01,55700
mandiri-fec951115679d59a5b1728b3f6c1f351,2024-12-01,-36200
mandiri-d829b6f26d50d29c944d03f638aa6fe5,2024-12-01,90800
mandiri-773ee5be40a47960c62dfa4c673f377d,2024-12-01,-23000
mandiri-a015a48898dcf1f5b5ded920ab8332bb,2024-12-01,-69000
mandiri-7c69e5d182898fcc22633fedeb3b0b28,2024-12-01,-89000
mandiri-23bd908cd3867031f2f420bae568dfef,2024-12-01,66100
mandiri-723f68da7e752ab52f0a8cba6c556064,2024-12-01,68000
mandiri-7aff95460347999a061d267b95097dfd,2024-12-01,78000
mandiri-e159784590b490d8ba3d5eec577c20a9,2024-12-01,39700
mandiri-1b9ee936e2bbc7b8fcaa959712c74239,2024-12-01,90200
mandiri-e33f79cfe35d74d4c1cbf3d1a514d8d7,2024-12-01,-29600
mandiri-196d314501f639553738b9302509736e,2024-12-01,-57900
mandiri-cc6d005083742d84c88e5c7809fa412c,2024-12-01,-24000
mandiri-87a0d905531716c7f92c02e63e051a87,2024-12-01,-54200
mandiri-1c6d808f38cf59278e79de1643ce011c,2024-12-01,-88100
mandiri-842383fd8d858092077fed73f09238be,2024-12-01,96200
mandiri-bd8c2d8bbe80c91fe6d7e4c37bbe2881,2024-12-01,-89300
mandiri-7d6233f2976b55ab689f2447a6c3c84b,2024-12-01,37400
mandiri-7a1feb74dd7e3e7bda154b93727bd392,2024-12-01,86100
mandiri-444947941c1cef76b090227226811c77,2024-12-01,-16900
mandiri-0183c48f1f259df1a52ddf03e059b7f3,2024-12-01,44700
mandiri-1d98d54eb367a1b33059118db3e4de17,2024-12-01,-68200
mandiri-5b972b9df630e1a5596e1b63e04cee35,2024-12-01,92000
mandiri-2ae4075f87e33903b7cb72222f45ac65,2024-12-01,20100
mandiri-dc4bf6f7704ce1a5523b82680bd502fb,2024-12-01,41000
mandiri-bf05a567caa6808a38715eedbe39e566,2024-12-01,50100
mandiri-b9d43eaea07313d23d5bade361eda499,2024-12-01,-45700
mandiri-ed27dd2db5f64ff1bd71385918d748c7,2024-12-01,6300
mandiri-cdb3b15a1c5f3e1f1a2bc681538f3e61,2024-12-01,-83500
mandiri-453de69744a6efef63844ba103ad7a58,2024-12-01,1300
mandiri-cfc641fcc99eb92edac95aa9a15c95d2,2024-12-01,55400
mandiri-f1bfe845ff5b9d95ce8cebc78fd20577,2024-12-01,28800
mandiri-de14ed407716634580bf4621a4d973ef,2024-12-01,-59900
mandiri-c514cb4df65c88c43ecc400a5892d6ab,2024-12-01,-88700
mandiri-c6bfdc469bd866fd7086cb0f9611b93b,2024-12-01,84600
mandiri-c83f074e7482458954b9da0dea166ea4,2024-12-01,63700
mandiri-11ce4b082d78033ad0b6acc1bad635c2,2024-12-01,95400
mandiri-16b1c2ce6134ccc620f5be32e03953ed,2024-12-01,82300
mandiri-6882f49b93163afcdbb6f1b180ad9998,2024-12-01,-60300
mandiri-ade6ba18045c5cbc664379295eee7dae,2024-12-01,83000
mandiri-8070967a31df99d0e961b6b1feafd92d,2024-12-01,-40900
mandiri-b4de30adc058985deefcf973a978005c,2024-12-01,36700
mandiri-2c7809323a13c7d4b13bb17660309cb0,2024-12-01,58000
mandiri-c8327d7d95daae3f2943ddac9d266e28,2024-12-01,-15600
mandiri-b62bb0ab758ff8ee1446ed6ecfc92b0f,2024-12-01,91300
