UniqueIdentifier,Date,Amount
mandiri-d8dbcd3df104e3cedc591d7e596c111d,2024-12-19,-33300
mandiri-635fd78b48c16c51cb6dd57bba8da7a4,2024-12-19,50300
mandiri-54445ffeb830b397147cb67dfd8c3ad1,2024-12-19,-29400
mandiri-4a4e7ecec38c67ff8644fee1c396e40d,2024-12-20,38400
mandiri-dd796b6ceedb9f99f24ed8b037dae84c,2024-12-19,46200
mandiri-ae5905c5cc3007069c1cdca8975132ea,2024-12-19,17400
mandiri-7b3fd11a770d3df901baf4bd3e6893fe,2024-12-19,-97400
mandiri-68d6d79a906f3e83f131e9f4758ea90a,2024-12-20,95600
mandiri-58365233a4a40df278b211382dea3a63,2024-12-20,31400
mandiri-558a815ebcb0f195f779f8b29bf0093e,2024-12-19,79200
mandiri-f26288f1a4d0f94c41842caa5d05407e,2024-12-19,50200
mandiri-bb3943ff85728c75826745148479f2e2,2024-12-19,86400
mandiri-daa9f26e1891c1de194640961816eb05,2024-12-20,3900
mandiri-6891a9b1c15a6c32ea107a552a5099fd,2024-12-19,-29800
mandiri-882f374492851fc66c220764713684c4,2024-12-19,-38900
mandiri-d91763d24df88cc0834f7ffa39f8f752,2024-12-20,29000
mandiri-95bf1b0ce317dd64dec24f7fc60ce692,2024-12-20,-65000
mandiri-f513800bb3c54625b3cbe03af8b0e5b2,2024-12-20,86700
mandiri-be1c37b71931038d9fa9667b11830bbd,2024-12-19,65700
mandiri-6da6bd287593697503c9cf47e8f868e0,2024-12-19,9400
mandiri-7e0675106723eeb3ce83763fb810221b,2024-12-20,-24800
mandiri-0faed9543651f46b8a722742e2b636ff,2024-12-20,7900
mandiri-49486912a01609d02b26653b5c270b3b,2024-12-20,-80700
mandiri-b659732d18d1b34640dc74ce687df36f,2024-12-20,-36900
mandiri-9d9e7dbf75c40324d01be46e8d7085de,2024-12-19,95600
mandiri-0b231efebef5a055cd4ae8a82cec1d0b,2024-12-19,50000
mandiri-599b2a08fd7db549258ce4c770e4e68c,2024-12-20,72800
mandiri-a29f4d1753251056a9baf0b7e887daf6,2024-12-20,48900
mandiri-b43f27f6994b8614b04f62be5869baab,2024-12-19,88300
mandiri-7991b58465f67087dee2093b85c4ee07,2024-12-20,68100
mandiri-4905954606fbea977f6715e460a61f04,2024-12-20,30100
mandiri-da72110a36613c0d96ad709e5295092e,2024-12-19,49400
mandiri-f829aff06c34445cd622f118393475b5,2024-12-20,-1800
mandiri-c4625025d44f3e6a483231faff898c7e,2024-12-20,11400
mandiri-7ab0a867be7e07e34dcacc2e590a78ab,2024-12-19,79600
mandiri-07744e19e53d951dac09945047fc777a,2024-12-20,74000
mandiri-5396a3afe333da75291cc56d5753d235,2024-12-19,75100
mandiri-6ad70661a1cb8663a90c1d4c4fda655e,2024-12-20,99700
mandiri-8c1658bf28c86d8f839cdf81434fb423,2024-12-19,93600
mandiri-11e258e69cd7ddc7da2a70cb46a136db,2024-12-19,43100
mandiri-fc0920688c29ce5f05ffe1481f157508,2024-12-20,10800
mandiri-635e6ad978035539ef04448efcfceb04,2024-12-20,67000
mandiri-4eb8ad87cf1adf462c74008063a5737c,2024-12-20,-4000
mandiri-21f5232f5c934e25298ec83468ecb00e,2024-12-20,46900
mandiri-1a35a26058eff1ef8d960f80ab15b5a5,2024-12-20,49900
mandiri-4595e058c3b9ff8b6fc1ddc9911cb8dd,2024-12-19,80200
mandiri-195a7c3a5be913808b3558e55f197732,2024-12-20,73300
mandiri-aa9619d78a3e905767bb43e5c1c558c1,2024-12-20,79600
mandiri-ff61aee0b2ff5136e7e935f2c419cb41,2024-12-19,23900
mandiri-61182806fe4ba9b188bb27cd0261f1b2,2024-12-20,68200
mandiri-23a332a2ef8880ef7386ec57fba0a7aa,2024-12-20,-34400
mandiri-20af8290b40500ec611fa5c107de20f9,2024-12-20,65900
mandiri-867025522506e0d37fd131526269d9ff,2024-12-20,-76500
mandiri-db873215ea3fafce9154847bb9cd0c80,2024-12-20,81100
mandiri-aeb1b2c4c58c04a96853b35b1782b179,2024-12-19,66700
mandiri-a754eaf064b5c9636303c30b95c754ac,2024-12-19,22500
mandiri-bd091b0505d1dabc2d6ab5d524560c0f,2024-12-19,92100
mandiri-cd9c069aafc3010787a60f8275e181cd,2024-12-20,-4800
mandiri-03e9e458a93fa73b8e2f65300862015b,2024-12-19,-23500
mandiri-b07ecbe2131eb6c60001fb0d8bd53eed,2024-12-20,-36400
mandiri-d0766871682c9545fd2206479918a8bb,2024-12-19,95300
mandiri-e23466f67398cec92b00b9012fb22d82,2024-12-20,62300
mandiri-baf01ea56ada0790f8d3cf98a449f831,2024-12-20,96600
mandiri-2829e0998c43f2cadc0069ed67a7613f,2024-12-20,22300
mandiri-8fa8512a8486de9eaf9b6e2fb2fb92ff,2024-12-20,82400
mandiri-f213b2b9b5fbc34236b2d455af212ec5,2024-12-19,-1600
mandiri-135c3b9bf71756824ced4e1b838d6915,2024-12-20,-9600
mandiri-0d1c322f4004d6bce6f296d25fc10e9e,2024-12-20,-78000
mandiri-bda8879e6647a0b75827bbe8ad1b7bce,2024-12-20,38600
mandiri-054bb52c8def7c23f78a9cf76f1f96cd,2024-12-20,29400
mandiri-4af456507d04d9f630f7ba8d4178e3ef,2024-12-19,42800
mandiri-4f4b91cb354f5a341de517d34c6d399b,2024-12-20,7600
mandiri-a1138a603b39ed510fdce6204c7e945b,2024-12-19,-91000
mandiri-abe0927e5919dab731fe4ea0e143982b,2024-12-20,73800
mandiri-549cebe15c896d042458501d82b26f46,2024-12-19,-9600
mandiri-e87ea32b9bfab031b94f3de2d540b5ed,2024-12-19,78500
mandiri-bec0dbcd6c8895306f899d9493ff6a5c,2024-12-19,-43400
mandiri-bf74f73a3634e09b5ecd94691255e498,2024-12-19,22400
mandiri-183100203bafe8f5fccbaf856f428693,2024-12-19,60300
mandiri-02b67fb01e051b2b52ec8e1e77ab008b,2024-12-20,80100
mandiri-48413dfaedba07ec291c09736bab452a,2024-12-20,-96900
mandiri-1c3ac4d6e33db431f9245bf8babfca6f,2024-12-19,-27100
mandiri-c8e9d5b76dcfef8ba986c3e28590c990,2024-12-20,78400
mandiri-3018bc72516fa6f7d1ccc19c0ee3ce99,2024-12-20,60900
mandiri-94df7cb8ef4d4f55a02ee5c48790eeb2,2024-12-19,96200
mandiri-1cf11ecef6116b581193382160647230,2024-12-19,-11100
mandiri-6e687047cecf0118b1135df73821e4e2,2024-12-19,-61100
mandiri-1be3294e94b81776002373b6a20a6092,2024-12-20,93500
mandiri-9b78013f68652bd3de4345b3078c17de,2024-12-20,89800
mandiri-301f41797681deac18ea07d7fe809a27,2024-12-19,80500
