UniqueIdentifier,Date,Amount
mandiri-0f692be275df95cd34f87517ad0e4424,2025-01-17,-74300
mandiri-a3b887ebd3aeaccca6a681a29fe39249,2025-01-29,43400
mandiri-50cc80bb5cea36043ee2c17f25ce9a7d,2025-01-22,-53000
mandiri-106723a3f653ef661a32d99cd3e81ea6,2025-01-17,8500
mandiri-38e18ddb467a75bdcf5b34ba93e99345,2025-01-30,62900
mandiri-fa09af2dc3a0dc7a6d3fdd739fb12f6a,2025-01-19,76200
mandiri-8a61d4e412a0958ae46b461d4980af9f,2025-01-18,43100
mandiri-bc2f00cf638d8274a7c50cfaf61c64b1,2025-01-18,-42400
mandiri-d4b4e97ceb8c369b58cfefaccbcf3d0e,2025-02-01,9300
mandiri-92f643f42b1d9a1df509a57964874ad0,2025-01-20,33600
mandiri-b35865a0cf5e863c061a9b2500611d6a,2025-01-22,-29700
mandiri-53046349dfee21c3b98686cc601111b0,2025-01-21,68900
mandiri-a245ba98673895726b70a912f8c2bde2,2025-02-03,64800
mandiri-a7b15f4f5406f59eb0fecf7da9138315,2025-01-19,32200
mandiri-d9d613d917b3edf8d2b85da298287a1e,2025-01-25,29000
mandiri-ae244253ab46346b84ee51675b2c8a70,2025-02-02,48000
mandiri-4fe306e9162e8f360b43cdbb0d39387a,2025-01-24,16600
mandiri-c5bcf1894cf6cea546148574dd8d7dd9,2025-01-20,-14100
mandiri-f0fdc87a4bf622d04385099f385e759e,2025-01-28,-91200
mandiri-30f1847f9a7655e6f6e311ff9f6c0bb8,2025-01-22,13700
mandiri-4567106941bb8174bd8a79f230996995,2025-01-22,72700
mandiri-6ddfa7c7ba3c5984b6e6312d89343987,2025-01-21,80600
mandiri-d122ed7f1f8199139d01127450e395be,2025-01-26,-74400
mandiri-2b439952fec5d7664f43428bf2b0e599,2025-01-18,94200
mandiri-253ecc2e6eb724e24ef57202635cd69f,2025-01-19,-49600
mandiri-f87561d192e8e371dff979578a37cc80,2025-01-15,42600
mandiri-1356ba5a227ffa3808c8d5545f3615ba,2025-01-29,-71200
mandiri-82af06c1d33eed71cf1a5f519828d80a,2025-01-26,66800
mandiri-b10c6c866c123e97682e8e601d911363,2025-01-26,-4100
mandiri-c5b28cdbda60f718dd0c0eff650a3d6b,2025-01-15,4200
mandiri-ace9971b9c59ac29f81b792b92826cd1,2025-02-03,19400
mandiri-b918935d9aa3ee322be848d5d44fb82e,2025-01-20,85500
mandiri-d74a8ca3502e0e1f6e9c91ef90da2ff0,2025-01-20,43900
mandiri-fbfb85bcc21c35b30c4932cac8b844b6,2025-02-03,45000
mandiri-fabb2e26acaf23d4cf8cb637b8b13a4a,2025-01-31,92800
mandiri-1ff66843798f29ca0e3fc8e88dbac99c,2025-01-19,-13700
mandiri-52df34e5ca5fece25b3a76cbfa9fd37b,2025-01-17,40800
mandiri-c59de3edc9dd90fabc43928e4ceb6185,2025-01-26,85900
mandiri-df77af53b9a2d48f4b8730f6df6b661e,2025-02-02,97300
mandiri-5f2963052614dd6e74d7e2e68898b7cb,2025-01-30,28900
mandiri-af7e16d38c045ddfb37196e19af65e30,2025-01-25,-89400
mandiri-554cf2966fd8ae3dd87d8a98090b055d,2025-01-23,2000
mandiri-4614dff9183c488f2530141ffd782402,2025-01-16,92100
mandiri-2f7928a2506272ab54b5b7c0cfb95daa,2025-02-02,4700
mandiri-9b8856afc2f611014f4c25d63da849d5,2025-01-27,48700
mandiri-e8b24da43169477f135c1f25c3aca286,2025-01-14,36200
mandiri-c6c12f0ad428e53b8ce00fe05e9d018a,2025-01-15,75700
mandiri-e4be9a1d64a55ef492bdb5c5fe5d882c,2025-01-31,67700
mandiri-887c0fb12dee526d63e73074603fcd19,2025-01-22,27500
mandiri-0ef14d5e227fc902b022eac69b4b4268,2025-01-24,-27600
mandiri-a8670f8e20771ee0b158dc749bff955b,2025-01-30,-72500
mandiri-de657d0ea356651c3e8b12733e210bb1,2025-01-14,7800
