UniqueIdentifier,Date,Amount
mandiri-9805aa14a280b6dbed91cf2863ecfb20,2025-01-30,-16800
mandiri-25f53b5116c533d726b0cadd154c205a,2025-02-14,46300
mandiri-30248c26a80d947d87fe451f95e53f4b,2024-12-24,25200
mandiri-81ff3b9e8554c5bfc7631913eaec3ea1,2024-11-08,5400
mandiri-1bc18ed4da34373f90acd643d834da49,2024-12-10,53900
mandiri-b9951c67862f10c5968aeceaa5a27959,2024-12-23,28800
mandiri-81e617eaf72ea23e9cc824ae730c8864,2025-01-10,-6700
mandiri-4944f5b663148a33649a47bce79c6e91,2024-11-11,65600
mandiri-47f2a038954c432d08976bcf3a260598,2025-01-27,68600
mandiri-149d2121ae4d9416c62945049ab1cedd,2024-11-22,31300
mandiri-61e70fce67bd16f730568bc1e97e35ec,2025-01-31,-12000
mandiri-09f5dd974a2f4399e9c823050acd4ae3,2024-11-16,17900
mandiri-bd63a54a26b41744ab6e03bccc88623f,2025-01-05,20800
mandiri-6c89b7f64d3b2bc3a2d7c1ed133597fd,2024-11-08,34800
mandiri-8edbe7da43b1654991fbabec8ad4047e,2024-12-07,-26200
mandiri-3d47fea25b6eecc96f144bed6634aaaa,2024-11-18,-33500
mandiri-95b45d8e01786d6e473070609c732406,2025-01-13,82700
mandiri-37db0857f9fcd6f41bcaa335714cc086,2024-11-16,59900
mandiri-20d2d46c0387943a2df56b0ad736bb72,2024-12-17,23000
mandiri-c9fcf7223638c8a5d553536a95bc6a88,2024-12-24,12400
mandiri-f5f6d9864c745266b6df7e01596d13b1,2024-12-09,58300
mandiri-f1026f2b5615678cfa7ba4059cb280a1,2025-02-11,88000
mandiri-2b7057599365ff1f33a2deae4c38c90a,2024-12-30,12400
mandiri-3ae9caf31df488c0a9cbd264942f2c54,2024-10-30,14800
mandiri-38f7424b0077f2489b324e740e3813b9,2024-11-20,42700
mandiri-88dd28ac24c43348ec2d155c25126fae,2024-12-28,-89800
mandiri-84bc6ed0d9d0d364e9480384cbc80d5f,2024-12-12,-93100
mandiri-3d1f59e4a5b3650942935b3fd407c65a,2024-11-19,-7700
mandiri-7b64c2f133a6a3bcb4d0551b5dccd97a,2024-10-27,41900
mandiri-124d32a596d577dfe2375d7471f483a7,2024-11-18,72600
mandiri-82fe2d3262f53a9ec0d6fed029959186,2024-10-27,5500
mandiri-c8194a9b7285b65d939a0e344ae93d26,2024-10-28,25500
mandiri-a7d40fbd40bb58a6e72cb882200f4aec,2024-12-01,11500
mandiri-b0003101472b44162bc58bc945f9e8f3,2025-02-14,41500
mandiri-a1b3e8d59298ff0577590770184da6e3,2024-12-23,21000
mandiri-1db845c0b6d0f4950a9b72660462a0cb,2024-11-12,5700
mandiri-666bbf896b62f5a10bd6e1b1bcfbc17d,2024-11-11,95000
mandiri-0a284e5feb31aa3b4bf35011cb77120e,2025-01-09,23600
mandiri-0e7cf4f59e4c469b9f05fa33fc63b273,2024-12-05,-51100
mandiri-22d8bd4240dfba68f4d1c6960e993690,2025-01-25,-3100
mandiri-8f1d5d7a66eab39d70393fcc798ac757,2024-11-03,6000
mandiri-3dfe1d345c621542366d6ca8f2c3e332,2024-11-21,3300
mandiri-2e3deb2297db831fc64cf011edb7e8d5,2025-01-06,-84000
mandiri-a0a63744fa966babd702b8bd7fb84716,2025-01-02,63000
mandiri-c395baae1668d75d55c3a9528bd0f9e8,2025-02-19,11700
mandiri-df4cc4e4c42b066b05458a1382b7b0ad,2025-01-29,63200
mandiri-01a4523867ebb3abf74ff08935ac0fea,2024-12-06,-82200
mandiri-bea57d443f2c673169b749b145ccfeaf,2024-12-11,-24900
mandiri-fc20374955055b6776d5ea6cd0b33478,2024-10-24,85100
mandiri-cf287286e1dbf97ef2a3a2992ee23bc8,2024-11-07,46100
mandiri-d46aa1d3037e96e592195428a83b00d2,2025-02-18,35500
mandiri-b8ac415d18f2a74c80914bc0bcdc540d,2024-11-26,47000
mandiri-c1d7f8d12eb266708f7982aa3586bd08,2024-10-27,38500
mandiri-2eaf4cc2cfd988b6be509d11e924b289,2024-11-07,98900
mandiri-e10d616f4d0bc96094c954db6152a4c8,2024-12-12,91800
mandiri-b3b831ecf2db02f5d4ba6cfe39b315b1,2025-01-25,-92100
mandiri-7609fde032bd353ed9fbf38039555cf5,2024-12-07,47500
mandiri-a987d75035b626e08b10be344e913003,2024-10-22,27200
mandiri-63d2ea82ab108f4a91148a65396ed314,2024-10-26,-58800
mandiri-25b430f500899a2e767d2b572e5046e9,2024-12-31,82000
mandiri-3d7a01d3f626e78f364223dac736dac7,2024-12-31,90600
mandiri-7a17303627f157c8188d5a93de46ed48,2024-12-15,64700
