UniqueIdentifier,Date,Amount
danamon-23e0c9f55acb58999875a8f8ee61df79,2024-12-07,-55200
danamon-7fa45933e6d3915a504786d8942f31f6,2024-12-14,-66400
danamon-dd9f6b94346976f02d1cce8a0069a6c4,2024-12-15,-16400
danamon-8e1baaea8fd060251b175ea6db9fb05f,2024-12-14,37600
danamon-23ec0eb1b2d8995028fb89821a24b836,2024-12-16,33400
danamon-7924127a543dda73e0348a1cdf861633,2024-12-14,8900
danamon-546736cb0ff0aa9a6e67d164d2574ba4,2024-12-19,85400
danamon-269e6c4869bc24304e0ec31aafefea4f,2024-12-20,-39400
danamon-92bb4d62c637117a514ee03c9eda25d6,2024-12-14,8300
danamon-d1ba92d7a7f3234f33ea80a8644eb4c7,2024-12-16,16100
danamon-8382da838616d7344165db009f2dbdc1,2024-12-13,30000
danamon-8590fabb6cf1ed60e85e6f2929d9d4bb,2024-12-08,33600
danamon-01073622c2453665efe635689cb088b4,2024-12-11,-70900
danamon-f5a2b5aabcb455a96594e5e64e221ef7,2024-12-18,42900
danamon-4da9c42abb2d1f063a1b504615f349e9,2024-12-06,-75800
danamon-5c1a4169eb7475d54d522dd8f453a6b1,2024-12-11,-86200
danamon-bfedf69759422de78fcd5a7a60945f70,2024-12-17,-98900
danamon-6ea1ddfc0533e0269394418ea91d1e8a,2024-12-06,83800
danamon-56feb32cf52000c0868cf0ee29cebf7b,2024-12-16,-12100
danamon-021bf0d0e8ea83557070ae6f76c6245c,2024-12-13,88000
danamon-e5fb4d650b82b0528fdab8d67698b88d,2024-12-17,40200
danamon-80f94dbda0b5f5ca61c3088c96209e83,2024-12-12,48400
danamon-601114c9695700beeb8ab14073823c00,2024-12-10,83200
danamon-50fbbbeb5fe23172c46830c3b5a4d042,2024-12-11,-6000
danamon-d59f266aeffcf3f51d28f5ad8f65a2f0,2024-12-10,18700
danamon-c1a0fd0121df1b4a104d592f4725e756,2024-12-19,-4400
danamon-5a4bf4e0c45e9b0051f233fcb6e1c28c,2024-12-08,72900
danamon-a1e9e15fc7142091d5d771760c726f88,2024-12-13,55900
danamon-e4d3750aa008d6d53937532e0338dd3d,2024-12-11,32200
danamon-a6f5c81a2cb0a329a927f362dcb04e1b,2024-12-19,1100
danamon-a4ed95ffc77cc3376445591387316c44,2024-12-10,-77500
danamon-9d7811fe81bcd68566ee44d901f14234,2024-12-15,54700
