UniqueIdentifier,Date,Amount
danamon-8bf65cc5a9ac3fd2713f47b0028cbdac,2024-11-27,83400
danamon-fa94ed6554f8ada7a17d0a2515ef71c3,2024-12-21,54800
danamon-a5b296abe6b00477b2cc93ae73de7805,2024-12-03,32300
danamon-d725f8489c76aff53e31bded0455dfc9,2024-12-19,14300
danamon-763d0c88aac083f8c39c38841745e8db,2024-11-24,-43800
danamon-a9998a78c21ae6ca1d31e2366eefd899,2024-12-03,5900
danamon-4164c710235943a4edbe22c304f71b51,2024-11-30,48300
danamon-c23ef41ec87b6c19847e703c4844aa5d,2024-12-13,39700
danamon-c47dffe085e8d1b6417f80ab2af0cba3,2024-12-12,-4700
danamon-24fcb5de54658e68c97ddf79748107fb,2024-11-30,3500
danamon-d07764af72940c7cd6273d4c94a8c468,2024-11-26,41200
danamon-9867a30c2fb8e5b335f9177602f4aa7d,2024-11-27,-55200
danamon-3b4d070d41712338475edc6fd206a917,2024-12-01,67800
danamon-29b219193c6422b08526fd57734edb67,2024-12-16,10900
danamon-ce86c3749a899578d4f8e062e0a9cdaf,2024-11-24,46100
danamon-98209ed71764506e7a496c8312357ee0,2024-12-08,-51600
danamon-3dc4958bb5b7eb0d5e156e96e27dc4f4,2024-12-04,-14100
danamon-eced725647e1037d68c01bf98708df5c,2024-12-03,72200
danamon-7028c399a37b2f883fe2ffea832edc75,2024-12-18,-34100
danamon-040a70b2c6736e687c12ee89cb4b8713,2024-11-25,46600
danamon-07db65c2c1021b5ab7534a269bda925a,2024-11-27,62800
danamon-359f9944d4943138fb5b72547d4393fa,2024-12-03,40900
danamon-51be3c7ab144374bcaf305490de812d0,2024-12-10,-97200
danamon-281e2f9f906e6f2b1c0eb01cd38d76c9,2024-12-07,97400
danamon-a2c72c66bd8123f4e530a9c21f3f200e,2024-11-30,49800
danamon-d901285963184ec676e9b94f2bf58545,2024-12-20,54300
danamon-e3af0fcc7f94740cc00e4d1352ee72b2,2024-12-01,84500
danamon-ac7649da98d908e7a91b244b323f0173,2024-12-17,16700
danamon-5c8165e5b1db370266a8de4db3f80c95,2024-12-23,-65500
danamon-ba26308aeda8ee7a3ed21cf921fd2569,2024-12-17,57400
danamon-bb328b7b36b96a29d5c9b2ad639cdc6e,2024-12-19,33700
danamon-b88744ed87bc4c47c0a46a71935d76c5,2024-12-18,39700
danamon-b5ff1c6e461a371ad46cdf1fcc5afeb2,2024-12-13,-51100
danamon-3688ccd44b8b5ece8d79b712220f93a3,2024-11-29,51500
danamon-02d56863b2f196754caa4916836c7cd6,2024-12-20,79200
danamon-a839af0c09b39b5483fd61a8eb9f7041,2024-12-18,7300
danamon-f4cd928be91641abd78c947d93b97bec,2024-12-13,98200
danamon-d2fae12c8cec9c5015b2947e6dd525d7,2024-12-20,17600
danamon-2a1441bdd0cf134394c1b8afdcea11f3,2024-12-11,54200
danamon-cc2d38de6aa05e5f2a5f8d672756a21d,2024-12-05,77400
danamon-9de73ce434bde6ea3e3545fd275b9fc9,2024-12-22,39400
danamon-a722b402fd25f4e05d47209691ff6e75,2024-11-30,84500
danamon-748d34cc25005e35a23245ecdd1f8006,2024-12-05,67700
danamon-72edef38e0c62922a1d249c9d08a4fe7,2024-12-19,67000
danamon-b28d778243e47b721528f2ae1c6d605f,2024-11-30,69000
danamon-1821204b48bed99e647f47be67606cc2,2024-12-05,97000
danamon-aa2fd3275153fe65847fddcde40860c4,2024-12-12,17900
danamon-a071722381fbff0b7144a0825db3cd8c,2024-11-24,80100
danamon-aa7f49569222f0e1cd9e3555c00d291c,2024-12-11,81900
danamon-85852a0748dd4d0864ad48f1e4e99491,2024-11-24,83400
danamon-ed200c166dbbf0aacc875777d85de72a,2024-12-16,95100
