UniqueIdentifier,Date,Amount
danamon-7b3739d76b3a67067377c5c1fe7bf26b,2024-12-02,65900
danamon-6f404e854cfe7ef6b31a625d0651926e,2024-12-02,-85600
danamon-5d431d6245827bfb0136fbfd808c3b8b,2024-12-02,72000
danamon-ce69b91f13b2d13a74acd27cfb66e3fb,2024-12-02,1400
danamon-5f6f15d95d350a007019419a47cd7f16,2024-12-02,17500
danamon-238b43f552046f3dcbcc2215ea92b849,2024-12-02,23200
danamon-d9a838491b161973d2bb4313cf55af04,2024-12-02,1500
danamon-98f8d82bceeb61e464ee6b50b2d32ba3,2024-12-02,96500
danamon-25cd950550baa7ebb6ffe91e993861ad,2024-12-02,37200
danamon-07f524e06f9bdde73a78dbf034056d9f,2024-12-02,9600
danamon-7ca57928a33e04016d02ac29a5a591ea,2024-12-02,13800
danamon-39783848561168e86956736c1f1120ff,2024-12-02,59100
danamon-1efa83859eaebf79e07802da0656fe84,2024-12-02,91800
danamon-c73e7f1c481309ddfcca78839f5f4e8f,2024-12-02,39900
danamon-fcd794a7171b30912559b57a09f052b4,2024-12-02,24600
danamon-1259698889427aa498291b155c4a2168,2024-12-02,-3300
danamon-8b92b3ef64b03a1b276bab387307b3f6,2024-12-02,-78600
danamon-999ea8075ffbda1ce94c5fce49b87c33,2024-12-02,44100
danamon-66006d06cbd18f2e452b435400d9e1e4,2024-12-02,10000
danamon-747b5fdc2438da2b8c7d45c63a010b16,2024-12-02,47400
danamon-6ac2f87c202e794e09b475fa5b0a2259,2024-12-02,75500
danamon-4a09ed442dc67655521545a9d948c06d,2024-12-02,96700
danamon-71e21dd7a23a9be1cfaa2a40a45630a6,2024-12-02,78600
danamon-dc909a8aa981b58e8e64c5aeafeb636c,2024-12-02,-20100
danamon-1ed59b14a580b82b81fbe90749f71efa,2024-12-02,-1900
danamon-6a5c3a39cc7ecdc2330f2c28ebcb4a9b,2024-12-02,-87300
danamon-d160536024b2e233695b4c8c49006726,2024-12-02,68100
danamon-4138fb9c83e53c10dd9978a29d93e534,2024-12-02,-92100
danamon-1992a7edb16d28f903d97f07413ed594,2024-12-02,47200
danamon-e92736e61f2b249aa32bfccab3b05d00,2024-12-02,29200
danamon-28b9ff59c426e294a80d98b511a6e6c5,2024-12-02,37800
danamon-15f1ad5c0880076184ad899fec9477fc,2024-12-02,23100
danamon-9b27542a5fdce98e5acc514cb5daccc3,2024-12-02,79500
danamon-d5f0eb562bbc425e0f9280886109c7e7,2024-12-02,-77400
danamon-81a89ac632d703b1ced2a58562e51d62,2024-12-02,83800
danamon-8811824450440519a2341d2b7abb595d,2024-12-02,22100
danamon-c937de75b3d1796227ad3b2398d68e7b,2024-12-02,-2600
danamon-25bf8b31d1ab365fd35bcfe5fafc4713,2024-12-02,-21300
danamon-485b00c19be71980774a579f850ad50d,2024-12-02,65000
danamon-22f3edcce44e60415155d49d8e8a1885,2024-12-02,62400
danamon-4300f7dc9fb233fe8a718c17862435c1,2024-12-02,46500
danamon-874b5aa6473d1a6838e3b6744d2936bb,2024-12-02,14200
danamon-2f94595710b6ebdf3f00a669ac94213d,2024-12-02,55800
danamon-8c03fb1eaa4d7f15be57c9da93ec9ad8,2024-12-02,20600
danamon-f3acc663280c6100594c6822878463d6,2024-12-02,21800
danamon-c971a25e44d7d71bad6f64eb45626757,2024-12-02,-71500
danamon-3618762e4f843e9bb845bcb780e9e61f,2024-12-02,6100
danamon-8ac20bfc43e055e2d3721a2ce88d7092,2024-12-02,41100
danamon-6b5bbc0e46f805f2faef3381525d1f12,2024-12-02,36900
danamon-d6ea618a3ac93300a196020828bdb200,2024-12-02,36500
danamon-5b0ed6604d2c275c56e29fa9f0b814f4,2024-12-02,-35600
danamon-ccfcaf9fc47c7a26971da54953718c76,2024-12-02,97300
danamon-01fad89c91d7ab2b799a42f92cc58ee4,2024-12-02,63300
danamon-23e1734449d0ffdf197211063f55a81d,2024-12-02,38600
danamon-54eee2b14c03bdd4435330726e43760b,2024-12-02,97600
danamon-dbe6701cd08cdc814c12f52747862781,2024-12-02,98300
danamon-2d071e4809ee769ad25db88882336515,2024-12-02,86800
danamon-a5609493d5f4350c0f92f25251fe55e8,2024-12-02,18600
danamon-31dc46f2a192f08a42b74684f2bc27b8,2024-12-02,-38600
danamon-6e546ec1ce03007bf4ab96d33340df6c,2024-12-02,84400
danamon-b47732c8ac53d94fc7f3f1d273fe20e3,2024-12-02,-39500
danamon-33a3ca8c68708dbe9ce9b1d3668b16fe,2024-12-02,93100
danamon-7d0b0f399de0268466a98fbc7f5a6dfe,2024-12-02,-18100
danamon-dfa2937adc35fbb5fed0ae691b9ea6af,2024-12-02,80400
danamon-3e5d2b5ed7a8c2aa9618b2a1959b6376,2024-12-02,12500
danamon-b55b053edbff1e148bd11a43eaa32493,2024-12-02,-66100
danamon-58ffa2dcc63682bbec1ab76f1d6bfcd2,2024-12-02,39300
danamon-36e80724058253f66ef9ff7b919ddefb,2024-12-02,26900
danamon-de2db6fcf5146df471405201142cf41d,2024-12-02,-4000
danamon-db9f2f7ab9c7c7763702c16d013039cc,2024-12-02,12800
danamon-faa7ba3fda13c1cbf3d308eb5d6072ba,2024-12-02,30400
danamon-75c9ce27f0e3035d89f11fbb1cdc6919,2024-12-02,-88200
danamon-6d6b720933dd01143d810d72e426ac7e,2024-12-02,86200
danamon-3b50e5ee064885f5fd8ad049a062d0af,2024-12-02,40700
danamon-5f54fe87030d9e00cfee2573b904927d,2024-12-02,-70800
danamon-622a15b30cd7cef36851af4f829dce0e,2024-12-02,23500
danamon-cf61e2727da87b7d8a984be968dc7c29,2024-12-02,-55300
danamon-6754337eaf611ee425b885b687bbb0d3,2024-12-02,82600
danamon-67cee96833050c697a5cc0ca426b4170,2024-12-02,-32600
danamon-5383e4b286d9339fbc84ad2e4f0df806,2024-12-02,63100
danamon-6d05a971223fa1e09e3330bba8e12167,2024-12-02,8300
danamon-d5632a7c0ed6d41b979152bc1eb82108,2024-12-02,-69400
danamon-f369237e0a185d9ff3fa4f7820365c97,2024-12-02,51600
danamon-7e2d1b8ceb2497b2e9e4299e75972166,2024-12-02,40800
danamon-8e72cbcf0731180097601c94038b59ae,2024-12-02,23100
danamon-c4802b95a1d856867a2715af07cdbdeb,2024-12-02,53500
danamon-c036bf7366802f078e9ae9ef29c65433,2024-12-02,52600
danamon-a1f326fadf39511fc8a1fc226c7e33e1,2024-12-02,41900
danamon-bf13eb3a72d7ae9fc9bc9f875219f14f,2024-12-02,24500
danamon-b7c0d55cf8abb7e6f8d099c6ee3f8a69,2024-12-02,75100
danamon-8fe749a7515d248421b11945cedd660a,2024-12-02,73700
danamon-541f2a6e7a76e8b6af482231a6b7eb05,2024-12-02,75400
danamon-159b0272ef96a7b8ef22131e59bed0f9,2024-12-02,98600
danamon-c354a50308165484f4702ec9c4be4944,2024-12-02,71500
danamon-5a828bf217d51ed52823560a8447db72,2024-12-02,50700
danamon-1e56ed0585f7377d4c143daf27046773,2024-12-02,12100
danamon-4678c76ee85b9165c3a9b4ac6799092d,2024-12-02,30900
danamon-5bb19be3d326fa01f86ec917a36b15c1,2024-12-02,-64000
danamon-0509dd7ffba133e6727a7f6115707985,2024-12-02,-91900
danamon-0a005fe5d58c293a3e03be46bac841c6,2024-12-02,98600
danamon-2dcef091aac752d91f27f9d7929fb9e8,2024-12-02,91700
danamon-9d8528007acd8694e99eaab0b13fc732,2024-12-02,30700
danamon-0a28cfbdcf22e3964f54cbd25dd3c16e,2024-12-02,15000
danamon-7a20abdc35cc2f865800d3b949231a3d,2024-12-02,5700
danamon-aa4fc11fe78611ba52451984a1d5e18d,2024-12-02,52000
danamon-3fa0e9e4655bc0e8e88cb9df00aa85a1,2024-12-02,72800
danamon-c023373b3b323daeb5717b56b35befa6,2024-12-02,-64000
danamon-b223466f6fc8f9a4cf278570d5b1b7ad,2024-12-02,68600
danamon-4834d02c0b07a2cf29cde3ea30e8ea41,2024-12-02,69100
danamon-3a9d45f224f5a817432e40adecf79276,2024-12-02,-2300
