UniqueIdentifier,Date,Amount
danamon-6b4fd53b748f28f134d40cb14acc2312,2024-12-19,50600
danamon-0d97097517d61e441e39e8f805294ddc,2024-12-19,78900
danamon-1c4d54c7c2a5158e339f36dba61da0e5,2024-12-19,23800
danamon-84898447c15ce0669b03526618e0770b,2024-12-20,38000
danamon-76baa5f63a13856d91ba0d2145e2cc26,2024-12-20,90500
danamon-8fdb0015d4e71588f940e17a980dd938,2024-12-19,35700
danamon-213ebddfbfc223cca86437a93974a55a,2024-12-20,97700
danamon-9899e503416580dbcbc13c2e20b6004e,2024-12-20,75000
danamon-50610fd7455cef78a606008201bcce1f,2024-12-20,23300
danamon-35a0850607cde87e288f7869cfe99fbd,2024-12-19,51900
danamon-2e8b1d21ea5adbb03f6125285d1261f9,2024-12-19,4000
danamon-414f60805b7a72d1380c356a90f3a5b4,2024-12-20,-40400
danamon-861801462cd1fccc04d9bcd7275f0a62,2024-12-20,38300
danamon-3c44aea4c49613132722c2ac37a55da3,2024-12-19,55500
danamon-53d43202c3fe057b34482710f77cb2b7,2024-12-19,86900
danamon-ec4fa9e2699c5e0201fa33e99106e154,2024-12-20,23900
danamon-beea238c6a57ec00411c026ecfbc9725,2024-12-19,-80300
danamon-9020f3960a46b4854f8e4026d83c67ce,2024-12-20,29900
danamon-4b1a35b7c5607006efd9ea97540a5986,2024-12-19,21500
danamon-ed691006ef69866ec106d903a6dc29dd,2024-12-20,25600
danamon-6cfbf5955e6669e2744cb11040e7ec1b,2024-12-20,99300
danamon-a94814b3e7138cbadac1956265706384,2024-12-19,38900
danamon-3cc579b0394fd97fb9186c21bf8ee294,2024-12-19,88100
danamon-3605169f62a04fab4c171504ef47ba82,2024-12-19,94000
danamon-4e4dcb7fc2d6d1ca796aff6c3e06bc5b,2024-12-20,40700
danamon-01ab295aa0a019b4ff98736a1a92c1a6,2024-12-19,-47800
danamon-a4edcf0ea101f0e13973f64f2cb67af5,2024-12-20,-17900
danamon-169d4efff6af48f896daf19504c3b954,2024-12-19,48700
danamon-103fdbc500b10a9ae7d5581bc5df7abf,2024-12-19,-36300
danamon-06148c47c1c9cf7b6441d34e16e46088,2024-12-20,7100
danamon-e5f4b2fbf5314906761361a14e7a3921,2024-12-19,94700
danamon-36f57d36ccad55ef38c401e698f258b6,2024-12-19,-66500
danamon-b8791c86c7672ba472d001d42e842198,2024-12-20,80500
danamon-34cc6357d4a5544e3b0076545bda51de,2024-12-20,86100
danamon-f635c688f4c9e694acdf643061563c01,2024-12-19,-40100
danamon-c901ecc78c7bfee939374269faf8e512,2024-12-20,82900
danamon-1f4be4d6f271bc8d0fe35bdb856de977,2024-12-20,33700
danamon-de02669712d1f3e33eed16cc6f2d6f59,2024-12-19,66900
danamon-3e7462341d8843070e646ae1c57dcdb9,2024-12-19,47300
danamon-db1b89168c8f836e5aa060f560bc860d,2024-12-19,19800
danamon-3e3d77e66f03c6d394be7d594db0421a,2024-12-19,55400
danamon-baa936ddb7ffcfb8d370f2c87a56b0e3,2024-12-20,63000
danamon-caa62a53fba99b808c80994db01bf7fd,2024-12-19,33100
danamon-6ec7929c645ae4969e38b23d4f4b08d1,2024-12-19,52900
danamon-09a3165dc30808019bb59ab8d78bcf53,2024-12-20,56000
danamon-94e202037634cb2520abf93137e39573,2024-12-20,92900
danamon-7a59cd26a898b4ae0d39ad423fc7b884,2024-12-19,-85600
danamon-642ac822189a3296e2355b6fb61b4e68,2024-12-20,93600
danamon-fbaf81c17b7533f56daa8c08993ce233,2024-12-19,-8100
danamon-b83c67bf696ac6086c3211f6aef7dacb,2024-12-20,27900
danamon-43d65e37d1d32454b77b66e3aa0d34ea,2024-12-19,4400
danamon-b99f6ed42571d83da2be6d68272e3b1b,2024-12-19,20400
danamon-c6877af02c56a421a7fd4de04b03b156,2024-12-20,54900
danamon-93cbe57092976fc502663fbba45d7f7b,2024-12-19,-65200
danamon-028a201493a26f44fb56a62897822947,2024-12-19,8300
danamon-4e428e1554d102c11f61e26d5074b079,2024-12-20,26000
danamon-593336418d28f208b10a46ec86a8529d,2024-12-19,52100
danamon-a55a651914f8eebe900d1f6d89fd776c,2024-12-19,-28900
danamon-03755397766fbf15c6ef83c419149472,2024-12-20,21100
danamon-5ab828f5d0f3c47a542ef9702b642ea0,2024-12-20,-16800
danamon-a448534795b5dc443733432c9a5e727c,2024-12-20,-19100
danamon-b1b80fadce144cab12fe3968e993cd7d,2024-12-19,26000
danamon-d9cd44c4195ea1f9db40fa2e12c506a5,2024-12-19,92400
danamon-138fd722712b49566d01592828ba317a,2024-12-20,32300
danamon-fedaa770443a3d8381639fba85bd1368,2024-12-19,3600
danamon-6e5a053df4b43819549fe54fd4ca83c7,2024-12-20,53600
danamon-98824e2b61929bb1895cac6204e91fb7,2024-12-20,40400
danamon-c6bf6cd6e6dcf17233095f828c888501,2024-12-19,23100
danamon-40665c3f1ba6d9760411a8c5be011efc,2024-12-20,-84500
danamon-85bd6865eb65fe6d8a318ece99b55e0e,2024-12-20,64700
danamon-bce5bd315cc03f68f0eff74fde63b187,2024-12-20,47200
danamon-b0f4ed109218e4e65a864e2fef8629ce,2024-12-20,82500
danamon-390806bf51b697a46d7f683fdb5fdcd3,2024-12-19,-66300
danamon-1819addc4fa2ba362af92e9e721ed797,2024-12-20,-38800
danamon-d8df4aa7c36c92b9c3fdc8c76dd3cd33,2024-12-20,67000
danamon-90b300b9d7641ce6186aa94c7a055dd7,2024-12-19,64600
danamon-7f91e476766c3060dc30313002121dae,2024-12-19,-31600
danamon-b2e9a60fd37bfba234a5f33c451edfa2,2024-12-20,40100
danamon-32675c91ca72fa04f11870fdf6bd8d29,2024-12-19,73500
danamon-9515926caf6ba14eee4aa60d09d61028,2024-12-20,-83200
danamon-06186cb674f53569eeed8f23f4b35edd,2024-12-19,-91200
danamon-738637e28aaaaee26f4c326bf33bbd5b,2024-12-19,-86400
danamon-5a44026dc7f567a6f884f1e74e6e82bd,2024-12-19,52100
danamon-6ec8478c4730af893481aff23c6b751e,2024-12-20,36600
danamon-524d5e461a57e8fcfa28267ca38dcc65,2024-12-19,54600
danamon-8d4b7665a62c06640e4f1013b8cf6b99,2024-12-20,66800
danamon-dd43599967edb4a2f4fd249292a4b70d,2024-12-19,96700
danamon-d58edcf514f8336fce4fe6b4cce6e1d0,2024-12-19,-31100
danamon-154e07dd0193de412cf7614fa0d92926,2024-12-19,13300
danamon-8b64f4fd0393dc6cb2b48c3967990d1a,2024-12-20,13400
danamon-b237cf584524e54f3a2e42cf1ee54619,2024-12-19,-86200
danamon-463b1d1d0b7600a2c19ac20f417062b8,2024-12-19,-97900
danamon-f66ee0a20bc88a8939cef094248f1755,2024-12-20,67300
danamon-901b3adfd82a57468738a55b769466b0,2024-12-20,-69300
danamon-162ac9a95a9154270404e76e78351e0c,2024-12-20,-3200
danamon-8a8fb5c1110b88447fb5d831a25172dd,2024-12-19,4100
danamon-96aaa6224b1a1eabb1b48fd3acc37d5d,2024-12-20,64500
danamon-0143e7d614fca906ef08532224e27e09,2024-12-20,-71300
danamon-6f5a88aecd907b4faa46d3daed31b64a,2024-12-20,22400
danamon-46ca56822acd240a7c91b66d187a0af3,2024-12-20,27800
danamon-ad442aec32c4ed8986d1dc5a64cb8690,2024-12-19,11300
danamon-ce72a9798d7c8a95f2f3963a5a319908,2024-12-20,-15500
danamon-72254c5c8edc1e79217d84522855ff38,2024-12-20,-11200
danamon-d0728f959aa3f1a669d4ef888fbc11b7,2024-12-20,6000
danamon-0dad5a043635432485e9353886c58417,2024-12-19,29100
danamon-e9b9a05619ac0400a105a98337036f94,2024-12-19,75200
danamon-6b6ceced02b20df39c23b7185dcc51a6,2024-12-20,78200
danamon-1e678a154681612741cbaf5f376fec0c,2024-12-19,-11900
danamon-dbb8e08bec1df474906bd583ccb9edcc,2024-12-20,41400
danamon-b57140ce1c9e2d2b8b554e0ae8dd1df0,2024-12-19,50300
danamon-e183dfc75253441fa77671d9353ca6d2,2024-12-19,-77600
danamon-16554e721c86601b780dca116c57e3f1,2024-12-19,76000
danamon-ab3cfc2cc25063c19a75f6d40300dc7c,2024-12-19,-31800
danamon-bfeda62bf476659de491d3f1b59e8518,2024-12-20,81500
danamon-317b0e7e390516f534b374c175dac9be,2024-12-20,-85500
danamon-2d01201ff7d78b6a463f887c3ac4b8e1,2024-12-20,46200
danamon-757eb3ebc13b54fea741f7de7e957077,2024-12-19,40000
danamon-8a2d6652ca460937147b0f01a372f1ad,2024-12-19,74100
danamon-e98b6e0da4881b80972970a8d5f9bf19,2024-12-20,53100
danamon-99574cb699a45ce6de73a277d99c384d,2024-12-19,-4800
danamon-d4b4f468506039a772206d18fa4a57f8,2024-12-20,3400
danamon-61d0eab9e8588c5ac7ac1689f0f07b76,2024-12-20,71800
danamon-13c1f442e55c284ab9a297d048f6b38e,2024-12-20,-60900
danamon-df755d389e456917d5e84a603346487e,2024-12-20,11200
danamon-14725686073442cf47794dbac77473ed,2024-12-20,43300
danamon-e4859db0d420dc1b98ac30346706fc68,2024-12-20,71800
danamon-9bd00f70ce6bc56ef1ea832ebb85aaf6,2024-12-20,55200
danamon-750a53833a9560497e311cac23b3a06f,2024-12-19,86900
danamon-97933d7868f868e7e447f92e9d3555d1,2024-12-20,-15500
danamon-54635c1954576b0c8580246ed089d04b,2024-12-20,8200
danamon-45e5f5ee6da2b5dcd68ee06295203efe,2024-12-19,98200
danamon-100a6796335c81b255074098542e8c7d,2024-12-19,-53600
danamon-c7810fcd8dc2e1ad48b7b9951c0f2b84,2024-12-20,42000
danamon-4d38770793da8a8ecc2399d48bd9ad18,2024-12-19,2300
danamon-14e356341d43946833b62b80601396b2,2024-12-20,89300
danamon-fe95aa27e1558118fbd85cb005939f6e,2024-12-20,31600
danamon-47a148f217a94d1b7e537f4042a373e5,2024-12-19,71300
danamon-08945523037dc6a9d9973bb320d7f870,2024-12-19,61400
danamon-5abac834e6eb6dc6100f7ae9ac6aefc8,2024-12-19,87800
danamon-f94d60e83719f09dbcadd6717a7e43f5,2024-12-19,-70000
