UniqueIdentifier,Date,Amount
danamon-8adffb93840969c95133238a4a4f4b5b,2024-08-29,18600
danamon-11fe89cede9ea9dc26c0393648b24345,2024-08-30,77700
danamon-b86488dbf53484d4ed28879500ce8d1d,2024-08-20,-15400
danamon-b1852787d0e926e11a95b12cf7144245,2024-09-19,83600
danamon-db1c8f349bb3aee11ea0019ad0c6597c,2024-08-18,56300
danamon-70f6d3cbd8b3c193b4e7aad15b6863da,2024-09-08,30400
danamon-d3f5811330ed56aebbdcf411a6d52739,2024-12-03,-1400
danamon-2342325cd5887ec4e89c9fe1d812dbcb,2024-09-06,-1300
danamon-662ed8c2c7494bd911d3c9712a9233d8,2024-12-04,18000
danamon-0ca76e9da8ac4972d0f497756590bf54,2024-11-14,26100
danamon-dbc47d14cd35269e8cab9452e2daad32,2024-11-22,-66300
danamon-4973e627b50658c50691ecafa81647d1,2024-10-21,96100
danamon-f52fc540adc75fd00753d8060adfe398,2024-12-06,32500
danamon-87739b418da076f523e6cb13f9a06ce6,2024-12-08,-7100
danamon-1f6f5b25859d2bc8ecd13f10f687e3e2,2024-12-04,7800
danamon-903c3ae4ce2f8394749916f298de49ec,2024-12-03,56600
danamon-e90d384aec27693ebfa76b0bac67d588,2024-10-24,61500
danamon-f26239a5ead6fa2d63a922f72d0067e9,2024-09-14,85100
danamon-be9fe3e825a7d6634eb6e192e920053c,2024-12-04,-97200
danamon-3d9ba21db0c69b3316675415dbc43da7,2024-11-05,63800
danamon-72c863878af2fcde970b5550eeac0908,2024-08-22,99500
danamon-b842799360dad23623109d161f55c085,2024-11-05,73400
danamon-732b807ea8df4f1d43a98a1eef79bdd4,2024-09-22,44100
danamon-0a1546e5bfa749ae277112fbe969c9e1,2024-12-10,26800
danamon-e0bd2f51245805d2993ecdc4a227d04c,2024-11-20,-83700
danamon-1d8af56976380a04661baeb622ab8ca3,2024-08-14,22300
danamon-608449b7aec5c41170b39fbd06f51849,2024-12-05,32700
danamon-003b0c6d1c373da0dfa76210e3223e53,2024-11-19,81500
danamon-d147826ccc65f344286dd38030c23ff1,2024-10-08,30700
danamon-fdc895a73231d1cb75bfe1ad4ab1df50,2024-09-20,9400
danamon-bf01b755189c36c2d3e3ca70fb3dbf8f,2024-10-02,80600
danamon-7eecf1a4f693f473992f157408ac528c,2024-12-08,4500
danamon-cabc332867f39d7ad60f364a63ccaa9d,2024-10-22,32300
danamon-3379c0f138f45892e765c36f6b0f76ec,2024-08-22,26100
danamon-a6ad0b4be926ad2eaa564036dc94da14,2024-09-26,25900
danamon-f72810ff92019afd8ea9293d21ce6610,2024-11-17,85800
danamon-88f3222c94c8ef19dcd3999983de2529,2024-08-20,81600
danamon-6e283d9c6db3d226d9f5f778642ec3fd,2024-10-31,32000
danamon-4f95f67dcb39dfa168c6b598aa9c520c,2024-10-01,-22000
danamon-ae6026831bc233d1c90c1e66db7ebe82,2024-11-21,40700
danamon-1601d7c62ee52f727fc66db792176561,2024-11-01,-50100
danamon-a6d3106c7e5dc4ee52d5a3c1e441b69e,2024-12-09,-70600
danamon-0d0eb14dc3b3285a18b5674e7ead1219,2024-11-17,60500
danamon-d6d177de7875d75c742e1009447dd8f0,2024-11-13,58000
danamon-391319d12278a40c432a16a3173ac5d4,2024-09-24,37800
danamon-15d41cf88cc2f60af30a8061c9eda60d,2024-09-28,14600
danamon-b956f0e8fef3ce72abddcf59700fb0be,2024-09-16,84800
danamon-1900a388b419a9a73437f017b397627b,2024-10-20,-91900
danamon-3a69e37bc50388e67b7550abed5ba33c,2024-11-02,90200
danamon-386eb23ae3cd74a1afe81fb3aa05f493,2024-08-25,-62500
danamon-9a896a54dd65628bfdf25838c2f1b83a,2024-09-05,-44400
