UniqueIdentifier,Date,Amount
danamon-4e97031997467b4ddde6625ae969593d,2024-12-02,85100
danamon-00321f48cb20459536b6d647803fb24d,2024-12-02,14200
danamon-ebe6662b4e6b860639a14ac0d1b75fee,2024-12-02,33000
danamon-0305311434f78a1cbdf0c4148da8cacb,2024-12-02,16600
danamon-7293a0306a2d702dcfd499822c12bd7b,2024-12-02,79300
danamon-52d7e193fee51c884c048e507f2aa284,2024-12-02,-30300
danamon-a9840fae3594c3710fa6cc96337e2b99,2024-12-02,17500
danamon-8958413de03d67e209c58982c82edd9c,2024-12-02,41800
danamon-14700f24b1eb32d3523ca2d59e89c3e9,2024-12-02,4900
danamon-d5c7e4699fad32dade62857a0e1d0b96,2024-12-02,68400
danamon-f61e65343bc2d2e562ff783d2489287a,2024-12-02,26800
danamon-5433911333b7286d3be306fc0e36aa40,2024-12-02,60800
danamon-b3517a6b82b8849bca57ef85ccea802e,2024-12-02,8500
danamon-d4ee8c9e0fbc163dca9e59e252e43923,2024-12-02,60700
danamon-4ada25772491f936eaa0145f548c3f0f,2024-12-02,68500
danamon-85c82e2ad7a980996cc79caef55bd51d,2024-12-02,22800
danamon-fe0383b5627fa6de48b6b54ffeec6064,2024-12-02,49800
danamon-87c00d9012294381694e531fa2b459ee,2024-12-02,43100
danamon-337d331bd41e4b4c4f7a18f1616686d8,2024-12-02,5700
danamon-5e29aad7cc03d8536cdbda54b7e8a317,2024-12-02,70800
danamon-0a7d6af10211fc562db9ace213a082cd,2024-12-02,54200
danamon-da74ca649c9e4d96ffed0be6bd356f02,2024-12-02,92200
danamon-6c08f2fb40999a6f5c2db7ebaeb2f3c9,2024-12-02,60200
danamon-11f56796b6e8d1c1c3f510bd5e6d2275,2024-12-02,89000
danamon-fad887f03c508791bc6a8abfc7f7ab08,2024-12-02,-26200
danamon-a47d39a3591be5c896513d1200c9ae22,2024-12-02,64100
danamon-8b602a255f40661257a4ae3c0da6fdfa,2024-12-02,77000
danamon-be6bc8c6abea1cfd64ac971bd0decc95,2024-12-02,78200
danamon-38ad3bf8461d00d6300a055721d689dd,2024-12-02,95300
danamon-8dd09c672f1bd92c986a4475f512c5cf,2024-12-02,41200
danamon-a669fa2792e1e936b0a913d09e33b1c7,2024-12-02,95300
danamon-b112dcab3888a937a454f1167e1a3a87,2024-12-02,45300
danamon-524dfa6f1fa4f767e5e5f308d0622b74,2024-12-02,73400
danamon-a94a63419e8cebd7f6b620d4cb4395bf,2024-12-02,-38000
danamon-b53d71bb69e00641ed9d3ddbc25cbdfd,2024-12-02,60200
danamon-ef60f3da737296a667ad01bb479da042,2024-12-02,49900
danamon-fa2a94dc18abdd4be4fb523f35e4fad3,2024-12-02,23500
danamon-992b48164a5feb630d87d68634a8a879,2024-12-02,97900
danamon-92ef88041dc2dae13bf777af00a12f4e,2024-12-02,46400
danamon-3dbc6314922547fb06be4c01bf4e07eb,2024-12-02,71500
danamon-1f4e102dac634b3f35437ceaca9bd8d1,2024-12-02,-83100
danamon-a021a95c556615e9bc1fe5479721a778,2024-12-02,-56600
danamon-dfe82430fbe17cda6263378f1ff3a2b2,2024-12-02,19600
danamon-58f9aa071ae37b0a8989a9fafa55c762,2024-12-02,-41400
danamon-f508c248891e4654de9e0c553d3c520b,2024-12-02,13600
