UniqueIdentifier,Date,Amount
danamon-6ae0f4dffb6af8cf1a30662f8e327d60,2024-12-19,99300
danamon-36d3b927e1fdf0641b6d0e77221b7699,2024-12-19,54100
danamon-e48c83a574c3fdb9bf3583ff6151507c,2024-12-19,20500
danamon-5ddc044db55c85054bf556f4cc72cc1c,2024-12-19,34800
danamon-3eb3d02e14d3b6214edfb37d3eed4009,2024-12-20,38300
danamon-28839593c7d2a624f81c80dfa2694f18,2024-12-19,9700
danamon-cfdb1eb40aed49ee98e79d941099932b,2024-12-19,60400
danamon-d1a060c0183dce78661e5b78e1a928b3,2024-12-19,14600
danamon-428292d0467afd9562bb08c60221c67e,2024-12-20,10500
danamon-2b68bbedd8e40f51892d0309c2f56709,2024-12-19,12200
danamon-8bfb541844da2a283f4dbd04b8921b34,2024-12-20,-5500
danamon-e450af48ced989eb7cf9d11f0023b885,2024-12-20,40100
danamon-fbf34311a3fa73255ac410ccf86da6d2,2024-12-20,74600
danamon-815ca58ae2062d6aeb1497408a29c9c3,2024-12-20,59700
danamon-e0a127e99055952f8dd2b32944440e24,2024-12-20,-58400
danamon-50db02b469a87bb4c31fc3704fa88064,2024-12-20,6500
danamon-31228d631bafd56167fa9eaeda04b3e0,2024-12-20,-23300
danamon-d315b8fb4de6040344aaf9a7c6f31b35,2024-12-19,72600
danamon-d6aa320fd122c6129f885f099694e524,2024-12-20,63200
danamon-bd4b973edc29e2b1cbba9a36674d3b02,2024-12-20,13300
danamon-96f9748770c378e297387b257f29cfab,2024-12-20,17200
danamon-a2b93b2d7826f8aafe1152f7b4b918cf,2024-12-19,28500
danamon-156091b3297c7038983d531a412e8e2f,2024-12-20,33800
danamon-6fec3a79076f39f088ad71c212e28197,2024-12-20,73500
danamon-49c005456cef15eda8b289d192b768a0,2024-12-19,63600
danamon-3550d94a17cb1404cb3979ef5a88a1e4,2024-12-20,94700
danamon-f6de5420704fd20b6a2ca56114bebf79,2024-12-19,76800
danamon-8de5fcf9841c4bebaa2a9802277050bf,2024-12-20,7300
danamon-8239a161851ba02a4a2c0205b6880e68,2024-12-19,-19100
