UniqueIdentifier,Date,Amount
danamon-740e86c1e5ce71cc3d2fe1760be53c85,2024-12-20,40200
danamon-3be252025ad87158ce4c4cc9def8419b,2024-12-19,-66000
danamon-622ca9ddf25fd4835dd1456e2574b08a,2024-12-19,7900
danamon-e8d6bd08a9c1ef22a5ff44cf423c4c47,2024-12-19,12100
danamon-f66ca3e03adc4c51bb5a3fe30626707b,2024-12-20,28700
danamon-cedcf0b9c8b7fd41fd1ed8f1cc235bc1,2024-12-19,85500
danamon-6fa330ab99cb52ee4053c22e3ce041ba,2024-12-20,76600
danamon-64e3a7ee9462c18c3cdd75417e5d3abb,2024-12-19,96200
danamon-e560e870932196f30d243f28ea7630d9,2024-12-19,43400
danamon-d659bca364b91a1acb3092ea47032806,2024-12-19,-98100
danamon-4d7d124ecf79fae2819deccf8105adb9,2024-12-20,88600
danamon-2ce601ae2fbef5f2fd83d7c099fceb1e,2024-12-20,29200
danamon-ac77226f8707a734648d9f4ba2a1eb0b,2024-12-19,43800
danamon-52fd5e3520cfaed40fa63915a4f9fd08,2024-12-19,48500
danamon-bf348d755b8d884da5a5e93824489174,2024-12-20,-9400
danamon-a3933f0da2431e09d7bccde03c065fd0,2024-12-19,46300
danamon-bdf23b6951508de301853a7fe8f47931,2024-12-20,45400
danamon-6475d6d7a1e31d1b165c1d7655a162d6,2024-12-20,-24500
danamon-97442a75398faa46a35f97398ce44669,2024-12-20,-60000
danamon-d6ff5f8b2365611ee987e44bb1fe8f75,2024-12-20,-96000
danamon-c12287d03d7697b62251641550f3263b,2024-12-20,-96800
danamon-80375094a842498780ae6ba9c296d413,2024-12-19,50700
danamon-6073f11557aa3b02adf178be41a5476b,2024-12-19,87400
danamon-62966cddea315e5ea89a0d7a87c2f18d,2024-12-20,26900
danamon-9b3a85feb7c57e8b69b06cca54072a4a,2024-12-20,71900
danamon-625cb6c67978c004a1db6c47859a79d4,2024-12-19,15400
danamon-386f1ebd242b644f4ea090c64d7cb6b4,2024-12-19,88800
danamon-28f206faef6a3f8442c36c21400c42b8,2024-12-20,-93900
danamon-2eb28c6f0069387b94d83ed184da80fc,2024-12-20,21900
danamon-77fd48d71d134ce2d2c67e3c15714f3e,2024-12-20,24000
danamon-6e7718376a04792c98ec771860ac843a,2024-12-19,87400
danamon-0a667d6a01d9a91563d1a3249c6c23b5,2024-12-20,80000
danamon-db520881d1951c6562b4a09104d1c19e,2024-12-19,69300
danamon-6cf99b16fef666f2c2b19bb579ae92b5,2024-12-19,-99100
danamon-0030b3355fed1ed47e08663556a11169,2024-12-20,-39000
danamon-22d1425ff2bd361b7c71e3b66ab4efd2,2024-12-20,98700
danamon-231d4cf6217fda6da1b5f55925a2dab9,2024-12-20,92900
danamon-8f7a327d65d1df54f17622cfc6895274,2024-12-19,16600
danamon-43ddbc18815a62e2995314dc46185905,2024-12-20,6000
danamon-5664a940f46c0399b554fb6d71d0e517,2024-12-19,40800
danamon-17893009cbc74ea7000553d9540e23c4,2024-12-20,-73800
danamon-b9de48993d9bd10bec828acb764da65c,2024-12-19,32000
danamon-d0059c4b0ac053038d7f3719fb9dfa5c,2024-12-19,-6900
danamon-43344e9aae1f0c57829c71261628b0bf,2024-12-19,35900
danamon-392d7b88987a18e0e0da77786cf21dc4,2024-12-19,67700
danamon-8d8cf9a3c3c5718595b4ebc4d5e6d1f8,2024-12-19,-16400
danamon-f5bffb2607584e96206609a5d68ede6b,2024-12-19,69700
danamon-79813990d8062f588d5d047c3639b256,2024-12-19,35700
danamon-d36e29e421bf667a249db76cb6e48727,2024-12-20,-9000
danamon-bea8be37b04065753aa888d6a445fd84,2024-12-19,-99300
danamon-0f908d8e305f99e689a8f51bca7049c4,2024-12-19,99900
danamon-03b35e95bd097dac555793ba0056e071,2024-12-20,19100
danamon-2c69f3b8fd343e327b62e193a3fb8786,2024-12-19,76300
danamon-1722bb9646b1518880029ed24c1dbb1d,2024-12-19,89100
danamon-a9a5d865892239950f24aae67baddb2a,2024-12-19,67700
danamon-7a6f9e36fee2e51dc676fb7a42b914f3,2024-12-19,39000
danamon-3f73db684d1edf7c4580f67e32bb54d9,2024-12-19,62300
danamon-20f36bf885b1b4b78920d1073dbc3c0a,2024-12-19,26900
danamon-94ce2699c2215ca8b2c77508c132e07c,2024-12-20,-16700
danamon-c94f648b8ece2167395f3b24b19b0068,2024-12-20,2000
danamon-b5eca2a4a239faa0bd3957d5eeee477d,2024-12-20,26600
danamon-d42b78ee73df15ae7fc82508e3bc6338,2024-12-19,-23500
danamon-f08c7e048cc68ffa4a6c4d67ac482969,2024-12-19,33500
danamon-4e489f965b663d12c41e4354ba0b0c98,2024-12-20,30000
danamon-ca426712ba75ab38c5d1465ccf1bee38,2024-12-19,44400
danamon-5cc4e1ae53a05574ed1d893d92641e8a,2024-12-20,25900
danamon-32bd461e3661c160e58a6139261b03ee,2024-12-20,-29200
danamon-ebc19a6303ebab5f0c6fb9b05c2d06bc,2024-12-19,30300
danamon-8345faba9621984c16ca03312e3632e7,2024-12-20,80200
danamon-5f8ec7dbb0aec69c7f9fb56901b88f33,2024-12-20,48200
danamon-5d7531d05945f275cb8627df1562826a,2024-12-20,69500
danamon-5252b054de326bc09e2a368aa710f7f1,2024-12-19,54700
