UniqueIdentifier,Date,Amount
danamon-2a29221f705ad55ec4b9bed99f3c0677,2024-12-19,60300
danamon-cb92924f0df6be7ab92ccf085ae817c0,2024-12-20,39500
danamon-6242b7e482d8d66fe7f7ef3be792a47a,2024-12-19,87500
danamon-1fd9574b154b5516f61a33800a289563,2024-12-19,-82800
danamon-7ae2ee9724082e4eaa08aebd9eab3dfe,2024-12-20,37300
danamon-19152e00abf9a4f82090db00d324c51f,2024-12-20,63800
danamon-eef82959bab0b1b4e0f6089c49ea3fec,2024-12-20,22300
danamon-bf80dbdc7fee7c4e31c10df1a723a60a,2024-12-19,94100
danamon-e8d5b833881f445ab2f16a65c130a5e0,2024-12-19,34200
danamon-03edc00f7b0dc0eb58e03762e472a063,2024-12-20,7400
danamon-5f477e9a0e6a001e883ff3c817478c70,2024-12-19,-67400
danamon-43c83b31a35c3f02e0cda046b3447541,2024-12-20,9700
danamon-9e891162ac1a69c11bfff85af0594be6,2024-12-20,92900
danamon-7a36d7316ffc0b969d6cb3e3c8e5e007,2024-12-19,49000
danamon-1e4fbb9899ac915a2d5bc9574b73ff27,2024-12-20,38700
danamon-bd33e0531e05d6fc7a4059add3acd575,2024-12-19,37300
danamon-0b329fefb06f87f6022942f363bb9afa,2024-12-20,-88700
danamon-84157c24de412264917a029798af57d3,2024-12-20,43900
danamon-1dfbae4ec10ffad4fdd0e3a8273452d5,2024-12-19,32500
danamon-9f9b4b4559dd30b82779768e1a581375,2024-12-19,78300
danamon-57079be7c13c4abff42f76af7a1b17d8,2024-12-20,86100
danamon-9bef3c89d842d479bf6887688cc8333b,2024-12-19,34700
danamon-0c47d13dc290ff116091b7d0f4018240,2024-12-20,72300
danamon-8b5fe0bcb03062228471ccaed24f7e6d,2024-12-19,3500
danamon-549cbf99256f8412f3571ef0a65bb904,2024-12-19,-58800
danamon-f6d92450f4294abc8ca1d14d16f2664a,2024-12-19,32700
danamon-3e6f0c68ed37693476e89d72bef7bdc4,2024-12-20,1300
danamon-7b02bae64980b80015b69d7eb0f10146,2024-12-19,68300
danamon-feffd1fd7fbba43ea136f8730b55461e,2024-12-20,-63000
danamon-8edcb4f40e69e6d54849b7630c1169f0,2024-12-19,23200
danamon-5cea1369433ce30c4be3caae92952234,2024-12-19,-53800
danamon-ab05d0efa7f5651ede98975fb1997a68,2024-12-20,-96400
danamon-ad7a982eaaeee057ce7d7a77526541f5,2024-12-19,9100
danamon-92b91d72c595f360b43955fe0d717104,2024-12-20,32800
danamon-1ecfec5d6fba52bbffac1f6091a917b5,2024-12-19,51000
danamon-71dc9c8f35a8891c8d0d7e0062e6a13f,2024-12-19,91000
danamon-0fb416af6458645d5349af1fea3217c6,2024-12-19,-46300
danamon-b0a78ca2893171e14fac1074c8989eb1,2024-12-19,60600
danamon-2a332b1d036998f8b1fc1812601ad23e,2024-12-20,83600
danamon-91947e4629c758990656112e5e782b8b,2024-12-19,41100
danamon-07ff16e0fc60e69cc32fab8f56ff48ec,2024-12-19,80000
danamon-bbbebe27b7564d6d105e16c7d067b310,2024-12-19,95600
danamon-af74a406285cd686e32889bf16de0086,2024-12-19,48300
danamon-c1f384e575033b6de6dc1f10b6ff87e9,2024-12-19,39800
danamon-f71cd17df6dd84881de1c63811bbbb98,2024-12-19,-74100
danamon-93158031afdb6b6f60faf1a540b7ce63,2024-12-20,25100
danamon-8f5652bba7d46c4bff0f336de492fda0,2024-12-20,13400
danamon-ea2177697e8b6c60ded2ebeae6f0bddf,2024-12-20,35300
danamon-727b89568a22b609d98b34f4e4235cea,2024-12-20,14700
danamon-af721658000079b93922343794b883d7,2024-12-20,53100
danamon-fd4142ebc190b1924bab8ea050ae2e32,2024-12-19,52500
danamon-5e9e3931950d0660ddbb53787650f0b0,2024-12-19,98000
danamon-7b7465170328d722073fc91c5ceab238,2024-12-19,93000
danamon-2c9985fa5326993aeaddf57eb1f27dfd,2024-12-19,-91200
danamon-66131ba99b571f7eb6fd44c3bdaad78a,2024-12-19,74400
danamon-551327b67793f85dcb7c678ba230e5f2,2024-12-19,77800
danamon-b6234f31ecbfc4fa6dfbaf934633b808,2024-12-19,54200
danamon-8f21825355c780c4266764ebc002a970,2024-12-19,68800
danamon-8d524552929893bd39a3acb6859a9ffa,2024-12-20,9400
