UniqueIdentifier,Date,Amount
danamon-5b4bd8306c568aefbdba2c2800e29c43,2024-12-01,65300
danamon-c2f159fbf1e8fdc105d4f307cc671178,2024-12-01,55500
danamon-8bb5b5d708cdfc19b4f1da3155445a2c,2024-12-01,95900
danamon-260339e89830d85a1ac601268f4933b0,2024-12-01,80100
danamon-77284bf8e0e8c2ad9f81dd06e4562a6e,2024-12-01,49800
danamon-769958f637c3e3b1a7b42523acbcba2c,2024-12-01,46300
danamon-bb345dc68fef93bf981a37fc786d22c5,2024-12-01,-60800
danamon-fb34569b7c887dfae9223f6cba1cf33f,2024-12-01,-64100
danamon-2c83573172efd341837d1fe552e6afbc,2024-12-01,34100
danamon-57a732782be00557dfa121e70f05a705,2024-12-01,25900
danamon-33b7536503b20ac8f6dc8d77d5cedabc,2024-12-01,-66400
danamon-670698da140c9c174c6bfea9a43e7764,2024-12-01,-76300
danamon-62e1807160c755d2bbf41aa79d564210,2024-12-01,89200
danamon-04b1d7a0661e5b611c524ce2a0db5f35,2024-12-01,8400
danamon-fbe2dd28ffbe4ef4a2c0588924cc07e3,2024-12-01,68800
danamon-2311749ffeaff4b19d75d3574ecd6eb6,2024-12-01,-90500
danamon-fcaf3bf052fffae2a52f746e525ca985,2024-12-01,-65600
danamon-c55809f5c5b4f95a2848d8c27fa8f772,2024-12-01,-69300
danamon-c0ccb3f8e5f76ebd1e969afe53fce7d1,2024-12-01,82700
danamon-5f9a55500d905e47a3e2a367d4acbcf8,2024-12-01,48300
danamon-da59dc2fc1e5393715b8918f7f6b36e5,2024-12-01,-88100
danamon-3ac77c6f44bf102feaf7e9554eb2fcde,2024-12-01,64900
danamon-015a6b47bb2c923c71d8e5e0f7da5fab,2024-12-01,-9200
danamon-7357a84ea166105fb1653ca6af9349b4,2024-12-01,86500
danamon-8c89f04c04e9cb79f7b0a77fdf04aad9,2024-12-01,16500
danamon-03ffd8ca9dab76e3b16c1e3b7bb30c6c,2024-12-01,3000
danamon-fe8cc087dd446d9a0c0c1c62f90a8e9a,2024-12-01,72200
danamon-a5190d30a74a449ce162f1a6c71b2f42,2024-12-01,-84700
danamon-83492a537b1cc786c3a93b36cc2bcdd4,2024-12-01,51000
danamon-f0c7fca8b81c6b777c86656feb641bdd,2024-12-01,83000
danamon-f77c1432b83ea82cc2c3f483d1520b00,2024-12-01,20300
danamon-3353edba77553cbbc68d04c6ddf5030c,2024-12-01,75300
