UniqueIdentifier,Date,Amount
danamon-8297d87990d26ae876839d5bc6bd7213,2024-12-02,54000
danamon-9b63cdaedeb78f58e3b887ebc5536909,2024-12-02,6100
danamon-835a257b071d8c76d4277bc1ddc3dc0c,2024-12-02,76800
danamon-50ed446e1196139fc79ce77e5f7601ff,2024-12-02,41600
danamon-f41b72f3b819d177ac414875084e8235,2024-12-02,6700
danamon-030c9f34b8e0dd70c83236ecad9f33a1,2024-12-02,75500
danamon-82d2250a60152b577e9ea9b35a05e209,2024-12-02,72600
danamon-cef9dc96970e51f427ae87260f551c0f,2024-12-02,92600
danamon-7c2bda9a720027347ea9336c5d4a44db,2024-12-02,92300
danamon-2c8f29205a68ec30e37d061543788dda,2024-12-02,28200
danamon-72832e1b62d745ca655bc02ed42fb356,2024-12-02,-80400
danamon-a4cdcda69039e01cca4888ef30e3dd23,2024-12-02,23500
danamon-cf96fb19d82f9a813f8d35febcfd1de8,2024-12-02,19100
danamon-e6a7b848458ad3fb10dc75130e64ce66,2024-12-02,42900
danamon-7dd51f1ac2457c1ed4858064209b0f1d,2024-12-02,22800
danamon-f9f1a78909becf3b21530ec8051bedc1,2024-12-02,29000
danamon-73839d626aaa754bb6facf3697435d96,2024-12-02,98400
danamon-419d959cd6e365bfcee61d9f4086e9fb,2024-12-02,5200
danamon-6ae7f669190c379d66fe55aedb0dc7b7,2024-12-02,22900
danamon-c5bfb539d8d6f803e5bfdb40caa6c6b0,2024-12-02,37800
danamon-ed7326e22cd97bf10b4f92deb8188434,2024-12-02,-94500
danamon-bdc40a669c0ab261e990f4a39126097d,2024-12-02,52500
danamon-070f7bbae7edac49f5b7bbb18d7e7e8f,2024-12-02,69800
danamon-6d9f852de53896089269036d210763a4,2024-12-02,-24100
danamon-37fdb596a20cf67dfb89cf73896faf0a,2024-12-02,-21400
danamon-3bf4642195bb7412d0d2d5628b2b9a6a,2024-12-02,24000
danamon-ebc47678809570a98383d5529b7900c6,2024-12-02,15000
danamon-c43acf849bd043542943ea3609ae0cd4,2024-12-02,95300
danamon-a699e545b11be81af173af1d1a8931c6,2024-12-02,13700
danamon-b788c46a0d38cd9efa715cd8554129fc,2024-12-02,-30400
danamon-77ed1690dbc9aa1a1146dc5fcb8c5f3f,2024-12-02,62100
danamon-2cb6c9addb8d3bc0cfa56fc740deaf09,2024-12-02,90100
danamon-33389922ffbe81a9b7a77e1047294d17,2024-12-02,-45900
danamon-7cd09749520fce1e66c29c283bbd03e2,2024-12-02,63000
danamon-91459ed225da48ee2b639708fa77f7cb,2024-12-02,46400
danamon-1216b0be3a25a3e766f53823b634bf1c,2024-12-02,57100
danamon-61f763853a9555eab8db1821c374b1c1,2024-12-02,28000
danamon-e114e81058e1ef976193c035038fd37f,2024-12-02,46700
danamon-7a8e91bc02f7e1c42935f8c4f29048a0,2024-12-02,45100
danamon-f49cc108f46729df3b53838ba54872dc,2024-12-02,30000
danamon-2655d3058df4ff6a914e79de65212254,2024-12-02,89100
danamon-f73cec9667caadde1866701ba9aa1b51,2024-12-02,29900
danamon-816fa9a34ad25056b238c9d80ca999cc,2024-12-02,12200
danamon-4f5a5b714a39acbd957dc8adddd40ae5,2024-12-02,-97300
danamon-77e99ff5347a91621457579982716736,2024-12-02,93500
danamon-2bd069d53711e3c5b9e2c2a2f6cdf7a1,2024-12-02,86400
danamon-e0892c98bdd6e0b9733e472155102de4,2024-12-02,26500
danamon-ae9fd63b7230774f3c3bd7fc125dcdbd,2024-12-02,-84100
danamon-2b6ca74b8b5dc1e8def68fe0152d607c,2024-12-02,64300
danamon-d2bef7cd17cee1aa41deec45867e6a8d,2024-12-02,-38800
danamon-a225871721a011013ddcc8bcd0e6ad77,2024-12-02,-11000
danamon-4d66d77ae97cc91ecee2511c39185a2a,2024-12-02,-78800
danamon-cf2f77c511993e9e8d8a8ed14519f57c,2024-12-02,61900
danamon-b752c1b85046932398af2903388a279a,2024-12-02,45200
danamon-5c1d6ae8d78fedf649bfcef7a804612f,2024-12-02,-83200
danamon-9844ad9e8ced7dc85b34e6ee073d330b,2024-12-02,-35400
danamon-7390e20e599adea9bd9e62efc3c8bdac,2024-12-02,37000
danamon-894be4ba768d0dcd02e6271e705ad470,2024-12-02,80700
