UniqueIdentifier,Date,Amount
danamon-cbc7851bb1b007cc97dcb1b982b1fb67,2024-12-20,9200
danamon-8b8128971e9f4fd7963090c15f29adff,2024-12-20,4400
danamon-3d180caaaace176dd8f97d01e649c1a5,2024-12-20,73600
danamon-fba4e93b2613602a36b6384c5ee41be7,2024-12-20,68100
danamon-d4f504b463ef2765900da58e762e62ab,2024-12-19,83200
danamon-3877ea64bbb1016d1bd81207be098b46,2024-12-19,15500
danamon-71e8e9d8285395d20f6b7e5829207c0f,2024-12-19,28200
danamon-9579f1371a686b91371eb729cabb18b5,2024-12-19,-43200
danamon-04bf0eacd1120c1fd03bdf973374f85c,2024-12-20,-8600
danamon-be9a279b7957129db2e7d3a0c20c1912,2024-12-19,57800
danamon-8dce24cc1eb37c362ef2e211c75215ee,2024-12-19,51200
danamon-5f3538d9fd08f0ad86cf8aa03397002f,2024-12-20,-36400
danamon-3f75db4705d72d53b980bdc168384ce7,2024-12-20,50700
danamon-21e053b2a19f8832cff29430b454850d,2024-12-19,-13900
danamon-a330a4f2dc155c5ffc23c8af95bdf101,2024-12-20,24100
danamon-b61a948078cac34912519553b03b9162,2024-12-19,47300
danamon-cf67e85e7675906ac47ee1db8aaf189c,2024-12-20,11300
danamon-d3ea9287f7a79e1aac45ba204a9bb0a4,2024-12-20,-39400
danamon-3ae2e07f19a241fdbe2ddeda98536502,2024-12-19,96300
danamon-e4716408f110bb48bc3cc558dec4740c,2024-12-19,-51400
danamon-59bb34cd990db456d3888965ffdf128f,2024-12-19,29400
danamon-41933e90715914288707fafb9b53e227,2024-12-19,29900
danamon-22868b7097dac76b601efdeadbb4afb2,2024-12-20,-31300
danamon-8dc583f748e0f8889236013cf0e03042,2024-12-19,86900
danamon-49e32c96a10e801bee4286c8e1aef7dd,2024-12-20,51300
danamon-e275db31385428af94e14b804abc77ff,2024-12-20,58400
danamon-05d0fae439921727c73dc61c85845d4b,2024-12-19,92600
danamon-05b6b9a961e7a151f8f8545ea246e6b7,2024-12-19,57400
danamon-9e513976d8479d27459de301407a32b9,2024-12-19,65400
danamon-a9b3bec83720600fe85fdaf4da62cc92,2024-12-19,49500
danamon-38049877a8d2bd12afc04edb916cdb09,2024-12-19,-50900
danamon-877b6e3591663fae76d6985e52fe7ece,2024-12-19,57400
danamon-1af917a52b52dc75fcdf600f1d61fdc1,2024-12-20,96500
danamon-7a5d88e587722fe8fd7c617e8d364769,2024-12-20,43500
danamon-a1a2d40165c36b5117ffd8436573cba1,2024-12-19,80200
danamon-3218cf6fa1408bb53ad452ba401195e2,2024-12-19,-24700
danamon-6ddb2dcf53b746a31aa208ce44979b9a,2024-12-19,19200
danamon-649268f08b3e887a12a4c3d5d8b0454b,2024-12-20,-12900
danamon-ea50c247f2e0f6b82c319a2de3770434,2024-12-20,-67200
danamon-6ef0ef22b97cfd73db5fcf5c2f644ada,2024-12-20,86700
danamon-9264f91330280949af9ace915581efd0,2024-12-20,44900
danamon-5fc308d6f99a68ffe39f3e0e15556d57,2024-12-19,89100
danamon-bed3edabe9e1afc870ed7612650d3552,2024-12-20,-59100
danamon-27d49d0a537e5558c30768e5534a966a,2024-12-20,30100
danamon-1a44abc576772d8a76b6a3b78fdac3e8,2024-12-19,97900
danamon-f63ffe30440bae26bce250e160c06efb,2024-12-19,-81700
danamon-4c7d24c8dcf3b0bf4b4e087a19d88d93,2024-12-19,36600
danamon-830f6696ff20186b1ab6cc4daaf841e0,2024-12-20,35500
danamon-e59be2013e56427ff5e53f7be25c15a4,2024-12-20,39600
danamon-c0c3b67aeae4435ca86e562ba12b05b7,2024-12-20,34600
danamon-9247476ae4b78b49146f44c1db2b9360,2024-12-20,57800
danamon-514dda8e4a7a26be0771f9ce98c0fbea,2024-12-19,2100
danamon-bcaa116f2815c40fde70773f3e6ba71f,2024-12-19,91500
danamon-73f47a58c79b234928b940e692a57c3b,2024-12-19,-36100
danamon-814eccf3470f3f5ab40ae3bf7faa4e02,2024-12-19,92200
danamon-0dd6f317214b533e12ac4dec87404e0d,2024-12-20,-72000
danamon-6dec51d059bc1f8bb5b8c6419d4f1a1f,2024-12-19,5200
danamon-2eedf31a657ee905a056359e0a5ef507,2024-12-20,44200
danamon-de249c9366c4eef164184d91116df3eb,2024-12-20,61700
danamon-3c3326306bc51c65dd61f1cb1a931cdf,2024-12-19,-25400
danamon-7d26616a9f9b8d60667b7a860aec3de0,2024-12-20,46200
danamon-45626cb76e81e35d787cc2e005ddf87b,2024-12-20,42800
danamon-1a7bcabf639c7c620a3fbc56e20fc16b,2024-12-20,90100
danamon-283c32ddc486e99a117c4c4768746709,2024-12-19,33900
danamon-6bede19c8230719f3274bb72a1b61698,2024-12-19,89700
danamon-7021e1a60f63d5741d6d09ceecdc92d4,2024-12-19,93200
danamon-ba49109c9c503170f7ea32ba2a67dde1,2024-12-20,23600
danamon-da812c74f51d2914c1d8764b9e21a06b,2024-12-20,30600
danamon-9fe5fe2813783d6d88e5fb8efd5ac95e,2024-12-20,62300
danamon-9d2c4119e61e32fdc13aba17ae86a4cc,2024-12-19,-15900
danamon-7f4e341a11a0c0644ef5dbf8afdfd031,2024-12-19,-2400
danamon-f29d7740acc1ac46f26b04d801d6d217,2024-12-20,-7000
danamon-3e4a0f31d04d8ed7c2da38fdb863a613,2024-12-20,85200
danamon-2752932adf465942fdf7eaf600b1d3c1,2024-12-20,-50600
danamon-169ab3de43b84349ece09b62d053b653,2024-12-19,99300
danamon-7b1b1f611da710cc710ec33caf6d0c4c,2024-12-19,58200
danamon-0b7f424aebf67e76d2231a9e52ad14b3,2024-12-20,24800
danamon-1b60b87e9bd39b68fcd1d5dbe68e0df1,2024-12-20,-6900
danamon-45a6c58d35ee60eb2f9dbd58412c80e4,2024-12-20,80600
danamon-0e62e823ecce83b8c169471932bee4e5,2024-12-19,81700
danamon-f39838fde4ad12df2dbe1fd2c3aa7aea,2024-12-20,-54000
danamon-65101019f0821bb2d72b5c120f6c9aa2,2024-12-19,-16200
danamon-88cd87bde846b6143cd3199b715c90a8,2024-12-19,35100
danamon-42f6016a3af2ae874479535606365017,2024-12-20,15700
danamon-f8e5f5c9cf63171c97de47e542b8a54e,2024-12-19,-42400
danamon-e8f562da5e93686da8463aa84cd4e947,2024-12-19,27800
danamon-308aee1d49f2c39dd2083c0ccc54840f,2024-12-19,-67900
danamon-747814ba1f68a63cf156bb59e4181869,2024-12-19,7900
danamon-2910ebe3a499d5496ff5259bfeb0a635,2024-12-20,35300
danamon-9cea2a1e4c3adcea25d0832904a3911c,2024-12-19,41500
danamon-b2ffc98ad46a3ffcd3cbf7ab3a4c38e7,2024-12-20,7400
danamon-8509eaec7e39487b45f4336135eeb5c4,2024-12-19,7100
danamon-cd85f2494daf6f4533f1ae648eceda34,2024-12-19,97000
danamon-5d5697fba31a65a81d3a1ab261816c6e,2024-12-20,48200
danamon-98a74305ef2241d2538befb8525e81a4,2024-12-20,-77100
danamon-92b4c06f735817ac2a10857c405f85aa,2024-12-20,52400
danamon-4aa4318f7824d9473d60415fa3c16971,2024-12-19,37000
danamon-ed66a361402af698254daa9629ec8c4e,2024-12-20,17400
danamon-9bae4c21d3dbe9d225e6f366bcb41f49,2024-12-20,-11500
danamon-dafe20c68e73a6c469e4b32c51457ff1,2024-12-20,65800
danamon-e3ad866db50a94e4a11d8aa55cdbccfa,2024-12-20,37100
danamon-7c532539fa80ffffff22efd038d3ce84,2024-12-19,96500
danamon-f40d4cfa2888e4f2d308575fc870ab75,2024-12-19,-50600
danamon-76ecebc6e39397ad7a6064bb63d4c930,2024-12-20,-87500
danamon-6df0c3d696b7699fbe309e27a2de4fde,2024-12-20,-80900
danamon-c0901f7397b015e95609972b633b88e8,2024-12-20,-17400
danamon-8bb46327a3d5caac482c53925e8a21d7,2024-12-20,64200
danamon-476b29efade758d5f10149b58ca917b4,2024-12-20,20800
danamon-89d52512c768cb7043d718efbec3e5ee,2024-12-19,2200
danamon-87b69d39a2b62f2eb9dbd7fd8804a6a9,2024-12-20,16900
danamon-c8c5549fbc0d620077f96cd1ce9e4589,2024-12-20,20500
danamon-fd194b669011ea1ef38bd062d93bd7b4,2024-12-20,23600
danamon-9f5ab08fd2c45fb5c3565949819986ac,2024-12-20,76100
danamon-521680631415143a0204286ced1128df,2024-12-19,-71000
danamon-559547b63fb7143a5c7ecae04b70220a,2024-12-19,-69200
danamon-acc8a14b3d07365b25c77da4a9500ef0,2024-12-19,17900
danamon-14d825ebd8fd37617123aaa0656d9762,2024-12-19,85900
danamon-5feed519edda939848d9bc212c7d6715,2024-12-20,30000
danamon-835d4fce3dcbacf1d539347dccd4e8c6,2024-12-20,78400
danamon-c1d20f2f06282a9b9ec7eb12233fb519,2024-12-19,10500
danamon-97eb7083235b4b8257f0f1f917cfd3d2,2024-12-20,20900
danamon-fc38c6c0db5cba2ccc9117e942412529,2024-12-19,49700
danamon-5b7e0408afe90802feeda57e5630ee74,2024-12-20,9000
danamon-c7be6556b955aae5fd5ffb4571c96b1d,2024-12-19,64600
danamon-6e01f5c00aa2395b94501e42acb94d47,2024-12-20,-92300
danamon-dd43c942b72f79dd95e6942dd5376573,2024-12-19,81600
danamon-69ee0ae563eec5cfd4cf200f9015f77b,2024-12-19,-81100
danamon-c71da334533b42d2c49e8241b5a591a0,2024-12-19,44600
danamon-d9580916833e40b9a3da825babf40b70,2024-12-20,-23000
danamon-f405a2f78565ec6fd0a9d02606a35ce7,2024-12-19,-97200
danamon-2ba840b3b748c39ec46fceb318b4d846,2024-12-19,-33000
danamon-6a1d2de24ab1ca548ebaf63cec228b00,2024-12-20,80600
danamon-edf6556cdd44a18b19cc67d27789ed31,2024-12-19,52400
danamon-6a6b2134f8a9433dc3d0e1fcfa0245ad,2024-12-20,-39900
danamon-b94c111a404735444637e86c239ec832,2024-12-19,10700
danamon-7780bdc313e6a3d3cfa9a5c0935f4296,2024-12-20,88600
danamon-bfa8257cb8111a71df6845bbc9291313,2024-12-19,75100
danamon-0845d09f931c6c1fe86d9146c9759507,2024-12-19,25400
danamon-c62ad18a693105b0dc11e3afbb9455b7,2024-12-19,82700
danamon-2fdf9c3e0ca63679617aa31e1a219767,2024-12-20,33300
danamon-6bcc9de6280305e99920f487af7c619c,2024-12-19,54900
danamon-94c5dffeb5ba70538325c5fa209bb98d,2024-12-20,-1100
danamon-f3f03e75703e6a4ec8443805cf0006f7,2024-12-19,69600
danamon-fe0f92baf9e114ec6c446dee651331ab,2024-12-20,37400
danamon-b0a99c6ffa3a4f3ce1c5f364e7c565cb,2024-12-20,-80700
danamon-6cb8edc35e893ce3a9b36a4b66df160e,2024-12-20,24000
danamon-e2c660f799141ded76dbd2765579d154,2024-12-20,-49400
danamon-5bc5622f0803b6c948c379bb654767f3,2024-12-20,25400
danamon-8c56f3261bf1f37a8da1b5456a684687,2024-12-19,94900
danamon-e339e49f9d2d0689abc5af5f953f44cf,2024-12-20,90300
danamon-dd6898e76d40fa70cd15fe5a028d4f3d,2024-12-19,67900
danamon-91b2b99ccdaa715737d6945006a8b148,2024-12-19,53300
danamon-12d08bd27db1bf519f81ac718f47267c,2024-12-19,61100
danamon-5f8c9a30d9a6f2daad7d42a8113d6b0f,2024-12-20,65600
danamon-62c8b50dce79b8369624d0ca166d2b19,2024-12-19,50200
danamon-8d3c9c6c86b24acdc4dab87e19cddb27,2024-12-19,-94100
danamon-5b3a3bd3bd2ae59ec7df2b314741f88b,2024-12-19,62300
danamon-9dfe257fa165b970929f365a3f0c31b6,2024-12-20,-87000
danamon-0c425c0942ea78fa45cf42a88defe274,2024-12-20,-82500
danamon-ea5a8c968f4c31b56a3aa795b5f74980,2024-12-19,-8200
danamon-904aadf6d5d6ec2c8bfd4f700ff511be,2024-12-19,81500
danamon-275e606041f22668872213ce6aebc2f7,2024-12-20,99600
danamon-76977ffb2272443f7aec1fa9141c580d,2024-12-20,2500
danamon-669a339942d73d8373d679086783b94e,2024-12-20,-69300
danamon-12cafb2293ff6612ef30c9d2ca6e14ac,2024-12-20,66500
danamon-8438bb9e5d4c78fb36ae0ffc89b30694,2024-12-19,95100
danamon-a15d2beeb254cddad22cf3a144dbc1c4,2024-12-20,92800
danamon-55042da0b2c6858be306c17eb6ac2dcc,2024-12-20,39300
danamon-16469cd47581db7356aebde936f522d5,2024-12-20,91000
